seq_name	chromosome_score	plasmid_score	virus_score
JAJIVU010000010.1	0.1665	0.4203	0.4132
JAJIVU010000011.1	0.4310	0.5438	0.0252
JAJIVU010000012.1	0.3186	0.5523	0.1291
JAJIVU010000013.1	0.4125	0.3740	0.2135
JAJIVU010000014.1	0.5253	0.4591	0.0156
JAJIVU010000015.1	0.3545	0.5546	0.0909
JAJIVU010000016.1	0.0125	0.8232	0.1643
JAJIVU010000017.1	0.4713	0.5208	0.0079
JAJIVU010000018.1	0.4254	0.5484	0.0262
JAJIVU010000019.1	0.4905	0.4820	0.0275
JAJIVU010000001.1	0.5172	0.4512	0.0316
JAJIVU010000020.1	0.4773	0.5109	0.0118
JAJIVU010000021.1	0.4601	0.5218	0.0181
JAJIVU010000022.1	0.5341	0.4566	0.0093
JAJIVU010000023.1	0.4231	0.2109	0.3660
JAJIVU010000024.1	0.0222	0.7965	0.1813
JAJIVU010000025.1	0.4488	0.5416	0.0095
JAJIVU010000026.1	0.1126	0.7981	0.0893
JAJIVU010000027.1	0.2518	0.7395	0.0087
JAJIVU010000028.1	0.2663	0.5832	0.1504
JAJIVU010000029.1	0.1001	0.7561	0.1438
JAJIVU010000002.1	0.3951	0.5670	0.0379
JAJIVU010000030.1	0.4290	0.4905	0.0805
JAJIVU010000031.1	0.5570	0.4329	0.0101
JAJIVU010000032.1	0.7015	0.2847	0.0138
JAJIVU010000033.1	0.5604	0.4277	0.0120
JAJIVU010000034.1	0.3577	0.5217	0.1206
JAJIVU010000035.1	0.3943	0.5719	0.0339
JAJIVU010000036.1	0.4984	0.4939	0.0077
JAJIVU010000037.1	0.4562	0.4893	0.0544
JAJIVU010000038.1	0.0675	0.7655	0.1670
JAJIVU010000039.1	0.5456	0.4098	0.0446
JAJIVU010000003.1	0.3655	0.6206	0.0139
JAJIVU010000040.1	0.2954	0.3729	0.3317
JAJIVU010000041.1	0.4626	0.5311	0.0063
JAJIVU010000042.1	0.2262	0.5738	0.1999
JAJIVU010000043.1	0.1117	0.8518	0.0365
JAJIVU010000044.1	0.2405	0.5994	0.1601
JAJIVU010000045.1	0.3445	0.5019	0.1536
JAJIVU010000046.1	0.4914	0.2294	0.2791
JAJIVU010000047.1	0.6379	0.1980	0.1641
JAJIVU010000048.1	0.4178	0.5700	0.0122
JAJIVU010000049.1	0.7052	0.1025	0.1924
JAJIVU010000004.1	0.4813	0.5060	0.0127
JAJIVU010000050.1	0.4494	0.5468	0.0038
JAJIVU010000051.1	0.4382	0.5272	0.0346
JAJIVU010000052.1	0.4898	0.5060	0.0042
JAJIVU010000053.1	0.5108	0.4800	0.0092
JAJIVU010000054.1	0.5518	0.3367	0.1115
JAJIVU010000055.1	0.4524	0.5179	0.0297
JAJIVU010000056.1	0.4107	0.3163	0.2730
JAJIVU010000057.1	0.5020	0.4878	0.0103
JAJIVU010000058.1	0.3477	0.6167	0.0356
JAJIVU010000059.1	0.4913	0.4991	0.0095
JAJIVU010000005.1	0.4594	0.5303	0.0103
JAJIVU010000060.1	0.4716	0.5190	0.0095
JAJIVU010000061.1	0.6340	0.2121	0.1539
JAJIVU010000062.1	0.3339	0.3683	0.2978
JAJIVU010000063.1	0.2605	0.7117	0.0278
JAJIVU010000064.1	0.3520	0.5596	0.0884
JAJIVU010000065.1	0.0059	0.8043	0.1898
JAJIVU010000066.1	0.3564	0.6382	0.0055
JAJIVU010000067.1	0.5368	0.3854	0.0778
JAJIVU010000068.1	0.5053	0.4229	0.0718
JAJIVU010000069.1	0.7834	0.2152	0.0014
JAJIVU010000006.1	0.4457	0.4960	0.0583
JAJIVU010000070.1	0.4711	0.4926	0.0362
JAJIVU010000071.1	0.5246	0.2982	0.1772
JAJIVU010000072.1	0.4121	0.5708	0.0171
JAJIVU010000073.1	0.4816	0.5086	0.0098
JAJIVU010000007.1	0.4650	0.5276	0.0074
JAJIVU010000008.1	0.4219	0.5632	0.0149
JAJIVU010000009.1	0.3670	0.6204	0.0126
