seq_name	chromosome_score	plasmid_score	virus_score
JSZG01000001.1	0.9984	0.0016	0.0000
JSZG01000010.1	0.8988	0.1012	0.0000
JSZG01000100.1	0.3605	0.6373	0.0022
JSZG01000101.1	1.0000	0.0000	0.0000
JSZG01000102.1	0.9999	0.0001	0.0001
JSZG01000103.1	0.9987	0.0013	0.0000
JSZG01000104.1	0.4407	0.5592	0.0000
JSZG01000105.1	0.9968	0.0028	0.0004
JSZG01000106.1	0.9539	0.0461	0.0000
JSZG01000107.1	0.9111	0.0889	0.0000
JSZG01000108.1	0.9998	0.0000	0.0002
JSZG01000109.1	0.1042	0.8958	0.0001
JSZG01000011.1	0.9973	0.0027	0.0000
JSZG01000110.1	0.2089	0.7910	0.0000
JSZG01000111.1	0.0948	0.9052	0.0000
JSZG01000112.1	0.3587	0.6413	0.0000
JSZG01000113.1	0.1166	0.8777	0.0057
JSZG01000114.1	1.0000	0.0000	0.0000
JSZG01000115.1	0.9998	0.0002	0.0000
JSZG01000116.1	0.9785	0.0215	0.0000
JSZG01000117.1	0.9982	0.0018	0.0000
JSZG01000118.1	0.9605	0.0394	0.0000
JSZG01000119.1	0.9827	0.0168	0.0004
JSZG01000012.1	0.9984	0.0016	0.0000
JSZG01000120.1	0.9945	0.0055	0.0000
JSZG01000121.1	0.9994	0.0006	0.0000
JSZG01000122.1	0.4632	0.5368	0.0000
JSZG01000123.1	0.9999	0.0001	0.0000
JSZG01000124.1	0.9717	0.0282	0.0001
JSZG01000125.1	0.9998	0.0002	0.0000
JSZG01000126.1	0.9446	0.0553	0.0000
JSZG01000127.1	0.0324	0.9676	0.0000
JSZG01000128.1	0.9840	0.0159	0.0001
JSZG01000129.1	0.0041	0.9959	0.0000
JSZG01000013.1	0.9984	0.0016	0.0000
JSZG01000130.1	0.9873	0.0126	0.0000
JSZG01000131.1	0.9999	0.0000	0.0000
JSZG01000132.1	0.9965	0.0035	0.0000
JSZG01000133.1	0.9998	0.0002	0.0000
JSZG01000134.1	1.0000	0.0000	0.0000
JSZG01000135.1	0.0005	0.9995	0.0000
JSZG01000136.1	0.9563	0.0437	0.0000
JSZG01000137.1	0.7100	0.2898	0.0002
JSZG01000138.1	0.9892	0.0097	0.0011
JSZG01000139.1	1.0000	0.0000	0.0000
JSZG01000014.1	0.9999	0.0001	0.0000
JSZG01000140.1	0.9991	0.0009	0.0000
JSZG01000141.1	0.9565	0.0435	0.0000
JSZG01000142.1	0.0001	0.9997	0.0002
JSZG01000143.1	0.9484	0.0515	0.0000
JSZG01000144.1	0.9988	0.0001	0.0011
JSZG01000145.1	0.0866	0.9133	0.0001
JSZG01000146.1	0.9976	0.0024	0.0000
JSZG01000147.1	1.0000	0.0000	0.0000
JSZG01000148.1	0.9520	0.0478	0.0002
JSZG01000149.1	0.9992	0.0008	0.0000
JSZG01000015.1	1.0000	0.0000	0.0000
JSZG01000150.1	0.9294	0.0706	0.0000
JSZG01000151.1	0.8863	0.1137	0.0000
JSZG01000152.1	0.9997	0.0003	0.0000
JSZG01000153.1	0.9987	0.0013	0.0000
JSZG01000154.1	0.9999	0.0001	0.0000
JSZG01000155.1	0.9987	0.0013	0.0000
JSZG01000156.1	0.9995	0.0005	0.0000
JSZG01000157.1	0.0159	0.9841	0.0000
JSZG01000158.1	0.0000	0.0003	0.9996
JSZG01000159.1	0.0389	0.9611	0.0000
JSZG01000016.1	1.0000	0.0000	0.0000
JSZG01000160.1	1.0000	0.0000	0.0000
JSZG01000161.1	0.9923	0.0077	0.0000
JSZG01000162.1	0.5459	0.4541	0.0000
JSZG01000163.1	0.9836	0.0164	0.0000
