gene	start	end	length	strand	gc_content	genetic_code	rbs_motif	marker	evalue	bitscore	uscg	plasmid_hallmark	virus_hallmark	taxid	taxname	annotation_conjscan	annotation_amr	annotation_accessions	annotation_description
JBBIGK010000050.1_1	3	65	63	-1	0.587	11	AGGAG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JBBIGK010000050.1_2	77	886	810	1	0.573	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JBBIGK010000050.1_3	1604	2032	429	-1	0.608	11	GGA/GAG/AGG	GENOMAD.101014.VV	9.116e-31	119	0	0	1	1	NA	NA	NA	PF12375	Phage protein
JBBIGK010000050.1_4	2025	2513	489	-1	0.607	11	GGA/GAG/AGG	GENOMAD.223687.VP	1.015e-06	50	0	0	1	2773	Inoviridae	NA	NA	PF12472	Phage related protein
JBBIGK010000050.1_5	2641	2856	216	1	0.611	11	GGAG/GAGG	GENOMAD.096365.VV	3.199e-18	79	0	0	0	2773	Inoviridae	NA	NA	NA	NA
JBBIGK010000050.1_6	2853	3026	174	1	0.546	11	AGGAG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JBBIGK010000050.1_7	3019	3195	177	1	0.565	11	AGxAGG/AGGxGG	GENOMAD.185254.VV	3.756e-18	78	0	0	0	1	NA	NA	NA	NA	NA
JBBIGK010000050.1_8	3149	4228	1080	1	0.578	11	None	GENOMAD.222675.VP	1.814e-232	713	0	0	0	2773	Inoviridae	NA	NA	NA	NA
JBBIGK010000050.1_9	4225	4521	297	1	0.566	11	GGA/GAG/AGG	GENOMAD.222243.VP	5.055e-49	169	0	0	1	2773	Inoviridae	NA	NA	PF02303	Helix-destabilising protein
JBBIGK010000050.1_10	4525	4776	252	1	0.639	11	GGA/GAG/AGG	GENOMAD.148914.VV	4.547e-20	85	0	0	1	1	NA	NA	NA	PF17091	Inovirus G7P protein
JBBIGK010000050.1_11	4804	4932	129	1	0.581	11	AGGAG	GENOMAD.112093.VV	2.595e-14	66	0	0	0	1	NA	NA	NA	NA	NA
JBBIGK010000050.1_12	5137	6048	912	1	0.601	11	None	GENOMAD.097192.VV	1.819e-32	131	0	0	0	2773	Inoviridae	NA	NA	NA	NA
JBBIGK010000050.1_13	6059	6160	102	1	0.461	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JBBIGK010000050.1_14	6123	6503	381	1	0.559	11	None	GENOMAD.214060.VP	1.274e-44	158	0	0	0	2773	Inoviridae	NA	NA	NA	NA
