seq_name	n_genes	n_uscg	n_plasmid_hallmarks	n_virus_hallmarks	genetic_code	strand_switch_rate	coding_density	no_rbs_freq	sd_bacteroidetes_rbs_freq	sd_canonical_rbs_freq	tatata_rbs_freq	cc_marker_freq	cp_marker_freq	cv_marker_freq	pc_marker_freq	pp_marker_freq	pv_marker_freq	vc_marker_freq	vp_marker_freq	vv_marker_freq	c_marker_freq	p_marker_freq	v_marker_freq	median_c_spm	median_p_spm	median_v_spm	v_vs_c_score_logistic	v_vs_p_score_logistic	p_vs_c_score_logistic	gv_marker_freq	marker_enrichment_c	marker_enrichment_p	marker_enrichment_v
JAJIWC010000009.1	41	0	0	0	11	0.4500	0.7342	0.2683	0.0000	0.7317	0.0000	0.0244	0.2195	0.0000	0.0976	0.0244	0.0000	0.0000	0.0000	0.0000	0.2439	0.1220	0.0000	0.6511	0.7590	0.0000	0.0006	0.0005	0.5533	0.0000	-0.4282	0.4282	-42.2439
JAJIWC010000010.1	123	1	0	0	11	0.2787	0.8648	0.2927	0.0000	0.7073	0.0000	0.0650	0.3415	0.0325	0.0163	0.0000	0.0000	0.0000	0.0000	0.0081	0.4390	0.0163	0.0081	0.8046	0.5927	0.0000	0.0000	0.0000	0.0000	0.0000	29.3443	-40.7678	-147.5185
JAJIWC010000011.1	323	0	2	3	11	0.3168	0.8428	0.2601	0.0000	0.7399	0.0000	0.0557	0.3220	0.0186	0.0495	0.0093	0.0000	0.0124	0.0000	0.0124	0.3963	0.0588	0.0248	0.7731	0.6140	0.0000	0.0000	0.0000	0.0000	0.0000	43.4175	-80.2386	-389.5243
JAJIWC010000012.1	98	0	0	0	11	0.3093	0.8930	0.2449	0.0000	0.7551	0.0000	0.0714	0.2245	0.0306	0.0408	0.0204	0.0000	0.0000	0.0000	0.0102	0.3265	0.0612	0.0102	0.7835	0.6101	0.0000	0.0000	0.0000	0.0002	0.0000	12.8958	-23.5552	-94.7353
JAJIWC010000013.1	1	0	0	0	11	0.0000	0.9432	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.5000	0.5000	0.5000	0.0000	0.0000	0.0000	0.0000
JAJIWC010000014.1	57	5	0	0	11	0.3036	0.8585	0.3158	0.0000	0.6842	0.0000	0.0175	0.3860	0.0702	0.0175	0.0000	0.0000	0.0000	0.0000	0.0000	0.4737	0.0175	0.0000	0.7828	0.6223	0.0000	0.0000	0.0001	0.0003	0.0000	14.7487	-19.5330	-74.5184
JAJIWC010000015.1	1	0	0	0	11	0.0000	0.9962	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.5000	0.5000	0.5000	0.0000	0.0000	0.0000	0.0000
JAJIWC010000016.1	2	0	0	0	11	0.0000	0.6307	0.5000	0.0000	0.5000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.5000	0.5000	0.5000	0.0000	0.0000	0.0000	0.0000
JAJIWC010000017.1	33	1	0	0	11	0.2812	0.8534	0.2121	0.0000	0.7879	0.0000	0.0303	0.2121	0.0606	0.0000	0.0000	0.0000	0.0000	0.0000	0.0303	0.3030	0.0000	0.0303	0.9176	0.2191	0.0000	0.0021	0.4079	0.0031	0.0000	8.8289	-15.7951	-20.6213
JAJIWC010000018.1	2	0	0	0	11	0.0000	0.9279	0.5000	0.0000	0.5000	0.0000	0.0000	0.0000	0.0000	0.5000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.5000	0.0000	0.4987	0.8668	0.0000	0.4199	0.3341	0.5906	0.0000	-0.7327	0.7327	-2.9177
