JAWUDS010000017.1_tRNA1_Ser	39077	39169
JAWUDS010000018.1_tRNA1_Ser	19646	19736
JAWUDS010000018.1_tRNA2_Asp	27411	27487
JAWUDS010000018.1_tRNA3_Asp	27582	27658
JAWUDS010000018.1_tRNA4_Val	27687	27761
JAWUDS010000018.1_tRNA5_Leu	34500	34584
JAWUDS010000018.1_tRNA6_Lys	36494	36569
JAWUDS010000018.1_tRNA7_His	36663	36739
JAWUDS010000018.1_tRNA8_Arg	36772	36848
JAWUDS010000018.1_tRNA9_Pro	36891	36967
JAWUDS010000019.1_tRNA1_Phe	52901	52976
JAWUDS010000019.1_tRNA2_Pro	81572	81648
JAWUDS010000023.1_tRNA1_Glu	72805	72880
JAWUDS010000023.1_tRNA2_Ala	72928	73003
JAWUDS010000023.1_tRNA3_Glu	73753	73828
JAWUDS010000023.1_tRNA4_Ala	73876	73951
JAWUDS010000003.1_tRNA1_Trp	17034	17109
JAWUDS010000003.1_tRNA2_Thr	18453	18528
JAWUDS010000003.1_tRNA3_Gly	18562	18635
JAWUDS010000003.1_tRNA4_Tyr	18665	18750
JAWUDS010000003.1_tRNA5_Gln	22576	22652
JAWUDS010000004.1_tRNA1_Ala	87830	87905
JAWUDS010000004.1_tRNA2_Pro	174558	174634
JAWUDS010000009.1_tRNA1_Thr	96821	96896
