JAJIWB010000006.1_4 # 4173 # 4526 # 1 # ID=73_4;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;genetic_code=11;gc_cont=0.636	GENOMAD.189480.CP	1.270E-07	51	0
JAJIWB010000006.1_132 # 146762 # 147196 # 1 # ID=73_132;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;genetic_code=11;gc_cont=0.634	GENOMAD.145653.CP	4.644E-39	143	0
JAJIWB010000006.1_260 # 297947 # 298327 # 1 # ID=73_260;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;genetic_code=11;gc_cont=0.698	GENOMAD.000168.CC	7.934E-17	78	0
JAJIWB010000073.1_77 # 83266 # 83703 # 1 # ID=70_77;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;genetic_code=11;gc_cont=0.635	GENOMAD.135911.CV	7.108E-05	44	16033
JAJIWB010000074.1_39 # 50778 # 51047 # 1 # ID=71_39;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;genetic_code=11;gc_cont=0.656	GENOMAD.216367.VC	4.140E-16	74	0
JAJIWB010000006.1_16 # 19103 # 20707 # -1 # ID=73_16;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;genetic_code=11;gc_cont=0.628	GENOMAD.123902.CP	1.369E-116	387	1246
JAJIWB010000006.1_48 # 66224 # 66982 # 1 # ID=73_48;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;genetic_code=11;gc_cont=0.663	GENOMAD.183080.CP	1.186E-60	211	0
JAJIWB010000006.1_298 # 347133 # 347567 # -1 # ID=73_298;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;genetic_code=11;gc_cont=0.692	GENOMAD.096167.CP	1.575E-25	104	0
JAJIWB010000076.1_75 # 102620 # 103372 # 1 # ID=74_75;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;genetic_code=11;gc_cont=0.695	GENOMAD.159640.CP	5.787E-10	62	0
JAJIWB010000077.1_19 # 16954 # 19137 # -1 # ID=75_19;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;genetic_code=11;gc_cont=0.628	GENOMAD.130354.CP	7.365E-116	393	0
