seq_name	length	topology	n_genes	genetic_code	plasmid_score	fdr	n_hallmarks	marker_enrichment	conjugation_genes	amr_genes
JAJIWD010000026.1	2587	No terminal repeats	3	11	1.0000	NA	2	4.4475	T_virB5	NA
JAJIWD010000053.1	10212	No terminal repeats	14	11	1.0000	NA	0	4.2103	NA	NA
JAJIWD010000091.1	14750	No terminal repeats	13	11	1.0000	NA	1	4.1647	NA	NA
JAJIWD010000001.1	31328	No terminal repeats	41	11	1.0000	NA	11	25.6300	T_virB6;T_virB5;virb4;t4cp2;T_virB1;T_virB10;T_virB9;T_virB6	NA
JAJIWD010000089.1	13735	No terminal repeats	15	11	1.0000	NA	3	11.4351	MOBH;T_virB6;B_traI	NA
JAJIWD010000034.1	6911	No terminal repeats	9	11	1.0000	NA	0	4.2600	NA	NA
JAJIWD010000069.1	30910	No terminal repeats	36	11	1.0000	NA	10	22.1400	T_virB1;T_virB2;T_virB3;virb4;T_virB5;T_virB6;T_virB8;T_virB9;t4cp2	NA
JAJIWD010000011.1	6312	No terminal repeats	8	11	1.0000	NA	0	2.1428	NA	NA
JAJIWD010000074.1	8301	No terminal repeats	12	11	1.0000	NA	1	2.7002	NA	NA
JAJIWD010000044.1	10575	No terminal repeats	10	11	0.9999	NA	1	8.5656	NA	NA
JAJIWD010000005.1	38501	No terminal repeats	53	11	0.9999	NA	11	17.4228	T_virB10;T_virB9;T_virB8;T_virB6;T_virB5;T_virB3;T_virB2;I_traV	NA
JAJIWD010000058.1	12158	No terminal repeats	10	11	0.9999	NA	0	4.9816	NA	NA
JAJIWD010000006.1	159064	No terminal repeats	174	11	0.9998	NA	8	34.4628	I_trbA;I_traW;I_traY;I_traK;I_traI;I_traM;I_traN;traU	NF000272
JAJIWD010000086.1	7012	No terminal repeats	7	11	0.9998	NA	0	6.7752	NA	NA
JAJIWD010000051.1	40066	No terminal repeats	31	11	0.9998	NA	0	6.3270	NA	NA
JAJIWD010000025.1	7823	No terminal repeats	8	11	0.9996	NA	2	5.1548	T_virB6;T_virB6	NA
JAJIWD010000042.1	20585	No terminal repeats	19	11	0.9910	NA	0	0.3959	NA	NA
