seq_name	chromosome_score	plasmid_score	virus_score
JAJIUF010000093.1	0.0773	0.9226	0.0001
JAJIUF010000094.1	0.3097	0.6851	0.0052
JAJIUF010000095.1	0.4609	0.5348	0.0043
JAJIUF010000096.1	0.4013	0.5834	0.0154
JAJIUF010000097.1	0.5103	0.2003	0.2894
JAJIUF010000098.1	0.4130	0.5370	0.0500
JAJIUF010000099.1	0.1216	0.8404	0.0380
JAJIUF010000100.1	0.4104	0.5064	0.0832
JAJIUF010000101.1	0.3293	0.6568	0.0139
JAJIUF010000102.1	0.4145	0.5706	0.0149
JAJIUF010000009.1	0.5358	0.4147	0.0496
JAJIUF010000103.1	0.6737	0.2993	0.0270
JAJIUF010000104.1	0.0240	0.7386	0.2374
JAJIUF010000105.1	0.4888	0.4832	0.0280
JAJIUF010000106.1	0.3513	0.5887	0.0600
JAJIUF010000107.1	0.4507	0.5358	0.0134
JAJIUF010000108.1	0.7051	0.1022	0.1927
JAJIUF010000109.1	0.4114	0.5849	0.0037
JAJIUF010000110.1	0.6704	0.3165	0.0131
JAJIUF010000111.1	0.4342	0.5596	0.0062
JAJIUF010000112.1	0.5395	0.4435	0.0170
JAJIUF010000010.1	0.5795	0.2751	0.1454
JAJIUF010000113.1	0.4927	0.2626	0.2447
JAJIUF010000114.1	0.4627	0.5314	0.0059
JAJIUF010000115.1	0.6300	0.3648	0.0052
JAJIUF010000116.1	0.5509	0.3369	0.1122
JAJIUF010000117.1	0.4430	0.5426	0.0144
JAJIUF010000118.1	0.3478	0.6340	0.0182
JAJIUF010000119.1	0.0155	0.5057	0.4788
JAJIUF010000120.1	0.3684	0.6291	0.0025
JAJIUF010000121.1	0.6295	0.3677	0.0028
JAJIUF010000122.1	0.3383	0.6508	0.0109
JAJIUF010000011.1	0.3011	0.2690	0.4298
JAJIUF010000123.1	0.2039	0.5334	0.2627
JAJIUF010000124.1	0.3837	0.3347	0.2816
JAJIUF010000125.1	0.4787	0.5105	0.0107
JAJIUF010000126.1	0.5080	0.3898	0.1022
JAJIUF010000127.1	0.3212	0.2361	0.4427
JAJIUF010000128.1	0.5142	0.4587	0.0271
JAJIUF010000129.1	0.4673	0.5263	0.0064
JAJIUF010000130.1	0.1017	0.7905	0.1078
JAJIUF010000131.1	0.3726	0.6262	0.0012
JAJIUF010000132.1	0.3449	0.6345	0.0206
JAJIUF010000012.1	0.3265	0.6455	0.0280
JAJIUF010000133.1	0.5254	0.4680	0.0066
JAJIUF010000134.1	0.4751	0.5169	0.0080
JAJIUF010000135.1	0.3168	0.6799	0.0033
JAJIUF010000136.1	0.4132	0.5561	0.0307
JAJIUF010000137.1	0.5610	0.4305	0.0085
JAJIUF010000138.1	0.2340	0.4670	0.2989
JAJIUF010000139.1	0.4870	0.5043	0.0087
JAJIUF010000140.1	0.3339	0.3683	0.2978
JAJIUF010000141.1	0.1004	0.8475	0.0521
JAJIUF010000142.1	0.2565	0.6073	0.1362
JAJIUF010000013.1	0.6790	0.3171	0.0038
JAJIUF010000143.1	0.5378	0.4522	0.0100
JAJIUF010000144.1	0.1969	0.7688	0.0343
JAJIUF010000145.1	0.4553	0.5322	0.0125
JAJIUF010000146.1	0.0011	0.6852	0.3137
JAJIUF010000147.1	0.1112	0.8305	0.0584
JAJIUF010000148.1	0.5073	0.4714	0.0213
JAJIUF010000149.1	0.3184	0.6628	0.0188
JAJIUF010000150.1	0.2411	0.7583	0.0006
JAJIUF010000151.1	0.5268	0.4521	0.0210
JAJIUF010000152.1	0.2776	0.7043	0.0181
JAJIUF010000014.1	0.0807	0.3924	0.5269
JAJIUF010000153.1	0.4168	0.5765	0.0067
JAJIUF010000154.1	0.5114	0.4497	0.0389
JAJIUF010000155.1	0.6116	0.3835	0.0048
JAJIUF010000156.1	0.5927	0.3026	0.1047
JAJIUF010000157.1	0.4356	0.4853	0.0790
JAJIUF010000158.1	0.3857	0.3976	0.2168
JAJIUF010000159.1	0.3769	0.5862	0.0369
JAJIUF010000160.1	0.4595	0.5317	0.0088
JAJIUF010000161.1	0.3325	0.6579	0.0095
JAJIUF010000162.1	0.3088	0.5345	0.1567
JAJIUF010000163.1	0.5365	0.4133	0.0503
JAJIUF010000015.1	0.0417	0.7742	0.1840
JAJIUF010000016.1	0.2625	0.6221	0.1154
JAJIUF010000017.1	0.1038	0.8646	0.0316
JAJIUF010000001.1	0.0081	0.8679	0.1240
JAJIUF010000018.1	0.1665	0.4203	0.4132
JAJIUF010000019.1	0.3747	0.4125	0.2128
JAJIUF010000020.1	0.2863	0.6181	0.0956
JAJIUF010000021.1	0.4832	0.4893	0.0276
JAJIUF010000022.1	0.3196	0.6625	0.0179
JAJIUF010000023.1	0.4485	0.5115	0.0399
JAJIUF010000024.1	0.4242	0.5610	0.0148
JAJIUF010000025.1	0.5185	0.4645	0.0170
JAJIUF010000026.1	0.6290	0.2778	0.0932
JAJIUF010000002.1	0.0399	0.9181	0.0421
JAJIUF010000027.1	0.4448	0.5326	0.0226
JAJIUF010000028.1	0.3827	0.6120	0.0053
JAJIUF010000029.1	0.1591	0.8024	0.0385
JAJIUF010000030.1	0.4144	0.5784	0.0072
JAJIUF010000031.1	0.4125	0.3740	0.2135
JAJIUF010000032.1	0.4542	0.5256	0.0202
JAJIUF010000033.1	0.6503	0.3447	0.0050
JAJIUF010000034.1	0.5144	0.1913	0.2942
JAJIUF010000035.1	0.3372	0.6045	0.0583
JAJIUF010000036.1	0.0774	0.7829	0.1397
JAJIUF010000003.1	0.4448	0.4384	0.1167
JAJIUF010000037.1	0.4466	0.5435	0.0099
JAJIUF010000038.1	0.3332	0.6056	0.0611
JAJIUF010000039.1	0.0258	0.2840	0.6903
JAJIUF010000040.1	0.3735	0.6033	0.0232
JAJIUF010000041.1	0.5359	0.4548	0.0093
JAJIUF010000042.1	0.4231	0.2109	0.3660
JAJIUF010000043.1	0.4567	0.5296	0.0137
JAJIUF010000044.1	0.6334	0.3652	0.0014
JAJIUF010000045.1	0.5288	0.4585	0.0127
JAJIUF010000046.1	0.6288	0.2992	0.0720
JAJIUF010000004.1	0.6818	0.3089	0.0092
JAJIUF010000047.1	0.8038	0.1904	0.0058
JAJIUF010000048.1	0.4611	0.5240	0.0149
JAJIUF010000049.1	0.4244	0.3403	0.2353
JAJIUF010000050.1	0.4544	0.3738	0.1718
JAJIUF010000051.1	0.5573	0.4384	0.0043
JAJIUF010000052.1	0.0604	0.6381	0.3014
JAJIUF010000053.1	0.4638	0.4039	0.1323
JAJIUF010000054.1	0.3173	0.6806	0.0021
JAJIUF010000055.1	0.6074	0.3824	0.0103
JAJIUF010000005.1	0.4444	0.5501	0.0055
JAJIUF010000056.1	0.4942	0.4556	0.0502
JAJIUF010000057.1	0.4512	0.5327	0.0161
JAJIUF010000058.1	0.4333	0.5264	0.0404
JAJIUF010000059.1	0.4827	0.4822	0.0351
JAJIUF010000060.1	0.5117	0.4569	0.0313
JAJIUF010000061.1	0.3676	0.5422	0.0902
JAJIUF010000062.1	0.5240	0.4473	0.0287
JAJIUF010000063.1	0.5515	0.4381	0.0104
JAJIUF010000064.1	0.3238	0.6266	0.0495
JAJIUF010000065.1	0.6679	0.3203	0.0118
JAJIUF010000066.1	0.5788	0.4135	0.0077
JAJIUF010000067.1	0.5773	0.4217	0.0010
JAJIUF010000068.1	0.3678	0.6201	0.0121
JAJIUF010000069.1	0.4018	0.4643	0.1339
JAJIUF010000070.1	0.4353	0.5234	0.0412
JAJIUF010000071.1	0.4873	0.5058	0.0069
JAJIUF010000072.1	0.4529	0.5429	0.0042
JAJIUF010000073.1	0.6773	0.2534	0.0693
JAJIUF010000006.1	0.6048	0.3865	0.0087
JAJIUF010000074.1	0.6090	0.3517	0.0393
JAJIUF010000075.1	0.4408	0.5583	0.0009
JAJIUF010000076.1	0.2968	0.6175	0.0857
JAJIUF010000077.1	0.4493	0.5289	0.0217
JAJIUF010000078.1	0.1147	0.7845	0.1008
JAJIUF010000079.1	0.6235	0.3572	0.0193
JAJIUF010000080.1	0.1784	0.6269	0.1947
JAJIUF010000081.1	0.8102	0.1891	0.0007
JAJIUF010000082.1	0.3562	0.5534	0.0904
JAJIUF010000083.1	0.1629	0.7084	0.1287
JAJIUF010000007.1	0.4200	0.5465	0.0335
JAJIUF010000084.1	0.2818	0.3797	0.3385
JAJIUF010000085.1	0.2044	0.5667	0.2289
JAJIUF010000086.1	0.3883	0.5071	0.1046
JAJIUF010000087.1	0.2250	0.5745	0.2006
JAJIUF010000088.1	0.8017	0.1346	0.0637
JAJIUF010000089.1	0.4337	0.5331	0.0332
JAJIUF010000090.1	0.4045	0.5911	0.0044
JAJIUF010000091.1	0.5338	0.4564	0.0098
JAJIUF010000092.1	0.0340	0.8955	0.0705
JAJIUF010000008.1	0.2978	0.6475	0.0548
