seq_name	chromosome_score	plasmid_score	virus_score
JAJIVY010000100.1	0.1180	0.8156	0.0664
JAJIVY010000101.1	0.2595	0.2991	0.4414
JAJIVY010000102.1	0.5246	0.2982	0.1772
JAJIVY010000103.1	0.4430	0.5389	0.0181
JAJIVY010000104.1	0.4660	0.5248	0.0093
JAJIVY010000105.1	0.4859	0.5044	0.0097
JAJIVY010000010.1	0.4227	0.5614	0.0159
JAJIVY010000011.1	0.4119	0.5877	0.0004
JAJIVY010000012.1	0.4360	0.5236	0.0405
JAJIVY010000013.1	0.4208	0.5661	0.0131
JAJIVY010000014.1	0.5078	0.4557	0.0365
JAJIVY010000015.1	0.4005	0.5729	0.0267
JAJIVY010000016.1	0.4867	0.4909	0.0224
JAJIVY010000017.1	0.1665	0.4203	0.4132
JAJIVY010000018.1	0.3608	0.6245	0.0146
JAJIVY010000019.1	0.2509	0.2467	0.5024
JAJIVY010000001.1	0.0032	0.8727	0.1241
JAJIVY010000020.1	0.2392	0.6047	0.1561
JAJIVY010000021.1	0.6895	0.2689	0.0416
JAJIVY010000022.1	0.4480	0.4962	0.0558
JAJIVY010000023.1	0.5589	0.4168	0.0244
JAJIVY010000024.1	0.5429	0.2687	0.1883
JAJIVY010000025.1	0.3564	0.2895	0.3541
JAJIVY010000026.1	0.1932	0.5398	0.2670
JAJIVY010000027.1	0.1469	0.7984	0.0547
JAJIVY010000028.1	0.4666	0.5251	0.0083
JAJIVY010000029.1	0.2967	0.4306	0.2727
JAJIVY010000002.1	0.0051	0.9199	0.0749
JAJIVY010000030.1	0.4282	0.5411	0.0307
JAJIVY010000031.1	0.4125	0.3740	0.2135
JAJIVY010000032.1	0.4536	0.4156	0.1307
JAJIVY010000033.1	0.0125	0.8232	0.1643
JAJIVY010000034.1	0.0138	0.7926	0.1936
JAJIVY010000035.1	0.5101	0.4646	0.0253
JAJIVY010000036.1	0.0895	0.8478	0.0627
JAJIVY010000037.1	0.0976	0.8523	0.0501
JAJIVY010000038.1	0.5150	0.4750	0.0100
JAJIVY010000039.1	0.6345	0.3231	0.0424
JAJIVY010000003.1	0.3357	0.5000	0.1643
JAJIVY010000040.1	0.0604	0.6381	0.3014
JAJIVY010000041.1	0.6094	0.3803	0.0103
JAJIVY010000042.1	0.5435	0.4463	0.0103
JAJIVY010000043.1	0.3643	0.5977	0.0380
JAJIVY010000044.1	0.2996	0.6302	0.0702
JAJIVY010000045.1	0.4692	0.5273	0.0035
JAJIVY010000046.1	0.4237	0.5048	0.0714
JAJIVY010000047.1	0.6273	0.2050	0.1677
JAJIVY010000048.1	0.4560	0.5162	0.0277
