gene	start	end	length	strand	gc_content	genetic_code	rbs_motif	marker	evalue	bitscore	uscg	plasmid_hallmark	virus_hallmark	taxid	taxname	annotation_conjscan	annotation_amr	annotation_accessions	annotation_description
JAJIVP010000102.1_1	2	625	624	1	0.574	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JAJIVP010000102.1_2	657	1175	519	1	0.541	11	GGA/GAG/AGG	GENOMAD.189956.PV	5.929e-06	48	0	0	0	1	NA	NA	NA	PF08445;COG5628;TIGR01575	Predicted acetyltransferase
JAJIVP010000102.1_3	1285	1794	510	-1	0.561	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JAJIVP010000102.1_4	1909	2259	351	-1	0.561	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JAJIVP010000102.1_5	2416	2856	441	-1	0.549	11	GGAG/GAGG	GENOMAD.085683.PP	4.025e-15	74	0	0	0	1	NA	NA	NA	PF07419	PilM
JAJIVP010000102.1_6	2870	4357	1488	-1	0.554	11	GGAGG	GENOMAD.091850.PC	1.45e-28	124	0	0	0	1	NA	NA	NA	COG4537	Competence protein ComGC
JAJIVP010000102.1_7	4354	5334	981	-1	0.544	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JAJIVP010000102.1_8	5351	5884	534	-1	0.552	11	GGAG/GAGG	GENOMAD.051002.PP	3.011e-08	55	0	0	0	1	NA	NA	NA	PF08805	PilS N terminal
JAJIVP010000102.1_9	5932	7029	1098	-1	0.523	11	GGAG/GAGG	GENOMAD.137476.CP	3.238e-43	165	0	0	0	1	NA	NA	NA	PF00482;TIGR02120;COG1459;K10934	type II secretion system protein F
JAJIVP010000102.1_10	7031	8641	1611	-1	0.555	11	AGGA/GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JAJIVP010000102.1_11	8643	9137	495	-1	0.560	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JAJIVP010000102.1_12	9127	10473	1347	-1	0.583	11	AGGA/GGAG/GAGG	GENOMAD.054621.PP	4.793e-73	256	0	0	0	1	NA	NA	NA	PF06864	Pilin accessory protein (PilO)
JAJIVP010000102.1_13	10513	12237	1725	-1	0.575	11	AGGA	GENOMAD.148144.PC	1.052e-89	310	0	0	0	1	NA	NA	NA	PF00263;TIGR02520;K12282;COG1450	type IVB pilus formation outer membrane protein, R64 PilN family
JAJIVP010000102.1_14	12234	13073	840	-1	0.574	11	GGA/GAG/AGG	GENOMAD.084578.PP	2.584e-162	506	0	0	0	1	NA	NA	NA	PF10671	Toxin co-regulated pilus biosynthesis protein Q
