gene	start	end	length	strand	gc_content	genetic_code	rbs_motif	marker	evalue	bitscore	uscg	plasmid_hallmark	virus_hallmark	taxid	taxname	annotation_conjscan	annotation_amr	annotation_accessions	annotation_description
JBHJBO010000001.1_1	144	476	333	-1	0.565	11	AGGAG	GENOMAD.133137.CV	4.082e-09	55	0	0	0	1	NA	NA	NA	PF14635;TIGR00426	competence protein ComEA helix-hairpin-helix repeat region
JBHJBO010000001.1_2	708	1730	1023	1	0.654	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JBHJBO010000001.1_3	2239	2511	273	1	0.619	11	None	GENOMAD.172052.CP	1.033e-07	50	0	0	0	1	NA	NA	NA	PF04226;COG2261	Uncharacterized membrane protein YeaQ/YmgE, transglycosylase-associated protein family
JBHJBO010000001.1_4	2569	3588	1020	1	0.634	11	None	GENOMAD.123224.CV	4.586e-33	134	0	0	0	1246	Caudoviricetes	NA	NA	PF01636;K07102;COG3178;TIGR00938	Predicted phosphotransferase, aminoglycoside/choline kinase (APH/ChoK) family
JBHJBO010000001.1_5	3585	4298	714	1	0.650	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JBHJBO010000001.1_6	4390	5097	708	-1	0.692	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JBHJBO010000001.1_7	5094	6260	1167	-1	0.640	11	GGA/GAG/AGG	GENOMAD.116507.CP	5.06e-10	64	0	0	0	1	NA	NA	NA	K03548;COG0628	Predicted PurR-regulated permease PerM
JBHJBO010000001.1_8	6257	7357	1101	-1	0.688	11	GGA/GAG/AGG	GENOMAD.121921.CP	8.444e-175	547	0	0	0	1	NA	NA	NA	K09938;COG3249	NA
JBHJBO010000001.1_9	7501	8526	1026	1	0.666	11	None	GENOMAD.126472.VC	8.993e-39	151	0	0	0	11688	Kyanoviridae	NA	NA	TIGR00878;COG0150	phosphoribosylaminoimidazole synthetase
JBHJBO010000001.1_10	8539	9009	471	1	0.633	11	GGA/GAG/AGG	GENOMAD.022016.CC	1.501e-48	171	0	0	0	1	NA	NA	NA	NA	NA
JBHJBO010000001.1_11	9054	9701	648	1	0.696	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JBHJBO010000001.1_12	9768	10595	828	1	0.659	11	None	GENOMAD.049669.CC	6.53e-150	470	0	0	0	1	NA	NA	NA	NA	NA
JBHJBO010000001.1_13	10599	11282	684	1	0.633	11	AGGAG	GENOMAD.049669.CC	1.097e-39	149	0	0	0	1	NA	NA	NA	NA	NA
JBHJBO010000001.1_14	11093	11722	630	-1	0.633	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JBHJBO010000001.1_15	11846	12169	324	-1	0.627	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JBHJBO010000001.1_16	12166	13440	1275	-1	0.671	11	None	GENOMAD.108595.CP	6.868e-37	148	0	0	0	1246	Caudoviricetes	NA	NA	PF00275;TIGR01356;COG0766;K00790	3-phosphoshikimate 1-carboxyvinyltransferase
JBHJBO010000001.1_17	13681	13923	243	-1	0.646	11	None	GENOMAD.108170.CP	2.456e-17	77	0	0	0	1	NA	NA	NA	PF01722;COG5007;K05527	Acid stress-induced BolA-like protein IbaG/YrbA, predicted regulator of iron metabolism
JBHJBO010000001.1_18	13962	14963	1002	1	0.707	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JBHJBO010000001.1_19	15012	15560	549	1	0.679	11	None	GENOMAD.153745.CV	0.0001509	44	0	0	0	11688	Kyanoviridae	NA	NA	PF00702;K21055;TIGR01459;COG3769	HAD-superfamily class IIA hydrolase, TIGR01459
JBHJBO010000001.1_20	15557	16132	576	1	0.663	11	GGA/GAG/AGG	GENOMAD.002742.CC	3.498e-98	316	0	0	0	1	NA	NA	NA	PF06835;COG3117;K11719;TIGR04409	Lipopolysaccharide export system protein LptC
JBHJBO010000001.1_21	16110	16670	561	1	0.624	11	GGA/GAG/AGG	GENOMAD.151010.CP	1.097e-74	248	0	0	0	1	NA	NA	NA	K09774;COG1934	Lipopolysaccharide export system protein LptA
JBHJBO010000001.1_22	16670	17389	720	1	0.654	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JBHJBO010000001.1_23	17472	18869	1398	1	0.690	11	AGGA/GGAG/GAGG	GENOMAD.142809.CP	7.38e-10	64	0	0	0	1	NA	NA	NA	PF00309;TIGR02395;COG1508	Sigma-54 factor, Activator interacting domain (AID)
JBHJBO010000001.1_24	18957	19226	270	1	0.633	11	GGAGG	GENOMAD.103040.CV	1.595e-10	58	0	0	0	1	NA	NA	NA	PF02482;PF16321;K05808;TIGR00741;COG1544	ribosomal subunit interface protein
JBHJBO010000001.1_25	19296	19754	459	1	0.702	11	None	GENOMAD.123993.CP	3.765e-06	48	0	0	0	1	NA	NA	NA	PF00359;PF02591;K02806;TIGR01419;COG4668	PTS IIA-like nitrogen-regulatory protein PtsN
JBHJBO010000001.1_26	19751	20701	951	1	0.653	11	GGA/GAG/AGG	GENOMAD.000498.CC	4.381e-39	151	0	0	0	1	NA	NA	NA	PF07475;PF02603;K06023;TIGR00679;COG1493	Hpr(Ser) kinase/phosphatase
JBHJBO010000001.1_27	20698	21570	873	1	0.653	11	AGGA/GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JBHJBO010000001.1_28	22094	22486	393	1	0.651	11	None	GENOMAD.147438.CP	7.59e-10	58	0	0	0	1	NA	NA	NA	PF03610;COG2893;TIGR00824;K02793	Phosphotransferase system, mannose/fructose-specific component IIA
JBHJBO010000001.1_29	22479	22748	270	1	0.641	11	AGGA/GGAG/GAGG	GENOMAD.128943.CP	1.233e-05	44	0	0	0	1	NA	NA	NA	PF00381;COG1925;K11184;TIGR01003	Phosphotransferase system, HPr and related phosphotransfer proteins
JBHJBO010000001.1_30	22807	24537	1731	1	0.666	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JBHJBO010000001.1_31	24945	26306	1362	1	0.654	11	GGA/GAG/AGG	GENOMAD.114680.CP	2.028e-61	222	0	0	0	1246	Caudoviricetes	NA	NA	PF01769;PF03448;PF00478;K06213;TIGR00400;COG2239	Mg2+ transporter (mgtE)
JBHJBO010000001.1_32	26508	27245	738	1	0.654	11	None	GENOMAD.130656.CP	2.621e-11	66	0	0	0	1	NA	NA	NA	PF00326;TIGR02821;COG0627;K03930	S-formylglutathione hydrolase
JBHJBO010000001.1_33	27306	28319	1014	-1	0.638	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JBHJBO010000001.1_34	28319	29719	1401	-1	0.630	11	GGAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JBHJBO010000001.1_35	30075	31304	1230	-1	0.638	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JBHJBO010000001.1_36	31901	33289	1389	-1	0.670	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JBHJBO010000001.1_37	33694	33810	117	-1	0.658	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JBHJBO010000001.1_38	33807	34754	948	-1	0.596	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JBHJBO010000001.1_39	35550	36491	942	-1	0.667	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JBHJBO010000001.1_40	36873	37637	765	-1	0.643	11	AGGAG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JBHJBO010000001.1_41	37830	39212	1383	1	0.646	11	GGA/GAG/AGG	GENOMAD.153082.CP	2.968e-05	49	0	0	0	1	NA	NA	NA	K14052;COG0833	Amino acid permease
JBHJBO010000001.1_42	39564	40640	1077	-1	0.615	11	GGxGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JBHJBO010000001.1_43	41028	41249	222	1	0.559	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JBHJBO010000001.1_44	41330	41776	447	1	0.647	11	AGGA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JBHJBO010000001.1_45	41773	42726	954	1	0.621	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JBHJBO010000001.1_46	43129	43527	399	1	0.617	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JBHJBO010000001.1_47	43664	44671	1008	1	0.647	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JBHJBO010000001.1_48	44983	46500	1518	-1	0.648	11	AGGAG	GENOMAD.098617.VV	8.587e-10	64	0	0	0	1246	Caudoviricetes	NA	NA	NA	NA
JBHJBO010000001.1_49	46541	47593	1053	-1	0.667	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JBHJBO010000001.1_50	47598	48356	759	-1	0.663	11	GGAG/GAGG	GENOMAD.183080.CP	1.186e-60	211	0	0	0	1	NA	NA	NA	PF07277	SapC
JBHJBO010000001.1_51	48710	51841	3132	-1	0.625	11	GGAG/GAGG	GENOMAD.152082.CP	4.568e-47	188	0	0	0	1	NA	NA	NA	PF00593;PF07715;PF00691;TIGR01782;COG4773;K16089	TonB-dependent receptor
JBHJBO010000001.1_52	52871	54880	2010	-1	0.642	11	AGGA	GENOMAD.000471.CC	1.533e-90	316	0	0	0	1	NA	NA	NA	PF01433;COG0308;TIGR02411;K01256	Aminopeptidase N
JBHJBO010000001.1_53	55097	55543	447	-1	0.669	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JBHJBO010000001.1_54	55643	57016	1374	1	0.692	11	GGA/GAG/AGG	GENOMAD.180266.CP	8.96e-29	124	0	0	0	1	NA	NA	NF000095	K08166;COG2223	Nitrate/nitrite transporter NarK
JBHJBO010000001.1_55	57581	58747	1167	-1	0.643	11	GGxGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JBHJBO010000001.1_56	58749	59321	573	-1	0.658	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JBHJBO010000001.1_57	59334	59738	405	-1	0.630	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JBHJBO010000001.1_58	59776	60447	672	-1	0.628	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JBHJBO010000001.1_59	60450	61532	1083	-1	0.681	11	AGGA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JBHJBO010000001.1_60	61558	62331	774	-1	0.665	11	GGA/GAG/AGG	GENOMAD.194782.CP	3.627e-16	81	0	0	0	1	NA	NA	NA	PF04012;COG1842;TIGR02977;K03969	Phage shock protein A
JBHJBO010000001.1_61	62344	62760	417	-1	0.619	11	AGGA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
