seq_name	chromosome_score	plasmid_score	virus_score
JBHJBT010000001.1	0.4659	0.5063	0.0277
JBHJBT010000002.1	0.5109	0.4658	0.0233
JBHJBT010000003.1	0.4370	0.5423	0.0207
JBHJBT010000004.1	0.4053	0.5617	0.0330
JBHJBT010000005.1	0.4635	0.5101	0.0264
JBHJBT010000006.1	0.4211	0.5487	0.0301
JBHJBT010000007.1	0.4091	0.5686	0.0223
JBHJBT010000008.1	0.5127	0.4663	0.0211
JBHJBT010000009.1	0.4801	0.5053	0.0146
JBHJBT010000010.1	0.4264	0.5649	0.0087
JBHJBT010000011.1	0.4827	0.4972	0.0201
JBHJBT010000012.1	0.5470	0.4343	0.0187
JBHJBT010000013.1	0.5045	0.4716	0.0239
JBHJBT010000014.1	0.3753	0.6086	0.0161
JBHJBT010000015.1	0.4875	0.4806	0.0320
JBHJBT010000016.1	0.5257	0.4648	0.0095
JBHJBT010000017.1	0.3508	0.5437	0.1055
JBHJBT010000018.1	0.5329	0.4453	0.0218
JBHJBT010000019.1	0.2720	0.6310	0.0970
JBHJBT010000020.1	0.4369	0.5038	0.0593
JBHJBT010000021.1	0.3432	0.6403	0.0166
JBHJBT010000022.1	0.4406	0.5227	0.0367
JBHJBT010000023.1	0.4006	0.5722	0.0272
JBHJBT010000024.1	0.4477	0.5326	0.0197
JBHJBT010000025.1	0.3945	0.5832	0.0224
JBHJBT010000026.1	0.3196	0.6455	0.0349
JBHJBT010000027.1	0.0049	0.9443	0.0508
JBHJBT010000028.1	0.0102	0.8645	0.1253
JBHJBT010000029.1	0.2675	0.4638	0.2687
JBHJBT010000030.1	0.4776	0.5048	0.0176
JBHJBT010000031.1	0.4541	0.5314	0.0145
JBHJBT010000032.1	0.0034	0.7932	0.2034
JBHJBT010000033.1	0.4747	0.5205	0.0048
JBHJBT010000034.1	0.4933	0.4764	0.0303
JBHJBT010000035.1	0.1412	0.7270	0.1319
JBHJBT010000036.1	0.5285	0.3387	0.1328
JBHJBT010000037.1	0.0911	0.8875	0.0214
JBHJBT010000038.1	0.0004	0.9709	0.0287
JBHJBT010000039.1	0.1100	0.6919	0.1981
JBHJBT010000040.1	0.0826	0.8453	0.0721
JBHJBT010000041.1	0.5056	0.4755	0.0188
JBHJBT010000042.1	0.0050	0.7791	0.2159
JBHJBT010000043.1	0.0167	0.8565	0.1268
JBHJBT010000044.1	0.1705	0.7854	0.0441
JBHJBT010000045.1	0.0306	0.6602	0.3091
JBHJBT010000046.1	0.0102	0.6418	0.3479
JBHJBT010000047.1	0.0746	0.9019	0.0235
JBHJBT010000048.1	0.0138	0.9560	0.0302
JBHJBT010000049.1	0.8864	0.0788	0.0348
JBHJBT010000050.1	0.0598	0.4524	0.4878
JBHJBT010000051.1	0.1632	0.8185	0.0183
JBHJBT010000052.1	0.1591	0.7714	0.0695
JBHJBT010000053.1	0.0077	0.7747	0.2176
JBHJBT010000054.1	0.0253	0.8619	0.1129
JBHJBT010000055.1	0.0261	0.5413	0.4326
JBHJBT010000056.1	0.4880	0.4274	0.0847
JBHJBT010000057.1	0.4274	0.2705	0.3021
JBHJBT010000058.1	0.2314	0.7210	0.0476
JBHJBT010000059.1	0.2931	0.6850	0.0219
JBHJBT010000060.1	0.4990	0.4286	0.0723
JBHJBT010000061.1	0.8186	0.1549	0.0265
JBHJBT010000062.1	0.8732	0.1103	0.0165
JBHJBT010000063.1	0.0377	0.9003	0.0620
JBHJBT010000064.1	0.7339	0.2257	0.0405
JBHJBT010000065.1	0.2758	0.4505	0.2737
JBHJBT010000066.1	0.4233	0.3255	0.2512
JBHJBT010000067.1	0.3965	0.4030	0.2006
JBHJBT010000068.1	0.2212	0.6878	0.0911
JBHJBT010000069.1	0.5630	0.3462	0.0908
JBHJBT010000070.1	0.3416	0.4236	0.2348
JBHJBT010000071.1	0.1863	0.5134	0.3003
JBHJBT010000072.1	0.2168	0.3938	0.3894
JBHJBT010000073.1	0.2875	0.4815	0.2310
JBHJBT010000074.1	0.3008	0.3255	0.3737
JBHJBT010000075.1	0.2046	0.4750	0.3205
JBHJBT010000076.1	0.4070	0.2967	0.2964
JBHJBT010000077.1	0.8532	0.0979	0.0490
JBHJBT010000078.1	0.5271	0.3631	0.1098
JBHJBT010000079.1	0.2483	0.5714	0.1803
JBHJBT010000080.1	0.6607	0.2410	0.0983
JBHJBT010000081.1	0.4963	0.4341	0.0697
JBHJBT010000082.1	0.6456	0.1417	0.2126
JBHJBT010000083.1	0.4611	0.3416	0.1973
JBHJBT010000084.1	0.3936	0.3889	0.2175
JBHJBT010000085.1	0.3626	0.2492	0.3883
JBHJBT010000086.1	0.0706	0.5135	0.4159
JBHJBT010000087.1	0.2589	0.5087	0.2323
JBHJBT010000088.1	0.3415	0.2811	0.3774
JBHJBT010000089.1	0.4138	0.2252	0.3610
JBHJBT010000090.1	0.4104	0.2532	0.3365
JBHJBT010000091.1	0.6404	0.2520	0.1076
JBHJBT010000092.1	0.3854	0.1829	0.4317
JBHJBT010000093.1	0.4527	0.2859	0.2613
JBHJBT010000094.1	0.5335	0.1495	0.3170
JBHJBT010000095.1	0.4088	0.2168	0.3744
JBHJBT010000096.1	0.6446	0.1673	0.1881
JBHJBT010000097.1	0.3875	0.3783	0.2342
JBHJBT010000098.1	0.0936	0.2106	0.6958
JBHJBT010000099.1	0.4184	0.0825	0.4991
JBHJBT010000100.1	0.3713	0.1493	0.4794
JBHJBT010000101.1	0.5450	0.1244	0.3305
JBHJBT010000102.1	0.3295	0.2212	0.4493
JBHJBT010000103.1	0.2655	0.1588	0.5757
JBHJBT010000104.1	0.4646	0.1058	0.4296
JBHJBT010000105.1	0.5891	0.1978	0.2131
JBHJBT010000106.1	0.5327	0.1477	0.3195
JBHJBT010000107.1	0.3159	0.0844	0.5997
JBHJBT010000108.1	0.5455	0.2279	0.2265
JBHJBT010000109.1	0.6388	0.1718	0.1895
JBHJBT010000110.1	0.3849	0.1632	0.4519
JBHJBT010000111.1	0.3929	0.1285	0.4786
JBHJBT010000112.1	0.1704	0.2718	0.5578
JBHJBT010000113.1	0.4385	0.2041	0.3573
JBHJBT010000114.1	0.3560	0.2424	0.4016
JBHJBT010000115.1	0.3375	0.1057	0.5568
JBHJBT010000116.1	0.3562	0.1095	0.5343
JBHJBT010000117.1	0.2191	0.1276	0.6533
JBHJBT010000118.1	0.2044	0.1072	0.6885
JBHJBT010000119.1	0.3434	0.1503	0.5063
JBHJBT010000120.1	0.2491	0.1720	0.5789
JBHJBT010000121.1	0.4930	0.0922	0.4148
JBHJBT010000122.1	0.4538	0.1303	0.4159
JBHJBT010000123.1	0.2017	0.0585	0.7398
JBHJBT010000124.1	0.3747	0.0851	0.5402
JBHJBT010000125.1	0.3468	0.1265	0.5267
