seq_name	chromosome_score	plasmid_score	virus_score
JAJIVV010000098.1	0.9986	0.0013	0.0002
JAJIVV010000099.1	0.6128	0.3758	0.0114
JAJIVV010000100.1	0.3940	0.4820	0.1240
JAJIVV010000101.1	0.9645	0.0325	0.0030
JAJIVV010000102.1	0.0000	1.0000	0.0000
JAJIVV010000103.1	0.0000	1.0000	0.0000
JAJIVV010000104.1	0.9360	0.0602	0.0038
JAJIVV010000105.1	0.9808	0.0170	0.0022
JAJIVV010000106.1	0.9566	0.0401	0.0033
JAJIVV010000107.1	0.9343	0.0620	0.0037
JAJIVV010000009.1	0.3971	0.3519	0.2510
JAJIVV010000108.1	0.9422	0.0537	0.0042
JAJIVV010000109.1	0.4529	0.4225	0.1246
JAJIVV010000010.1	0.9710	0.0266	0.0025
JAJIVV010000011.1	0.9510	0.0451	0.0039
JAJIVV010000012.1	0.2591	0.5505	0.1904
JAJIVV010000013.1	0.9737	0.0240	0.0023
JAJIVV010000014.1	0.2605	0.3604	0.3791
JAJIVV010000015.1	0.9269	0.0672	0.0059
JAJIVV010000016.1	0.4221	0.5600	0.0179
JAJIVV010000017.1	0.0004	0.9994	0.0002
JAJIVV010000018.1	0.9556	0.0409	0.0035
JAJIVV010000001.1	0.0000	1.0000	0.0000
JAJIVV010000019.1	0.9785	0.0198	0.0017
JAJIVV010000020.1	0.0477	0.9432	0.0091
JAJIVV010000021.1	0.0083	0.9734	0.0182
JAJIVV010000022.1	0.6069	0.3450	0.0481
JAJIVV010000023.1	0.0002	0.9996	0.0002
JAJIVV010000024.1	0.9731	0.0248	0.0021
JAJIVV010000025.1	0.9734	0.0231	0.0035
JAJIVV010000026.1	0.0000	1.0000	0.0000
JAJIVV010000027.1	0.8782	0.1145	0.0073
JAJIVV010000002.1	0.9371	0.0582	0.0047
JAJIVV010000028.1	0.0000	0.9999	0.0001
JAJIVV010000029.1	0.9753	0.0226	0.0021
JAJIVV010000030.1	0.0000	1.0000	0.0000
JAJIVV010000031.1	0.9530	0.0437	0.0033
JAJIVV010000032.1	0.0498	0.9426	0.0076
JAJIVV010000033.1	0.9709	0.0269	0.0022
JAJIVV010000034.1	0.0310	0.9677	0.0013
JAJIVV010000035.1	0.0095	0.9529	0.0377
JAJIVV010000036.1	0.9713	0.0265	0.0022
JAJIVV010000037.1	0.9557	0.0411	0.0033
JAJIVV010000003.1	0.9560	0.0410	0.0030
JAJIVV010000038.1	0.8160	0.1219	0.0621
JAJIVV010000039.1	0.5745	0.4183	0.0072
JAJIVV010000040.1	0.0000	0.9999	0.0001
JAJIVV010000041.1	0.4040	0.0206	0.5754
JAJIVV010000042.1	0.9859	0.0127	0.0013
JAJIVV010000043.1	0.2207	0.3068	0.4725
JAJIVV010000044.1	0.8720	0.0570	0.0710
JAJIVV010000045.1	0.9005	0.0945	0.0049
JAJIVV010000046.1	0.8852	0.1089	0.0059
JAJIVV010000047.1	0.9765	0.0217	0.0018
JAJIVV010000004.1	0.9715	0.0261	0.0024
JAJIVV010000048.1	0.9682	0.0295	0.0023
JAJIVV010000049.1	0.9242	0.0705	0.0054
JAJIVV010000050.1	0.0002	0.9997	0.0002
JAJIVV010000051.1	0.0007	0.9991	0.0001
JAJIVV010000052.1	0.8356	0.0944	0.0700
JAJIVV010000053.1	0.9814	0.0167	0.0018
JAJIVV010000054.1	0.0000	1.0000	0.0000
JAJIVV010000055.1	0.9745	0.0235	0.0020
JAJIVV010000056.1	0.1843	0.8111	0.0047
JAJIVV010000057.1	0.0000	1.0000	0.0000
JAJIVV010000058.1	0.0000	1.0000	0.0000
JAJIVV010000059.1	0.5531	0.3179	0.1290
JAJIVV010000060.1	0.0004	0.9993	0.0003
JAJIVV010000061.1	0.4249	0.4845	0.0906
JAJIVV010000062.1	0.0000	0.9999	0.0001
JAJIVV010000063.1	0.4450	0.1591	0.3959
JAJIVV010000064.1	0.9882	0.0101	0.0017
JAJIVV010000065.1	0.6593	0.0631	0.2776
JAJIVV010000066.1	0.8435	0.0894	0.0671
JAJIVV010000067.1	0.9513	0.0446	0.0041
JAJIVV010000005.1	0.9032	0.0912	0.0056
JAJIVV010000068.1	0.9983	0.0013	0.0004
JAJIVV010000069.1	0.1306	0.8345	0.0349
JAJIVV010000070.1	0.0000	1.0000	0.0000
JAJIVV010000071.1	0.8479	0.1129	0.0392
JAJIVV010000072.1	0.9800	0.0177	0.0023
JAJIVV010000073.1	0.1451	0.7898	0.0652
JAJIVV010000074.1	0.0000	0.9999	0.0001
JAJIVV010000075.1	0.0000	1.0000	0.0000
JAJIVV010000076.1	0.2696	0.7099	0.0206
JAJIVV010000077.1	0.1691	0.8264	0.0045
JAJIVV010000006.1	0.8719	0.1058	0.0224
JAJIVV010000078.1	0.9641	0.0328	0.0031
JAJIVV010000079.1	0.0000	1.0000	0.0000
JAJIVV010000080.1	0.6683	0.2546	0.0770
JAJIVV010000081.1	0.9775	0.0199	0.0026
JAJIVV010000082.1	0.9058	0.0875	0.0067
JAJIVV010000083.1	0.8335	0.1397	0.0268
JAJIVV010000084.1	0.9697	0.0280	0.0024
JAJIVV010000085.1	0.9561	0.0411	0.0028
JAJIVV010000086.1	0.9323	0.0635	0.0042
JAJIVV010000087.1	0.1495	0.8336	0.0169
JAJIVV010000007.1	0.0000	1.0000	0.0000
JAJIVV010000088.1	0.0217	0.9773	0.0010
JAJIVV010000089.1	0.0000	1.0000	0.0000
JAJIVV010000090.1	0.0000	0.9997	0.0002
JAJIVV010000091.1	0.2651	0.7204	0.0145
JAJIVV010000092.1	0.0007	0.0034	0.9959
JAJIVV010000093.1	0.0732	0.9204	0.0064
JAJIVV010000094.1	0.9312	0.0648	0.0040
JAJIVV010000095.1	0.9948	0.0046	0.0006
JAJIVV010000096.1	0.4347	0.5568	0.0085
JAJIVV010000097.1	0.9302	0.0666	0.0032
JAJIVV010000008.1	0.9146	0.0805	0.0049
