seq_name	length	topology	n_genes	genetic_code	plasmid_score	fdr	n_hallmarks	marker_enrichment	conjugation_genes	amr_genes
JAJIUH010000033.1	2595	No terminal repeats	3	11	1.0000	NA	2	4.4475	T_virB5	NA
JAJIUH010000006.1	31301	No terminal repeats	40	11	1.0000	NA	10	24.4440	t4cp2;T_virB1;T_virB10;T_virB9;T_virB6;T_virB5;virb4	NA
JAJIUH010000115.1	13735	No terminal repeats	15	11	1.0000	NA	3	11.4351	MOBH;T_virB6;B_traI	NA
JAJIUH010000124.1	14846	No terminal repeats	13	11	1.0000	NA	1	4.1647	NA	NA
JAJIUH010000057.1	1617	No terminal repeats	3	11	0.9999	NA	1	3.4366	T_virB6	NA
JAJIUH010000041.1	12380	No terminal repeats	12	11	0.9999	NA	1	8.5656	NA	NA
JAJIUH010000061.1	12158	No terminal repeats	10	11	0.9999	NA	0	4.9816	NA	NA
JAJIUH010000080.1	43136	No terminal repeats	48	11	0.9999	NA	0	14.3503	NA	NA
JAJIUH010000046.1	14439	No terminal repeats	15	11	0.9999	NA	2	7.8607	NA	NA
JAJIUH010000026.1	11817	No terminal repeats	10	11	0.9998	NA	0	4.1664	NA	NA
JAJIUH010000054.1	39142	No terminal repeats	29	11	0.9998	NA	0	6.3270	NA	NA
JAJIUH010000059.1	60513	No terminal repeats	64	11	0.9998	NA	6	18.4164	I_traK;I_traI;I_traM;I_traN;traU	NA
JAJIUH010000104.1	5497	No terminal repeats	5	11	0.9998	NA	0	0.9178	NA	NA
JAJIUH010000107.1	4193	No terminal repeats	3	11	0.9998	NA	0	3.4366	NA	NA
JAJIUH010000016.1	3996	No terminal repeats	5	11	0.9998	NA	0	1.3688	NA	NA
JAJIUH010000133.1	72490	No terminal repeats	81	11	0.9997	NA	3	13.6305	I_trbA;I_traW;I_traY	NA
JAJIUH010000013.1	59017	No terminal repeats	48	11	0.9997	NA	1	1.3774	MOBQ;I_traY	NA
JAJIUH010000093.1	13177	No terminal repeats	14	11	0.9997	NA	0	0.6240	NA	NA
JAJIUH010000032.1	7823	No terminal repeats	8	11	0.9996	NA	2	5.1548	T_virB6;T_virB6	NA
JAJIUH010000126.1	23575	No terminal repeats	14	11	0.9995	NA	0	3.7441	NA	NA
JAJIUH010000043.1	7102	No terminal repeats	5	11	0.9990	NA	0	1.3109	NA	NA
JAJIUH010000042.1	20436	No terminal repeats	15	11	0.9869	NA	0	1.1923	NA	NA
JAJIUH010000019.1	11508	No terminal repeats	9	11	0.9742	NA	1	1.5582	NA	NA
JAJIUH010000109.1	11619	No terminal repeats	9	11	0.9430	NA	0	0.8983	NA	NA
JAJIUH010000129.1	10659	No terminal repeats	9	11	0.8787	NA	0	0.3918	NA	NA
