gene	start	end	length	strand	gc_content	genetic_code	rbs_motif	marker	evalue	bitscore	uscg	plasmid_hallmark	virus_hallmark	taxid	taxname	annotation_conjscan	annotation_amr	annotation_accessions	annotation_description
JAJIUR010000098.1_1	3	77	75	-1	0.667	11	AGGAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JAJIUR010000098.1_2	232	873	642	1	0.520	11	None	GENOMAD.133384.PP	1.246e-77	258	0	0	0	1	NA	NA	NA	PF01742;K23656	Clostridial neurotoxin zinc protease
JAJIUR010000098.1_3	1322	2239	918	1	0.525	11	AGGAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JAJIUR010000098.1_4	2239	2427	189	1	0.529	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JAJIUR010000099.1_1	3	425	423	-1	0.574	11	AGGA/GGAG/GAGG	GENOMAD.054621.PP	9.604e-30	116	0	0	0	1	NA	NA	NA	PF06864	Pilin accessory protein (PilO)
JAJIUR010000099.1_2	465	2195	1731	-1	0.576	11	AGGA	GENOMAD.148144.PC	1.119e-89	310	0	0	0	1	NA	NA	NA	PF00263;TIGR02520;K12282;COG1450	type IVB pilus formation outer membrane protein, R64 PilN family
JAJIUR010000099.1_3	2192	3031	840	-1	0.574	11	GGA/GAG/AGG	GENOMAD.084578.PP	2.584e-162	506	0	0	0	1	NA	NA	NA	PF10671	Toxin co-regulated pilus biosynthesis protein Q
JAJIUR010000099.1_4	3028	3531	504	-1	0.619	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JAJIUR010000099.1_5	3528	4535	1008	-1	0.624	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JAJIUR010000099.1_6	4528	4959	432	-1	0.572	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JAJIUR010000099.1_7	5008	5286	279	-1	0.606	11	GGAGG	GENOMAD.130224.PC	9.703e-32	119	0	1	0	1	NA	I_traK	NA	K12222	NA
JAJIUR010000099.1_8	5286	6482	1197	-1	0.619	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JAJIUR010000099.1_9	6479	7258	780	-1	0.603	11	GGA/GAG/AGG	GENOMAD.121283.PC	1.287e-81	272	0	1	0	1	NA	I_traI	NA	PF16932;K12204	Type IV secretory system, conjugal DNA-protein transfer
JAJIUR010000099.1_10	7245	7739	495	-1	0.657	11	GGA/GAG/AGG	GENOMAD.189321.PC	8.795e-12	65	0	0	0	1	NA	NA	NA	PF16816;K12205;COG3017	DotD protein
JAJIUR010000099.1_11	7982	9436	1455	1	0.616	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JAJIUR010000099.1_12	9680	9898	219	1	0.680	11	AGGAG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JAJIUR010000099.1_13	9974	10783	810	1	0.649	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JAJIUR010000099.1_14	10808	11335	528	1	0.657	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JAJIUR010000099.1_15	11583	12581	999	-1	0.603	11	AGGAGG	GENOMAD.138275.PV	1.979e-06	52	0	1	0	1	NA	NA	NA	PF07506;PF02195;TIGR03454;COG1475;K03497	plasmid partitioning protein RepB
JAJIUR010000099.1_16	12578	13870	1293	-1	0.601	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JAJIUR010000099.1_17	13937	14530	594	1	0.559	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JAJIUR010000099.1_18	14527	15837	1311	1	0.572	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JAJIUR010000099.1_19	15990	16142	153	1	0.634	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
