seq_name	chromosome_score	plasmid_score	virus_score
JAJIWG010000094.1	1.0000	0.0000	0.0000
JAJIWG010000095.1	0.9908	0.0091	0.0001
JAJIWG010000096.1	0.9891	0.0109	0.0000
JAJIWG010000097.1	1.0000	0.0000	0.0000
JAJIWG010000098.1	0.6375	0.0298	0.3327
JAJIWG010000099.1	0.0008	0.9992	0.0001
JAJIWG010000100.1	0.6519	0.1151	0.2330
JAJIWG010000101.1	0.6599	0.3382	0.0019
JAJIWG010000102.1	0.9447	0.0553	0.0000
JAJIWG010000103.1	0.7578	0.1118	0.1304
JAJIWG010000010.1	0.0026	0.9966	0.0007
JAJIWG010000104.1	0.0001	0.0000	0.9999
JAJIWG010000105.1	0.9999	0.0001	0.0000
JAJIWG010000106.1	0.6512	0.3488	0.0000
JAJIWG010000107.1	0.9394	0.0606	0.0000
JAJIWG010000108.1	0.9999	0.0001	0.0000
JAJIWG010000109.1	0.9314	0.0684	0.0002
JAJIWG010000110.1	1.0000	0.0000	0.0000
JAJIWG010000111.1	0.8024	0.0672	0.1304
JAJIWG010000112.1	1.0000	0.0000	0.0000
JAJIWG010000113.1	0.0000	0.9999	0.0000
JAJIWG010000114.1	0.0004	0.0011	0.9985
JAJIWG010000115.1	0.7171	0.0422	0.2407
JAJIWG010000116.1	0.9998	0.0002	0.0000
JAJIWG010000117.1	0.9999	0.0001	0.0000
JAJIWG010000118.1	0.2658	0.7342	0.0000
JAJIWG010000011.1	0.4504	0.0050	0.5445
JAJIWG010000012.1	1.0000	0.0000	0.0000
JAJIWG010000013.1	0.9997	0.0003	0.0000
JAJIWG010000014.1	0.0019	0.9981	0.0000
JAJIWG010000015.1	0.0436	0.9564	0.0000
JAJIWG010000016.1	0.9998	0.0002	0.0000
JAJIWG010000017.1	0.7538	0.0969	0.1493
JAJIWG010000018.1	0.9998	0.0001	0.0000
JAJIWG010000001.1	0.9998	0.0002	0.0000
JAJIWG010000019.1	0.9880	0.0120	0.0000
JAJIWG010000020.1	0.9411	0.0585	0.0004
JAJIWG010000021.1	0.7330	0.2559	0.0111
JAJIWG010000022.1	0.4578	0.2338	0.3084
JAJIWG010000023.1	1.0000	0.0000	0.0000
JAJIWG010000024.1	0.9999	0.0001	0.0000
JAJIWG010000025.1	0.9999	0.0001	0.0000
JAJIWG010000026.1	0.9999	0.0001	0.0000
JAJIWG010000027.1	0.6151	0.0308	0.3542
JAJIWG010000002.1	1.0000	0.0000	0.0000
JAJIWG010000028.1	0.5368	0.2133	0.2499
JAJIWG010000029.1	1.0000	0.0000	0.0000
JAJIWG010000030.1	0.9214	0.0406	0.0380
JAJIWG010000031.1	0.9999	0.0001	0.0000
JAJIWG010000032.1	0.0078	0.9922	0.0000
JAJIWG010000033.1	0.9998	0.0002	0.0000
JAJIWG010000034.1	0.6092	0.1534	0.2374
JAJIWG010000035.1	0.9999	0.0001	0.0000
JAJIWG010000036.1	0.7869	0.2120	0.0011
JAJIWG010000037.1	0.9999	0.0001	0.0000
JAJIWG010000003.1	0.9083	0.0565	0.0352
JAJIWG010000038.1	0.6331	0.1372	0.2297
JAJIWG010000039.1	0.0100	0.9900	0.0000
JAJIWG010000040.1	0.9024	0.0976	0.0000
JAJIWG010000041.1	0.0524	0.9476	0.0000
JAJIWG010000042.1	0.0009	0.9991	0.0000
JAJIWG010000043.1	0.9992	0.0008	0.0000
JAJIWG010000044.1	0.0006	0.9994	0.0000
JAJIWG010000045.1	0.9999	0.0001	0.0000
JAJIWG010000046.1	0.9691	0.0309	0.0000
JAJIWG010000047.1	0.9995	0.0005	0.0000
JAJIWG010000004.1	0.6879	0.0616	0.2506
JAJIWG010000048.1	0.9605	0.0074	0.0321
JAJIWG010000049.1	1.0000	0.0000	0.0000
JAJIWG010000050.1	0.0002	0.9997	0.0001
JAJIWG010000051.1	0.0006	0.9990	0.0004
JAJIWG010000052.1	0.9991	0.0008	0.0000
JAJIWG010000053.1	0.0000	1.0000	0.0000
JAJIWG010000054.1	1.0000	0.0000	0.0000
JAJIWG010000055.1	0.6355	0.1443	0.2202
JAJIWG010000056.1	0.9996	0.0004	0.0000
JAJIWG010000057.1	0.7664	0.0676	0.1660
JAJIWG010000005.1	0.9999	0.0001	0.0000
JAJIWG010000058.1	0.0018	0.9982	0.0000
JAJIWG010000059.1	0.5728	0.0286	0.3985
JAJIWG010000060.1	1.0000	0.0000	0.0000
JAJIWG010000061.1	0.7242	0.0284	0.2474
JAJIWG010000062.1	0.0041	0.9959	0.0000
JAJIWG010000063.1	0.0003	0.9997	0.0000
JAJIWG010000064.1	0.9819	0.0167	0.0014
JAJIWG010000006.1	0.7090	0.2895	0.0016
JAJIWG010000065.1	0.9427	0.0245	0.0327
JAJIWG010000066.1	0.6370	0.0273	0.3357
JAJIWG010000067.1	0.6519	0.1151	0.2330
JAJIWG010000068.1	0.9998	0.0002	0.0000
JAJIWG010000069.1	0.6345	0.0410	0.3245
JAJIWG010000070.1	1.0000	0.0000	0.0000
JAJIWG010000071.1	0.9978	0.0022	0.0000
JAJIWG010000072.1	0.9999	0.0000	0.0001
JAJIWG010000073.1	0.0007	0.9993	0.0000
JAJIWG010000074.1	1.0000	0.0000	0.0000
JAJIWG010000007.1	0.9999	0.0001	0.0000
JAJIWG010000075.1	1.0000	0.0000	0.0000
JAJIWG010000076.1	0.0001	0.9999	0.0000
JAJIWG010000077.1	0.6151	0.0308	0.3542
JAJIWG010000078.1	0.8980	0.0701	0.0320
JAJIWG010000079.1	0.9773	0.0224	0.0004
JAJIWG010000080.1	0.9480	0.0494	0.0027
JAJIWG010000081.1	0.6806	0.3194	0.0000
JAJIWG010000082.1	0.9999	0.0001	0.0000
JAJIWG010000083.1	1.0000	0.0000	0.0000
JAJIWG010000008.1	0.9826	0.0174	0.0000
JAJIWG010000084.1	0.9991	0.0009	0.0000
JAJIWG010000085.1	0.0043	0.9957	0.0000
JAJIWG010000086.1	0.7620	0.1062	0.1318
JAJIWG010000087.1	1.0000	0.0000	0.0000
JAJIWG010000088.1	0.8021	0.0520	0.1459
JAJIWG010000089.1	0.9981	0.0019	0.0000
