seq_name	n_genes	n_uscg	n_plasmid_hallmarks	n_virus_hallmarks	genetic_code	strand_switch_rate	coding_density	no_rbs_freq	sd_bacteroidetes_rbs_freq	sd_canonical_rbs_freq	tatata_rbs_freq	cc_marker_freq	cp_marker_freq	cv_marker_freq	pc_marker_freq	pp_marker_freq	pv_marker_freq	vc_marker_freq	vp_marker_freq	vv_marker_freq	c_marker_freq	p_marker_freq	v_marker_freq	median_c_spm	median_p_spm	median_v_spm	v_vs_c_score_logistic	v_vs_p_score_logistic	p_vs_c_score_logistic	gv_marker_freq	marker_enrichment_c	marker_enrichment_p	marker_enrichment_v
JAJIWG010000094.1	166	5	3	0	11	0.3030	0.8808	0.3193	0.0000	0.6807	0.0000	0.0361	0.2952	0.0361	0.0422	0.0181	0.0060	0.0120	0.0000	0.0000	0.3675	0.0663	0.0120	0.8149	0.5514	0.0000	0.0000	0.0000	0.0000	0.0000	27.4913	-46.6859	-185.2756
JAJIWG010000095.1	3	0	0	0	11	0.5000	0.7884	0.0000	0.0000	1.0000	0.0000	0.0000	0.3333	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.3333	0.0000	0.0000	0.8049	0.5934	0.0000	0.3502	0.4001	0.4469	0.0000	0.4263	-0.4263	-3.0483
JAJIWG010000096.1	54	1	0	0	11	0.3962	0.8552	0.1667	0.0000	0.8333	0.0000	0.0000	0.2037	0.0556	0.1296	0.0000	0.0000	0.0000	0.0000	0.0185	0.2593	0.1296	0.0185	0.6219	0.7790	0.0000	0.0002	0.0001	0.5995	0.0000	-3.8961	-4.3756	-56.3259
JAJIWG010000097.1	92	1	5	0	11	0.2198	0.8520	0.3913	0.0000	0.6087	0.0000	0.1304	0.3152	0.0435	0.0217	0.0543	0.0000	0.0000	0.0000	0.0000	0.4891	0.0761	0.0000	0.8369	0.5473	0.0000	0.0000	0.0000	0.0000	0.0000	27.3468	-32.4003	-125.9426
JAJIWG010000098.1	1	0	0	0	11	0.0000	0.9959	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.5000	0.5000	0.5000	0.0000	0.0000	0.0000	0.0000
JAJIWG010000099.1	1	0	0	0	11	0.0000	0.5427	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000	0.0000	1.0000	0.0000	0.5000	0.2975	0.7025	0.0000	-1.7183	1.7183	-1.7183
JAJIWG010000100.1	1	0	0	0	11	0.0000	0.9378	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.5000	0.5000	0.5000	0.0000	0.0000	0.0000	0.0000
JAJIWG010000101.1	2	0	0	0	11	0.0000	0.9299	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.5000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.5000	0.0000	0.5394	0.8421	0.0000	0.4116	0.3406	0.5752	0.0000	-0.6063	0.6063	-2.9809
JAJIWG010000102.1	11	0	0	0	11	0.4000	0.8457	0.0909	0.0000	0.9091	0.0000	0.0000	0.2727	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.2727	0.0000	0.0000	0.7916	0.6111	0.0000	0.1613	0.1941	0.4439	0.0000	0.4505	-0.4505	-9.1786
JAJIWG010000103.1	2	0	0	0	11	0.0000	0.7720	0.5000	0.0000	0.5000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.5000	0.5000	0.5000	0.0000	0.0000	0.0000	0.0000
