gene	start	end	length	strand	gc_content	genetic_code	rbs_motif	marker	evalue	bitscore	uscg	plasmid_hallmark	virus_hallmark	taxid	taxname	annotation_conjscan	annotation_amr	annotation_accessions	annotation_description
JTEI01000001.1_1	2	2290	2289	1	0.607	11	None	GENOMAD.108209.PC	3.218e-27	122	0	0	0	1	NA	I_traY	NA	NA	NA
JTEI01000001.1_2	2343	2786	444	1	0.619	11	GGAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JTEI01000001.1_3	2859	3218	360	-1	0.608	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JTEI01000001.1_4	3345	3785	441	-1	0.626	11	GGAG/GAGG	GENOMAD.113379.PP	7.588e-17	79	0	0	0	1	NA	NA	NA	PF07419	PilM
JTEI01000001.1_5	3801	5276	1476	-1	0.607	11	GGAGG	GENOMAD.091850.PC	2.507e-37	151	0	0	0	1	NA	NA	NA	COG4537	Competence protein ComGC
JTEI01000001.1_6	5273	6241	969	-1	0.631	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JTEI01000001.1_7	6262	6795	534	-1	0.627	11	GGAGG	GENOMAD.051002.PP	1.358e-09	59	0	0	0	1	NA	NA	NA	PF08805	PilS N terminal
JTEI01000001.1_8	6822	7919	1098	-1	0.569	11	GGAG/GAGG	GENOMAD.137476.CP	1.434e-44	169	0	0	0	1	NA	NA	NA	PF00482;TIGR02120;COG1459;K10934	type II secretion system protein F
JTEI01000001.1_9	7921	9540	1620	-1	0.624	11	GGAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JTEI01000001.1_10	9542	10042	501	-1	0.615	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JTEI01000001.1_11	10032	11378	1347	-1	0.617	11	None	GENOMAD.054621.PP	2.071e-74	260	0	0	0	1	NA	NA	NA	PF06864	Pilin accessory protein (PilO)
JTEI01000001.1_12	11419	13137	1719	-1	0.634	11	AGGA	GENOMAD.148144.PC	1.978e-91	315	0	0	0	1	NA	NA	NA	PF00263;TIGR02520;K12282;COG1450	type IVB pilus formation outer membrane protein, R64 PilN family
JTEI01000001.1_13	13134	13985	852	-1	0.655	11	GGA/GAG/AGG	GENOMAD.084578.PP	3.417e-135	428	0	0	0	1	NA	NA	NA	PF10671	Toxin co-regulated pilus biosynthesis protein Q
JTEI01000001.1_14	13982	14482	501	-1	0.627	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JTEI01000001.1_15	14479	15540	1062	-1	0.635	11	AGGAG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JTEI01000001.1_16	15479	15916	438	-1	0.596	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JTEI01000001.1_17	15945	16223	279	-1	0.606	11	AGGAG	GENOMAD.130224.PC	2.96e-28	109	0	1	0	1	NA	I_traK	NA	K12222	NA
JTEI01000001.1_18	16223	17416	1194	-1	0.631	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JTEI01000001.1_19	17413	18192	780	-1	0.631	11	GGA/GAG/AGG	GENOMAD.121283.PC	3.712e-78	262	0	1	0	1	NA	I_traI	NA	PF16932;K12204	Type IV secretory system, conjugal DNA-protein transfer
JTEI01000001.1_20	18179	18673	495	-1	0.659	11	GGA/GAG/AGG	GENOMAD.189321.PC	9.253e-11	62	0	0	0	1	NA	NA	NA	PF16816;K12205;COG3017	DotD protein
JTEI01000001.1_21	19226	20395	1170	1	0.621	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JTEI01000001.1_22	20965	21768	804	1	0.665	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JTEI01000001.1_23	21797	22432	636	-1	0.612	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JTEI01000001.1_24	22596	23588	993	-1	0.609	11	GGAGG	GENOMAD.138275.PV	3.339e-10	64	0	1	0	1	NA	NA	NA	PF07506;PF02195;TIGR03454;COG1475;K03497	plasmid partitioning protein RepB
JTEI01000001.1_25	23585	24898	1314	-1	0.606	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JTEI01000001.1_26	24964	25563	600	1	0.575	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JTEI01000001.1_27	25563	26855	1293	1	0.585	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JTEI01000001.1_28	27238	27753	516	1	0.620	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JTEI01000001.1_29	27865	28551	687	1	0.604	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JTEI01000001.1_30	28548	29483	936	1	0.626	11	AGGAG	GENOMAD.121028.PC	8.637e-74	252	0	1	0	1	NA	I_traN	NA	K12213	NA
JTEI01000001.1_31	29483	30739	1257	1	0.617	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JTEI01000001.1_32	30749	31723	975	1	0.668	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JTEI01000001.1_33	31733	32263	531	1	0.576	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JTEI01000001.1_34	32297	32698	402	1	0.612	11	AGGAG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JTEI01000001.1_35	32812	33459	648	1	0.627	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JTEI01000001.1_36	33449	34693	1245	1	0.603	11	None	GENOMAD.043253.PP	1.004e-169	535	0	0	0	1	NA	NA	NA	NA	NA
JTEI01000001.1_37	34683	34946	264	1	0.614	11	AGGAG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JTEI01000001.1_38	34956	38003	3048	1	0.607	11	GGAG/GAGG	GENOMAD.118537.PC	5.478e-112	391	0	1	0	1	NA	traU	NA	PF19044;PF03135;K12206;TIGR03783;COG3451	Bacteroides conjugation system ATPase, TraG family
JTEI01000001.1_39	37996	38385	390	1	0.646	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JTEI01000001.1_40	38379	38711	333	-1	0.649	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JTEI01000001.1_41	38943	39602	660	1	0.612	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JTEI01000001.1_42	39662	40465	804	1	0.641	11	AGGAG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JTEI01000001.1_43	40462	40788	327	1	0.661	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JTEI01000001.1_44	40823	41266	444	1	0.633	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JTEI01000001.1_45	41320	41712	393	1	0.631	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JTEI01000001.1_46	41881	43146	1266	1	0.641	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JTEI01000001.1_47	43323	44075	753	1	0.560	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JTEI01000001.1_48	44136	49385	5250	1	0.618	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JTEI01000001.1_49	49394	49732	339	1	0.661	11	AGGAG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JTEI01000001.1_50	49751	50143	393	-1	0.595	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JTEI01000001.1_51	50250	52427	2178	1	0.625	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JTEI01000001.1_52	52381	52659	279	1	0.659	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JTEI01000001.1_53	52653	53393	741	1	0.611	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JTEI01000001.1_54	53454	54197	744	1	0.638	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
