seq_name	chromosome_score	plasmid_score	virus_score
JBHJBL010000001.1	0.9565	0.0402	0.0033
JBHJBL010000002.1	0.9626	0.0344	0.0030
JBHJBL010000003.1	0.9314	0.0640	0.0046
JBHJBL010000004.1	0.9599	0.0364	0.0036
JBHJBL010000005.1	0.9458	0.0502	0.0040
JBHJBL010000006.1	0.9517	0.0451	0.0033
JBHJBL010000007.1	0.9702	0.0274	0.0024
JBHJBL010000008.1	0.9627	0.0344	0.0028
JBHJBL010000009.1	0.9538	0.0427	0.0035
JBHJBL010000010.1	0.9831	0.0153	0.0016
JBHJBL010000011.1	0.9743	0.0232	0.0025
JBHJBL010000012.1	0.9839	0.0146	0.0015
JBHJBL010000013.1	0.9734	0.0244	0.0022
JBHJBL010000014.1	0.9760	0.0221	0.0019
JBHJBL010000015.1	0.9059	0.0858	0.0084
JBHJBL010000016.1	0.9718	0.0260	0.0022
JBHJBL010000017.1	0.9363	0.0589	0.0048
JBHJBL010000018.1	0.0928	0.9038	0.0034
JBHJBL010000019.1	0.8807	0.1120	0.0073
JBHJBL010000020.1	0.9721	0.0258	0.0022
JBHJBL010000021.1	0.9745	0.0236	0.0020
JBHJBL010000022.1	0.0000	0.9999	0.0000
JBHJBL010000023.1	0.9061	0.0861	0.0078
JBHJBL010000024.1	0.9335	0.0625	0.0040
JBHJBL010000025.1	0.8483	0.1440	0.0077
JBHJBL010000026.1	0.0001	0.9998	0.0001
JBHJBL010000027.1	0.9508	0.0458	0.0034
JBHJBL010000028.1	0.0044	0.9936	0.0021
JBHJBL010000029.1	0.8862	0.1068	0.0070
JBHJBL010000030.1	0.0000	1.0000	0.0000
JBHJBL010000031.1	0.0000	1.0000	0.0000
JBHJBL010000032.1	0.0000	1.0000	0.0000
JBHJBL010000033.1	0.0000	0.9999	0.0001
JBHJBL010000034.1	0.9359	0.0583	0.0058
JBHJBL010000035.1	0.1053	0.8890	0.0057
JBHJBL010000036.1	0.0000	1.0000	0.0000
JBHJBL010000037.1	0.0000	0.9999	0.0000
JBHJBL010000038.1	0.0001	0.9997	0.0002
JBHJBL010000039.1	0.0100	0.9528	0.0372
JBHJBL010000040.1	0.9983	0.0015	0.0003
JBHJBL010000041.1	0.0441	0.8819	0.0740
JBHJBL010000042.1	0.0658	0.9212	0.0129
JBHJBL010000043.1	0.0010	0.9978	0.0012
JBHJBL010000044.1	0.4306	0.4065	0.1629
JBHJBL010000045.1	0.1546	0.8346	0.0107
JBHJBL010000046.1	0.3746	0.4326	0.1928
JBHJBL010000047.1	0.0000	0.9999	0.0001
JBHJBL010000048.1	0.2175	0.4129	0.3696
JBHJBL010000049.1	0.8474	0.1338	0.0188
JBHJBL010000050.1	0.5504	0.1100	0.3395
JBHJBL010000051.1	0.0111	0.9834	0.0056
JBHJBL010000052.1	0.3046	0.4625	0.2329
JBHJBL010000053.1	0.3005	0.5259	0.1736
JBHJBL010000054.1	0.6990	0.2745	0.0265
JBHJBL010000055.1	0.0001	0.9996	0.0002
JBHJBL010000056.1	0.0077	0.0048	0.9875
JBHJBL010000057.1	0.0000	0.9999	0.0000
JBHJBL010000058.1	0.5034	0.4093	0.0872
JBHJBL010000059.1	0.7292	0.2004	0.0705
JBHJBL010000060.1	0.0005	0.9989	0.0006
JBHJBL010000061.1	0.0000	1.0000	0.0000
JBHJBL010000062.1	0.7588	0.1112	0.1299
JBHJBL010000063.1	0.9532	0.0218	0.0250
JBHJBL010000064.1	0.0003	0.9996	0.0002
JBHJBL010000065.1	0.4422	0.5441	0.0137
JBHJBL010000066.1	0.5164	0.0876	0.3960
JBHJBL010000067.1	0.7367	0.1260	0.1373
JBHJBL010000068.1	0.6447	0.1843	0.1710
JBHJBL010000069.1	0.7123	0.1529	0.1347
JBHJBL010000070.1	0.6772	0.0690	0.2538
JBHJBL010000071.1	0.4285	0.1470	0.4246
JBHJBL010000072.1	0.3187	0.1332	0.5481
JBHJBL010000073.1	0.8801	0.0617	0.0582
JBHJBL010000074.1	0.8457	0.0679	0.0864
JBHJBL010000075.1	0.9540	0.0417	0.0043
JBHJBL010000076.1	0.6227	0.2103	0.1671
JBHJBL010000077.1	0.7790	0.0432	0.1778
JBHJBL010000078.1	0.6139	0.0916	0.2945
JBHJBL010000079.1	0.3421	0.1869	0.4710
JBHJBL010000080.1	0.3074	0.2641	0.4285
JBHJBL010000081.1	0.7038	0.0550	0.2412
JBHJBL010000082.1	0.0001	0.9999	0.0000
JBHJBL010000083.1	0.0000	1.0000	0.0000
JBHJBL010000084.1	0.8418	0.1046	0.0536
JBHJBL010000085.1	0.8220	0.0440	0.1340
JBHJBL010000086.1	0.7754	0.0635	0.1611
JBHJBL010000087.1	0.9626	0.0178	0.0196
JBHJBL010000088.1	0.8206	0.0333	0.1461
JBHJBL010000089.1	0.7211	0.0782	0.2007
JBHJBL010000090.1	0.7303	0.0578	0.2118
JBHJBL010000091.1	0.1688	0.0576	0.7736
JBHJBL010000092.1	0.9311	0.0339	0.0350
JBHJBL010000093.1	0.3104	0.1152	0.5744
JBHJBL010000094.1	0.4621	0.1172	0.4207
JBHJBL010000095.1	0.6641	0.0484	0.2875
JBHJBL010000096.1	0.7365	0.0421	0.2214
JBHJBL010000097.1	0.1440	0.2132	0.6428
JBHJBL010000098.1	0.9293	0.0302	0.0405
JBHJBL010000099.1	0.2150	0.0575	0.7274
