seq_name	chromosome_score	plasmid_score	virus_score
JSZH01000001.1	0.9877	0.0112	0.0012
JSZH01000010.1	0.9384	0.0576	0.0039
JSZH01000100.1	0.9729	0.0246	0.0025
JSZH01000101.1	0.9794	0.0192	0.0015
JSZH01000102.1	0.9889	0.0100	0.0011
JSZH01000103.1	0.6994	0.2901	0.0104
JSZH01000104.1	0.9568	0.0404	0.0027
JSZH01000105.1	0.0000	1.0000	0.0000
JSZH01000106.1	0.9977	0.0020	0.0003
JSZH01000107.1	0.0038	0.9959	0.0003
JSZH01000108.1	0.9989	0.0009	0.0001
JSZH01000109.1	0.9985	0.0013	0.0002
JSZH01000011.1	0.9495	0.0472	0.0033
JSZH01000110.1	0.0000	0.9999	0.0001
JSZH01000111.1	0.1004	0.8936	0.0060
JSZH01000112.1	0.9487	0.0478	0.0035
JSZH01000113.1	0.9085	0.0824	0.0091
JSZH01000114.1	0.9895	0.0094	0.0010
JSZH01000115.1	0.9954	0.0040	0.0006
JSZH01000116.1	0.8818	0.1065	0.0117
JSZH01000117.1	0.9820	0.0160	0.0020
JSZH01000118.1	0.4105	0.5758	0.0137
JSZH01000119.1	0.1125	0.8779	0.0096
JSZH01000012.1	0.9794	0.0189	0.0016
JSZH01000120.1	0.9917	0.0074	0.0009
JSZH01000121.1	0.0586	0.9397	0.0017
JSZH01000122.1	0.8741	0.1187	0.0072
JSZH01000123.1	0.0000	0.9999	0.0000
JSZH01000124.1	0.0008	0.9991	0.0001
JSZH01000125.1	0.0134	0.9850	0.0017
JSZH01000126.1	0.9844	0.0143	0.0013
JSZH01000127.1	0.9704	0.0274	0.0022
JSZH01000128.1	0.6808	0.3093	0.0099
JSZH01000129.1	0.9713	0.0265	0.0022
JSZH01000013.1	0.9427	0.0523	0.0050
JSZH01000130.1	0.9481	0.0487	0.0032
JSZH01000131.1	0.0047	0.9948	0.0005
JSZH01000132.1	0.8175	0.1759	0.0066
JSZH01000133.1	0.9820	0.0161	0.0019
JSZH01000134.1	0.9688	0.0288	0.0024
JSZH01000135.1	0.0040	0.9960	0.0001
JSZH01000136.1	0.6747	0.3163	0.0091
JSZH01000137.1	0.8549	0.1362	0.0089
JSZH01000138.1	0.8303	0.1629	0.0068
JSZH01000139.1	0.8986	0.0964	0.0050
JSZH01000014.1	0.0003	0.9996	0.0001
JSZH01000140.1	0.9867	0.0121	0.0012
JSZH01000141.1	0.9970	0.0026	0.0003
JSZH01000142.1	0.9904	0.0084	0.0012
JSZH01000143.1	0.0146	0.9848	0.0006
JSZH01000144.1	0.9678	0.0298	0.0024
JSZH01000145.1	0.9497	0.0471	0.0032
JSZH01000146.1	0.9961	0.0034	0.0005
JSZH01000147.1	0.9842	0.0146	0.0012
JSZH01000148.1	0.9853	0.0134	0.0012
JSZH01000149.1	0.9968	0.0028	0.0004
JSZH01000015.1	0.0009	0.9989	0.0002
JSZH01000150.1	0.9794	0.0185	0.0021
JSZH01000151.1	0.9277	0.0663	0.0060
JSZH01000152.1	0.2932	0.5624	0.1443
JSZH01000153.1	0.7279	0.2398	0.0324
JSZH01000154.1	0.9813	0.0172	0.0015
JSZH01000155.1	0.9722	0.0256	0.0022
JSZH01000156.1	0.8505	0.1358	0.0137
JSZH01000157.1	0.9531	0.0442	0.0027
JSZH01000158.1	0.9987	0.0010	0.0003
JSZH01000159.1	0.9190	0.0783	0.0027
JSZH01000016.1	0.9617	0.0358	0.0025
JSZH01000160.1	0.8909	0.1006	0.0085
JSZH01000161.1	0.0081	0.0437	0.9482
JSZH01000162.1	0.0003	0.9996	0.0001
JSZH01000163.1	0.9937	0.0057	0.0007
JSZH01000164.1	0.9643	0.0332	0.0025
JSZH01000165.1	0.9898	0.0093	0.0009
JSZH01000166.1	0.0000	1.0000	0.0000
JSZH01000167.1	0.5999	0.3808	0.0193
JSZH01000168.1	0.9712	0.0265	0.0023
JSZH01000169.1	0.9973	0.0024	0.0003
JSZH01000017.1	0.8253	0.1680	0.0067
JSZH01000170.1	0.9918	0.0075	0.0007
JSZH01000171.1	0.9783	0.0198	0.0019
JSZH01000172.1	0.0000	0.9999	0.0000
JSZH01000173.1	0.0107	0.0586	0.9307
JSZH01000174.1	0.9203	0.0748	0.0050
JSZH01000175.1	0.9954	0.0041	0.0005
JSZH01000176.1	0.9912	0.0079	0.0009
JSZH01000177.1	0.0027	0.9970	0.0004
JSZH01000178.1	0.9944	0.0050	0.0006
JSZH01000179.1	0.9979	0.0019	0.0003
JSZH01000018.1	0.9773	0.0198	0.0028
JSZH01000180.1	0.9798	0.0177	0.0024
JSZH01000181.1	0.9922	0.0050	0.0028
JSZH01000182.1	0.8628	0.1308	0.0064
JSZH01000183.1	0.3818	0.5998	0.0184
JSZH01000184.1	0.8964	0.0962	0.0074
JSZH01000185.1	0.9683	0.0290	0.0026
JSZH01000186.1	0.9489	0.0455	0.0056
JSZH01000187.1	0.9992	0.0007	0.0001
JSZH01000188.1	0.0111	0.9661	0.0227
JSZH01000189.1	0.9858	0.0130	0.0012
JSZH01000019.1	0.2441	0.7517	0.0043
JSZH01000190.1	0.7797	0.2058	0.0144
JSZH01000191.1	0.0000	1.0000	0.0000
JSZH01000192.1	0.0001	0.9999	0.0001
JSZH01000193.1	0.3772	0.6039	0.0189
JSZH01000194.1	0.9795	0.0188	0.0017
JSZH01000195.1	0.9959	0.0036	0.0006
JSZH01000196.1	0.9870	0.0119	0.0011
JSZH01000197.1	0.8789	0.0500	0.0712
JSZH01000198.1	0.4227	0.5659	0.0115
JSZH01000199.1	0.0000	0.9999	0.0000
JSZH01000002.1	0.9140	0.0799	0.0061
JSZH01000020.1	0.8759	0.1157	0.0084
JSZH01000200.1	0.9983	0.0015	0.0002
JSZH01000201.1	0.8700	0.1256	0.0045
JSZH01000202.1	0.9334	0.0618	0.0048
JSZH01000203.1	0.0001	0.9999	0.0001
JSZH01000204.1	0.9521	0.0451	0.0029
JSZH01000205.1	0.9943	0.0051	0.0006
JSZH01000206.1	0.2991	0.6890	0.0119
JSZH01000207.1	0.9138	0.0779	0.0083
JSZH01000208.1	0.9905	0.0084	0.0011
JSZH01000209.1	0.9914	0.0078	0.0008
JSZH01000021.1	0.8877	0.1059	0.0064
JSZH01000210.1	0.9933	0.0060	0.0007
JSZH01000211.1	0.0304	0.9655	0.0041
JSZH01000212.1	0.0017	0.9977	0.0006
JSZH01000213.1	0.9748	0.0238	0.0014
JSZH01000214.1	0.9704	0.0252	0.0043
JSZH01000215.1	0.0576	0.9407	0.0017
JSZH01000216.1	0.1705	0.8255	0.0040
JSZH01000217.1	0.2524	0.7369	0.0107
JSZH01000218.1	0.9791	0.0188	0.0021
JSZH01000219.1	0.0709	0.9264	0.0027
JSZH01000022.1	0.9798	0.0183	0.0018
JSZH01000220.1	0.8789	0.1164	0.0047
JSZH01000221.1	0.1542	0.8445	0.0014
JSZH01000222.1	0.8321	0.1467	0.0212
JSZH01000223.1	0.0013	0.9986	0.0001
JSZH01000224.1	0.0494	0.9490	0.0016
JSZH01000225.1	0.9919	0.0074	0.0007
JSZH01000226.1	0.9994	0.0006	0.0000
JSZH01000227.1	0.9958	0.0037	0.0005
JSZH01000228.1	0.0006	0.9992	0.0003
JSZH01000229.1	0.9975	0.0022	0.0003
JSZH01000023.1	0.9614	0.0355	0.0031
JSZH01000230.1	0.8429	0.1554	0.0016
JSZH01000231.1	0.9025	0.0913	0.0062
JSZH01000232.1	0.2591	0.7153	0.0256
JSZH01000233.1	0.9959	0.0036	0.0005
JSZH01000234.1	0.8197	0.1680	0.0123
JSZH01000235.1	0.7028	0.2893	0.0080
JSZH01000236.1	0.8059	0.1821	0.0119
JSZH01000237.1	0.0073	0.9922	0.0005
JSZH01000238.1	0.5694	0.4216	0.0090
JSZH01000239.1	0.9468	0.0465	0.0066
JSZH01000024.1	0.9178	0.0776	0.0046
JSZH01000240.1	0.4459	0.2800	0.2741
JSZH01000241.1	0.1953	0.7610	0.0437
JSZH01000242.1	0.9825	0.0156	0.0019
JSZH01000243.1	0.1552	0.7180	0.1268
JSZH01000244.1	0.3828	0.6041	0.0131
JSZH01000245.1	0.0225	0.9724	0.0051
JSZH01000246.1	0.0000	0.9999	0.0001
JSZH01000247.1	0.7173	0.2119	0.0708
JSZH01000248.1	0.7723	0.2119	0.0158
JSZH01000249.1	0.9960	0.0035	0.0005
JSZH01000025.1	0.9771	0.0211	0.0018
JSZH01000250.1	0.9950	0.0045	0.0005
JSZH01000251.1	0.6713	0.3129	0.0158
JSZH01000252.1	0.9299	0.0650	0.0051
JSZH01000253.1	0.9528	0.0348	0.0123
JSZH01000254.1	0.9919	0.0071	0.0011
JSZH01000255.1	0.5105	0.4652	0.0243
JSZH01000256.1	0.1787	0.2511	0.5702
JSZH01000257.1	0.0582	0.9070	0.0348
JSZH01000258.1	0.9708	0.0188	0.0104
JSZH01000259.1	0.9952	0.0041	0.0008
JSZH01000026.1	0.9625	0.0345	0.0030
JSZH01000260.1	0.9515	0.0449	0.0035
JSZH01000261.1	0.7197	0.2714	0.0090
JSZH01000262.1	0.9944	0.0045	0.0010
