CP167827.1_2447 # 2833815 # 2834711 # 1 # ID=1_2447;partial=00;start_type=TTG;rbs_motif=None;rbs_spacer=None;genetic_code=11;gc_cont=0.589	PRK09692	2.633E-41	145
CP167827.1_1094 # 1251812 # 1253329 # -1 # ID=1_1094;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;genetic_code=11;gc_cont=0.638	PF00589.RP35	4.734E-11	55
CP167827.1_344 # 403643 # 404590 # 1 # ID=1_344;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;genetic_code=11;gc_cont=0.650	TIGR02249	8.339E-153	469
CP167827.1_1819 # 2097530 # 2098987 # -1 # ID=1_1819;partial=00;start_type=GTG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;genetic_code=11;gc_cont=0.602	PF00589.RP35	1.015E-19	83
CP167828.1_43 # 40702 # 41415 # 1 # ID=2_43;partial=00;start_type=GTG;rbs_motif=None;rbs_spacer=None;genetic_code=11;gc_cont=0.682	PF00589.RP35	4.509E-14	62
CP167827.1_2444 # 2832290 # 2832691 # 1 # ID=1_2444;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;genetic_code=11;gc_cont=0.674	PRK09692	4.373E-30	105
CP167827.1_2200 # 2573338 # 2574654 # 1 # ID=1_2200;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;genetic_code=11;gc_cont=0.604	PRK09692	1.791E-52	183
CP167827.1_1669 # 1924677 # 1926038 # 1 # ID=1_1669;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=11-12bp;genetic_code=11;gc_cont=0.568	PF00589.RP35	1.637E-10	53
CP167827.1_1528 # 1763298 # 1764545 # -1 # ID=1_1528;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;genetic_code=11;gc_cont=0.502	PF00589.RP35	5.580E-14	64
CP167828.1_90 # 90484 # 91755 # -1 # ID=2_90;partial=00;start_type=GTG;rbs_motif=GGAGG;rbs_spacer=5-10bp;genetic_code=11;gc_cont=0.671	PF00589.RP35	3.527E-11	55
CP167827.1_2316 # 2685330 # 2686532 # -1 # ID=1_2316;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;genetic_code=11;gc_cont=0.629	PRK09692	3.646E-45	160
CP167828.1_84 # 82008 # 83114 # -1 # ID=2_84;partial=00;start_type=GTG;rbs_motif=AGxAG;rbs_spacer=5-10bp;genetic_code=11;gc_cont=0.705	PF00589.RP35	4.243E-14	64
CP167827.1_3211 # 3783523 # 3784764 # -1 # ID=1_3211;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;genetic_code=11;gc_cont=0.598	PF00589.RP35	2.304E-13	62
CP167827.1_3467 # 4130644 # 4131735 # -1 # ID=1_3467;partial=00;start_type=GTG;rbs_motif=None;rbs_spacer=None;genetic_code=11;gc_cont=0.680	TIGR02225	5.438E-118	371
CP167827.1_2213 # 2586423 # 2587697 # -1 # ID=1_2213;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;genetic_code=11;gc_cont=0.664	PF00589.RP35	8.545E-12	57
CP167827.1_664 # 778672 # 779589 # 1 # ID=1_664;partial=00;start_type=GTG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;genetic_code=11;gc_cont=0.669	COG4973	2.520E-126	392
CP167827.1_2161 # 2529011 # 2530237 # 1 # ID=1_2161;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;genetic_code=11;gc_cont=0.673	PRK09692	6.354E-75	248
CP167827.1_2257 # 2640715 # 2641989 # 1 # ID=1_2257;partial=00;start_type=GTG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;genetic_code=11;gc_cont=0.684	PF00589.RP35	2.059E-12	59
CP167828.1_176 # 177039 # 178124 # -1 # ID=2_176;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;genetic_code=11;gc_cont=0.692	PF00589.RP35	1.482E-12	59
CP167827.1_1282 # 1473113 # 1474219 # -1 # ID=1_1282;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;genetic_code=11;gc_cont=0.623	PF00589.seed	7.080E-18	76
CP167827.1_1056 # 1221446 # 1222747 # 1 # ID=1_1056;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;genetic_code=11;gc_cont=0.502	PF00589.RP35	5.162E-13	61
