#Position (bp)	insert size
210.0	4894.215469613259
629.0	280.00694444444446
1048.0	254.61184210526315
1467.0	235.86772486772486
1886.0	266.375
2305.0	289.41052631578947
2724.0	273.8290598290598
3143.0	267.5432098765432
3562.0	255.260162601626
3981.0	221.1640625
4400.0	257.04487179487177
4819.0	230.8739837398374
5238.0	251.4421568627451
5657.0	325.4724637681159
6076.0	475.31907894736844
6495.0	256.31060606060606
6914.0	242.82251082251082
7333.0	272.317880794702
7752.0	264.7241379310345
8171.0	176.57055214723925
8590.0	779.0
9009.0	433.5
9428.0	22364.80909090909
9847.0	314.55172413793105
10266.0	288.83734939759034
10685.0	307.8705882352941
11104.0	290.2918454935622
11523.0	314.5550458715596
11942.0	297.1715976331361
12361.0	294.3801169590643
12780.0	270.4203821656051
13199.0	282.3686868686869
13618.0	286.24
14037.0	267.36559139784947
14456.0	279.25
14875.0	251.37692307692308
15294.0	272.3781512605042
15713.0	280.9940476190476
16132.0	259.29323308270676
16551.0	286.56164383561645
16970.0	272.35897435897436
17389.0	289.7894736842105
17808.0	299.81944444444446
18227.0	305.99212598425197
18646.0	281.16923076923075
19065.0	326.578125
19484.0	252.54644808743168
19903.0	270.375
20322.0	240.1006711409396
20741.0	327.5338345864662
21160.0	262.21634615384613
21579.0	286.63084112149534
21998.0	270.8377192982456
22417.0	270.6580310880829
22836.0	304.53225806451616
23255.0	271.38732394366195
23674.0	267.1065088757396
24093.0	298.97972972972974
24512.0	280.53146853146853
24931.0	281.07142857142856
25350.0	271.3360655737705
25769.0	252.16379310344828
26188.0	311.0390625
26607.0	296.39823008849555
27026.0	257.35260115606934
27445.0	287.35078534031413
27864.0	283.8490566037736
28283.0	245.80392156862746
28702.0	262.0974025974026
29121.0	281.4710743801653
29540.0	247.2076923076923
29959.0	260.74789915966386
30378.0	297.3274336283186
30797.0	255.92857142857142
31216.0	264.83561643835617
31635.0	290.2474226804124
32054.0	281.390243902439
32473.0	287.46043165467626
32892.0	300.3181818181818
33311.0	284.35625
33730.0	306.37974683544303
34149.0	263.05649717514126
34568.0	277.56953642384104
34987.0	278.7241379310345
35406.0	311.73394495412845
35825.0	280.4251968503937
36244.0	263.7959183673469
36663.0	313.18390804597703
37082.0	282.247572815534
37501.0	286.787037037037
37920.0	285.4691358024691
38339.0	303.0769230769231
38758.0	253.6764705882353
39177.0	282.4824561403509
39596.0	277.7696629213483
40015.0	286.7841726618705
40434.0	278.1222222222222
40853.0	301.35135135135135
41272.0	297.27131782945736
41691.0	278.99342105263156
42110.0	279.90344827586205
42529.0	294.19375
42948.0	272.89473684210526
43367.0	267.7637362637363
43786.0	252.11818181818182
44205.0	290.7925925925926
44624.0	270.3975903614458
45043.0	279.0692307692308
45462.0	287.812030075188
45881.0	277.4451219512195
46300.0	279.43975903614455
46719.0	289.2229299363057
47138.0	307.7368421052632
47557.0	297.4418604651163
47976.0	300.24
48395.0	281.34684684684686
48814.0	272.89639639639637
49233.0	248.25
49652.0	245.84545454545454
50071.0	300.4049079754601
50490.0	281.24285714285713
50909.0	282.66847826086956
51328.0	269.1977401129943
51747.0	266.64406779661016
52166.0	277.89256198347107
52585.0	278.8333333333333
53004.0	263.0068493150685
53423.0	297.86486486486484
53842.0	278.8014184397163
54261.0	276.15625
54680.0	266.52991452991455
55099.0	283.6223404255319
55518.0	292.1505376344086
55937.0	275.6909090909091
56356.0	290.0183486238532
56775.0	262.24038461538464
57194.0	292.75634517766497
57613.0	266.9054054054054
58032.0	273.9855769230769
58451.0	248.40506329113924
58870.0	262.8729281767956
59289.0	269.1517857142857
59708.0	285.25
60127.0	275.59537572254334
60546.0	249.64383561643837
60965.0	269.06666666666666
61384.0	316.3857142857143
61803.0	269.55837563451774
62222.0	279.94
62641.0	273.986301369863
63060.0	268.5076923076923
63479.0	264.82208588957053
63898.0	253.9918699186992
64317.0	299.95
64736.0	275.42396313364054
65155.0	290.6119402985075
65574.0	262.7621951219512
65993.0	261.34466019417476
66412.0	271.7900552486188
66831.0	278.28662420382165
67250.0	288.23728813559325
67669.0	290.38271604938274
68088.0	275.17910447761193
68507.0	256.28323699421964
68926.0	299.5109489051095
69345.0	276.31205673758865
69764.0	279.7264957264957
70183.0	283.74226804123714
70602.0	277.4968944099379
71021.0	1230.467741935484
71440.0	264.5420560747664
71859.0	279.47222222222223
72278.0	283.7093023255814
72697.0	281.99411764705883
73116.0	293.9375
73535.0	297.98125
73954.0	314.86619718309856
74373.0	268.61802575107293
74792.0	277.0128755364807
75211.0	288.66995073891627
75630.0	282.48660714285717
76049.0	303.78409090909093
76468.0	313.8768115942029
76887.0	278.0110497237569
77306.0	283.8565217391304
77725.0	261.6681034482759
78144.0	287.42583732057415
78563.0	266.02777777777777
78982.0	289.38235294117646
79401.0	268.6382113821138
79820.0	285.74285714285713
80239.0	291.54891304347825
80658.0	282.40909090909093
81077.0	295.8047337278106
81496.0	286.38157894736844
81915.0	277.80625
82334.0	263.4908256880734
82753.0	243.7667731629393
83172.0	265.46831955922863
83591.0	258.22107081174437
84010.0	228.50393700787401
84429.0	299.63703703703703
84848.0	284.4723926380368
85267.0	305.512987012987
85686.0	274.7758620689655
86105.0	247.85545023696682
86524.0	261.9318181818182
86943.0	264.71495327102804
87362.0	289.92857142857144
87781.0	267.7628205128205
88200.0	273.72774869109946
88619.0	258.34722222222223
89038.0	212.66470588235293
89457.0	260.21465968586386
89876.0	244.6796875
90295.0	294.4796380090498
90714.0	295.55737704918033
91133.0	258.3073394495413
91552.0	282.25
91971.0	272.80748663101605
92390.0	254.51260504201682
92809.0	300.18131868131866
93228.0	297.88198757763973
93647.0	291.02985074626866
94066.0	283.8216560509554
94485.0	281.4623655913978
94904.0	286.70652173913044
95323.0	269.47852760736197
95742.0	270.93333333333334
96161.0	277.712
96580.0	282.87654320987656
96999.0	275.97435897435895
97418.0	278.1276595744681
97837.0	241.7191011235955
98256.0	298.5850340136054
98675.0	286.85046728971963
99094.0	290.1860465116279
99513.0	274.96875
99932.0	297.718085106383
100351.0	287.3647798742138
100770.0	261.9655172413793
101189.0	286.88505747126436
101608.0	294.0
102027.0	299.09032258064514
102446.0	266.94565217391306
102865.0	291.1925925925926
103284.0	278.0
103703.0	305.55465587044534
104122.0	277.3990147783251
104541.0	286.09923664122135
104960.0	291.67058823529413
105379.0	292.3867924528302
105798.0	288.98639455782313
106217.0	266.21804511278197
106636.0	273.6456692913386
107055.0	284.35172413793106
107474.0	271.7525773195876
107893.0	277.6164383561644
108312.0	274.7136150234742
108731.0	292.6275510204082
109150.0	294.7988505747126
109569.0	274.72463768115944
109988.0	286.86567164179104
110407.0	291.0923076923077
110826.0	279.43037974683546
111245.0	284.45226130653265
111664.0	263.162037037037
112083.0	273.88129496402877
112502.0	287.42767295597486
112921.0	297.57055214723925
113340.0	295.05172413793105
113759.0	250.6516393442623
114178.0	282.1827411167513
114597.0	279.6148148148148
115016.0	297.3430656934307
115435.0	288.8333333333333
115854.0	252.8450704225352
116273.0	290.23770491803276
116692.0	340.155737704918
117111.0	309.48148148148147
117530.0	262.9016393442623
117949.0	266.70046082949307
118368.0	281.4942528735632
118787.0	264.7070707070707
119206.0	278.81875
119625.0	289.9513513513514
120044.0	284.48809523809524
120463.0	273.46875
120882.0	300.13142857142856
121301.0	288.7012987012987
121720.0	280.11737089201876
122139.0	285.6136363636364
122558.0	299.3376623376623
122977.0	277.78109452736317
123396.0	268.25233644859816
123815.0	313.05357142857144
124234.0	274.34730538922156
124653.0	298.4148936170213
125072.0	0.0
125491.0	0.0
125910.0	261.4516129032258
126329.0	277.4823529411765
126748.0	292.4406779661017
127167.0	310.7692307692308
127586.0	307.89102564102564
128005.0	292.94
128424.0	263.8491620111732
128843.0	268.4786324786325
129262.0	292.0414201183432
129681.0	278.72289156626505
130100.0	260.72289156626505
130519.0	294.2635135135135
130938.0	242.688
131357.0	294.1788617886179
131776.0	292.64285714285717
132195.0	289.2290502793296
132614.0	281.731843575419
133033.0	291.83216783216784
133452.0	318.10714285714283
133871.0	258.78395061728395
134290.0	282.8838709677419
134709.0	286.3636363636364
135128.0	288.54782608695655
135547.0	283.7293233082707
135966.0	287.46031746031747
136385.0	271.872
136804.0	291.8550724637681
137223.0	232.95138888888889
137642.0	271.9579831932773
138061.0	294.77443609022555
138480.0	292.03478260869565
138899.0	284.11206896551727
139318.0	274.8636363636364
139737.0	284.037037037037
140156.0	284.352
140575.0	266.06802721088434
140994.0	277.078431372549
141413.0	277.50485436893206
141832.0	299.1
142251.0	285.64646464646466
142670.0	243.2054794520548
143089.0	240.53676470588235
143508.0	283.46564885496184
143927.0	297.6260162601626
144346.0	291.4807692307692
144765.0	295.64220183486236
145184.0	287.0
145603.0	305.36893203883494
146022.0	285.28155339805824
146441.0	300.1630434782609
146860.0	260.87412587412587
147279.0	318.34939759036143
147698.0	301.2105263157895
148117.0	307.5726495726496
148536.0	287.5
148955.0	269.9836065573771
149374.0	281.86842105263156
149793.0	320.5194805194805
150212.0	292.8992248062016
150631.0	268.96521739130435
151050.0	265.41237113402065
151469.0	289.85227272727275
151888.0	287.42056074766356
152307.0	258.75308641975306
152726.0	306.62886597938143
153145.0	260.41911764705884
153564.0	300.64835164835165
153983.0	290.76063829787233
154402.0	290.69934640522877
154821.0	266.5064935064935
155240.0	283.53757225433526
155659.0	271.64473684210526
156078.0	281.54761904761904
156497.0	304.12422360248445
156916.0	266.3732394366197
157335.0	289.57754010695186
157754.0	273.4269662921348
158173.0	258.2573099415205
158592.0	275.1223776223776
159011.0	288.07185628742513
159430.0	284.03355704697987
159849.0	271.63398692810455
160268.0	299.4551724137931
160687.0	246.08426966292134
161106.0	0.0
161525.0	380.3333333333333
161944.0	244.04347826086956
162363.0	292.41340782122904
162782.0	271.69135802469134
163201.0	249.3135593220339
163620.0	301.8976377952756
164039.0	268.2931034482759
164458.0	268.94711538461536
164877.0	266.1296296296296
165296.0	309.73426573426576
165715.0	280.02162162162165
166134.0	282.73880597014926
166553.0	228.1301775147929
166972.0	246.8125
167339.0	181.9375
