gene	start	end	length	strand	gc_content	genetic_code	rbs_motif	marker	evalue	bitscore	uscg	plasmid_hallmark	virus_hallmark	taxid	taxname	annotation_conjscan	annotation_amr	annotation_accessions	annotation_description
JBBIGE010000001.1_1	3	65	63	-1	0.587	11	AGGAG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JBBIGE010000001.1_2	403	1620	1218	-1	0.649	11	GGAG/GAGG	GENOMAD.110049.CP	1.543e-52	194	0	0	0	1	NA	NA	NA	PF19465;COG0133;TIGR00263	Tryptophan synthase beta chain
JBBIGE010000001.1_3	1725	2651	927	1	0.699	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JBBIGE010000001.1_4	2843	3511	669	-1	0.649	11	GGAG/GAGG	GENOMAD.126973.CP	6.458e-34	132	0	0	0	1	NA	NA	NA	PF00697;K01817;COG1891;TIGR00259	N-(5'phosphoribosyl)anthranilate (PRA) isomerase
JBBIGE010000001.1_5	3508	4281	774	-1	0.669	11	GGA/GAG/AGG	GENOMAD.147411.CP	5.687e-29	119	0	0	0	1246	Caudoviricetes	NA	NA	PF01416;TIGR00071;COG0101;K15452	tRNA pseudouridine(38-40) synthase
JBBIGE010000001.1_6	4293	4850	558	-1	0.672	11	GGA/GAG/AGG	GENOMAD.167065.CP	5.9e-28	113	0	0	0	1	NA	NA	NA	PF14506;K06996;COG3324;TIGR00068	Predicted enzyme related to lactoylglutathione lyase
JBBIGE010000001.1_7	4847	6802	1956	-1	0.708	11	GGA/GAG/AGG	GENOMAD.145363.CP	7.542e-52	199	0	0	0	1	NA	NA	NA	COG3170	Tfp pilus assembly protein FimV
JBBIGE010000001.1_8	7487	8512	1026	-1	0.652	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JBBIGE010000001.1_9	8596	9669	1074	-1	0.676	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JBBIGE010000001.1_10	9662	10765	1104	-1	0.671	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JBBIGE010000001.1_11	10776	11702	927	-1	0.658	11	None	GENOMAD.091839.CV	3.465e-06	51	0	0	0	1246	Caudoviricetes	NA	NA	PF01189;K15460;COG4123;TIGR03534	tRNA1(Val) A37 N6-methylase TrmN6
