#Insert size (bp)	insert size
19.0	160.0
20.0	32.0
21.0	28.0
22.0	4.0
23.0	15.0
24.0	7.0
25.0	6.0
27.0	4.0
30.0	1.0
32.0	2.0
33.0	12.0
34.0	2.0
35.0	3.0
36.0	2.0
37.0	5.0
38.0	1.0
39.0	11.0
40.0	2.0
41.0	5.0
42.0	2.0
43.0	9.0
44.0	2.0
45.0	8.0
46.0	6.0
49.0	3.0
51.0	6.0
52.0	3.0
54.0	9.0
55.0	7.0
56.0	4.0
57.0	1.0
59.0	8.0
60.0	4.0
61.0	4.0
62.0	5.0
63.0	6.0
64.0	9.0
65.0	1.0
66.0	6.0
67.0	8.0
68.0	6.0
69.0	5.0
70.0	3.0
71.0	2.0
72.0	18.0
73.0	3.0
74.0	2.0
75.0	6.0
76.0	4.0
77.0	6.0
78.0	4.0
79.0	1.0
80.0	8.0
81.0	46.0
82.0	4.0
83.0	6.0
84.0	7.0
85.0	5.0
86.0	8.0
87.0	13.0
88.0	4.0
89.0	11.0
90.0	9.0
91.0	7.0
92.0	8.0
93.0	8.0
94.0	10.0
95.0	7.0
96.0	8.0
97.0	4.0
98.0	48.0
99.0	8.0
100.0	4.0
101.0	3.0
102.0	3.0
103.0	5.0
104.0	6.0
105.0	5.0
106.0	8.0
107.0	6.0
108.0	9.0
109.0	20.0
110.0	10.0
111.0	11.0
112.0	9.0
113.0	38.0
114.0	9.0
115.0	12.0
116.0	8.0
117.0	16.0
118.0	14.0
119.0	13.0
120.0	4.0
121.0	4.0
122.0	12.0
123.0	9.0
124.0	5.0
125.0	7.0
126.0	4.0
127.0	7.0
128.0	13.0
129.0	12.0
130.0	9.0
131.0	5.0
132.0	6.0
133.0	11.0
134.0	10.0
135.0	14.0
136.0	6.0
137.0	17.0
138.0	2.0
139.0	7.0
140.0	19.0
141.0	15.0
142.0	11.0
143.0	18.0
144.0	11.0
145.0	14.0
146.0	10.0
147.0	9.0
148.0	12.0
149.0	23.0
150.0	13.0
151.0	25.0
152.0	7.0
153.0	21.0
154.0	8.0
155.0	8.0
156.0	17.0
157.0	19.0
158.0	11.0
159.0	11.0
160.0	11.0
161.0	10.0
162.0	9.0
163.0	21.0
164.0	16.0
165.0	11.0
166.0	8.0
167.0	10.0
168.0	25.0
169.0	24.0
170.0	4.0
171.0	8.0
172.0	13.0
173.0	18.0
174.0	12.0
175.0	14.0
176.0	13.0
177.0	14.0
178.0	26.0
179.0	30.0
180.0	24.0
181.0	11.0
182.0	18.0
183.0	8.0
184.0	12.0
185.0	19.0
186.0	16.0
187.0	16.0
188.0	19.0
189.0	15.0
190.0	26.0
191.0	13.0
192.0	12.0
193.0	12.0
194.0	36.0
195.0	18.0
196.0	13.0
197.0	70.0
198.0	16.0
199.0	18.0
200.0	27.0
201.0	18.0
202.0	11.0
203.0	11.0
204.0	15.0
205.0	21.0
206.0	13.0
207.0	50.0
208.0	17.0
209.0	13.0
210.0	43.0
211.0	23.0
212.0	14.0
213.0	21.0
214.0	25.0
215.0	26.0
216.0	25.0
217.0	22.0
218.0	21.0
219.0	12.0
220.0	15.0
221.0	59.0
222.0	21.0
223.0	18.0
224.0	16.0
225.0	14.0
226.0	11.0
227.0	17.0
228.0	18.0
229.0	19.0
230.0	26.0
231.0	22.0
232.0	15.0
233.0	18.0
234.0	19.0
235.0	15.0
236.0	14.0
237.0	16.0
238.0	28.0
239.0	22.0
240.0	19.0
241.0	27.0
242.0	21.0
243.0	25.0
244.0	31.0
245.0	23.0
246.0	29.0
247.0	15.0
248.0	24.0
249.0	42.0
250.0	22.0
251.0	29.0
252.0	31.0
253.0	37.0
254.0	28.0
255.0	33.0
256.0	23.0
257.0	42.0
258.0	19.0
259.0	33.0
260.0	27.0
261.0	16.0
262.0	35.0
263.0	27.0
264.0	20.0
265.0	17.0
266.0	27.0
267.0	14.0
268.0	24.0
269.0	34.0
270.0	24.0
271.0	34.0
272.0	19.0
273.0	19.0
274.0	20.0
275.0	27.0
276.0	16.0
277.0	27.0
278.0	21.0
279.0	25.0
280.0	26.0
281.0	23.0
282.0	30.0
283.0	35.0
284.0	34.0
285.0	30.0
286.0	41.0
287.0	23.0
288.0	23.0
289.0	22.0
290.0	32.0
291.0	26.0
292.0	31.0
293.0	32.0
294.0	27.0
295.0	30.0
296.0	33.0
297.0	29.0
298.0	29.0
299.0	35.0
300.0	32.0
301.0	33.0
302.0	26.0
303.0	26.0
304.0	30.0
305.0	26.0
306.0	32.0
307.0	39.0
308.0	42.0
309.0	19.0
310.0	23.0
311.0	26.0
312.0	38.0
313.0	42.0
314.0	42.0
315.0	32.0
316.0	29.0
317.0	38.0
318.0	35.0
319.0	24.0
320.0	32.0
321.0	30.0
322.0	49.0
323.0	32.0
324.0	35.0
325.0	35.0
326.0	30.0
327.0	32.0
328.0	43.0
329.0	22.0
330.0	26.0
331.0	33.0
332.0	33.0
333.0	16.0
334.0	24.0
335.0	29.0
336.0	38.0
337.0	30.0
338.0	32.0
339.0	34.0
340.0	23.0
341.0	25.0
342.0	26.0
343.0	35.0
344.0	26.0
345.0	31.0
346.0	25.0
347.0	35.0
348.0	34.0
349.0	27.0
350.0	24.0
351.0	28.0
352.0	33.0
353.0	16.0
354.0	31.0
355.0	37.0
356.0	32.0
357.0	24.0
358.0	20.0
359.0	34.0
360.0	25.0
361.0	31.0
362.0	40.0
363.0	33.0
364.0	22.0
365.0	23.0
366.0	26.0
367.0	27.0
368.0	15.0
369.0	37.0
370.0	24.0
371.0	29.0
372.0	28.0
373.0	29.0
374.0	27.0
375.0	37.0
376.0	37.0
377.0	28.0
378.0	36.0
379.0	28.0
380.0	25.0
381.0	37.0
382.0	20.0
383.0	21.0
384.0	31.0
385.0	23.0
386.0	34.0
387.0	19.0
388.0	22.0
389.0	30.0
390.0	15.0
391.0	28.0
392.0	16.0
393.0	22.0
394.0	28.0
395.0	29.0
396.0	19.0
397.0	35.0
398.0	27.0
399.0	24.0
400.0	21.0
401.0	40.0
402.0	28.0
403.0	25.0
404.0	25.0
405.0	27.0
406.0	28.0
407.0	17.0
408.0	14.0
409.0	21.0
410.0	32.0
411.0	25.0
