seq_name	n_genes	n_uscg	n_plasmid_hallmarks	n_virus_hallmarks	genetic_code	strand_switch_rate	coding_density	no_rbs_freq	sd_bacteroidetes_rbs_freq	sd_canonical_rbs_freq	tatata_rbs_freq	cc_marker_freq	cp_marker_freq	cv_marker_freq	pc_marker_freq	pp_marker_freq	pv_marker_freq	vc_marker_freq	vp_marker_freq	vv_marker_freq	c_marker_freq	p_marker_freq	v_marker_freq	median_c_spm	median_p_spm	median_v_spm	v_vs_c_score_logistic	v_vs_p_score_logistic	p_vs_c_score_logistic	gv_marker_freq	marker_enrichment_c	marker_enrichment_p	marker_enrichment_v
JBBIGJ010000001.1	424	3	1	0	11	0.2979	0.8661	0.3019	0.0000	0.6981	0.0000	0.0802	0.2925	0.0283	0.0377	0.0024	0.0000	0.0094	0.0000	0.0071	0.4009	0.0401	0.0165	0.7930	0.5976	0.0000	0.0000	0.0000	0.0000	0.0024	86.4455	-133.7904	-483.9498
JBBIGJ010000002.1	338	1	2	1	11	0.3591	0.8493	0.2929	0.0000	0.7071	0.0000	0.0325	0.2337	0.0207	0.0740	0.0059	0.0000	0.0148	0.0030	0.0148	0.2870	0.0799	0.0325	0.7641	0.6137	0.0000	0.0000	0.0000	0.0000	0.0030	13.6764	-65.8474	-322.3173
JBBIGJ010000003.1	280	9	0	1	11	0.2509	0.8715	0.3179	0.0000	0.6821	0.0000	0.0714	0.2857	0.0500	0.0571	0.0000	0.0036	0.0179	0.0000	0.0107	0.4071	0.0607	0.0286	0.8127	0.5542	0.0000	0.0000	0.0000	0.0000	0.0000	56.5938	-108.8890	-325.4152
JBBIGJ010000004.1	209	2	0	0	11	0.2885	0.8355	0.2823	0.0000	0.7177	0.0000	0.0383	0.3158	0.0144	0.0574	0.0048	0.0000	0.0144	0.0000	0.0144	0.3684	0.0622	0.0287	0.7714	0.6232	0.0000	0.0000	0.0000	0.0000	0.0000	21.8198	-49.1450	-242.4656
JBBIGJ010000005.1	198	5	3	1	11	0.2893	0.8852	0.3030	0.0000	0.6970	0.0000	0.0303	0.3030	0.0303	0.0404	0.0152	0.0051	0.0101	0.0051	0.0000	0.3636	0.0606	0.0152	0.7934	0.5937	0.0000	0.0000	0.0000	0.0000	0.0000	25.3734	-48.2906	-220.9583
JBBIGJ010000006.1	195	2	1	1	11	0.2887	0.8587	0.3179	0.0000	0.6821	0.0000	0.0821	0.2256	0.0154	0.0564	0.0000	0.0000	0.0103	0.0051	0.0308	0.3231	0.0564	0.0462	0.7572	0.5105	0.0000	0.0000	0.0000	0.0000	0.0051	22.8287	-60.8042	-179.6239
JBBIGJ010000007.1	156	0	0	0	11	0.1806	0.8781	0.2885	0.0000	0.7115	0.0000	0.0192	0.3077	0.0256	0.0769	0.0000	0.0000	0.0064	0.0064	0.0128	0.3526	0.0769	0.0256	0.7735	0.6275	0.0000	0.0000	0.0000	0.0001	0.0000	10.7043	-30.7911	-184.1651
JBBIGJ010000008.1	136	5	0	0	11	0.2963	0.8586	0.2941	0.0000	0.7059	0.0000	0.0294	0.2941	0.0441	0.0294	0.0074	0.0000	0.0074	0.0000	0.0074	0.3676	0.0368	0.0147	0.7816	0.6209	0.0000	0.0000	0.0000	0.0000	0.0000	22.3784	-37.8982	-143.0656
JBBIGJ010000009.1	132	2	0	0	11	0.3511	0.8515	0.2727	0.0000	0.7273	0.0000	0.0758	0.2500	0.0379	0.0379	0.0152	0.0000	0.0152	0.0000	0.0076	0.3636	0.0530	0.0227	0.7876	0.5957	0.0000	0.0000	0.0000	0.0000	0.0000	24.7143	-43.4564	-135.0872
JBBIGJ010000010.1	144	3	0	0	11	0.2587	0.8668	0.2778	0.0000	0.7222	0.0000	0.0486	0.2292	0.0417	0.0208	0.0139	0.0069	0.0278	0.0000	0.0208	0.3194	0.0417	0.0486	0.8249	0.5206	0.0000	0.0000	0.0000	0.0000	0.0000	18.3773	-54.2382	-123.0237
JBBIGJ010000011.1	120	1	4	0	11	0.2521	0.8412	0.3250	0.0000	0.6750	0.0000	0.1167	0.2833	0.0333	0.0167	0.0500	0.0000	0.0000	0.0000	0.0000	0.4333	0.0667	0.0000	0.8179	0.5752	0.0000	0.0000	0.0000	0.0000	0.0000	28.8119	-33.8654	-146.7102
JBBIGJ010000012.1	125	0	0	0	11	0.3871	0.8335	0.2080	0.0000	0.7920	0.0000	0.0480	0.2160	0.0000	0.1200	0.0080	0.0000	0.0000	0.0000	0.0000	0.2640	0.1280	0.0000	0.6559	0.7548	0.0000	0.0000	0.0000	0.3508	0.0000	1.2313	-1.2313	-135.7325
JBBIGJ010000013.1	110	0	0	0	11	0.2936	0.8391	0.3000	0.0000	0.7000	0.0000	0.0455	0.3545	0.0091	0.0182	0.0091	0.0000	0.0091	0.0000	0.0000	0.4091	0.0273	0.0091	0.7609	0.6489	0.0000	0.0000	0.0000	0.0002	0.0000	15.9633	-20.5717	-135.3200
JBBIGJ010000014.1	134	0	18	0	11	0.2256	0.8815	0.1269	0.0000	0.8731	0.0000	0.0075	0.0896	0.0075	0.3060	0.1343	0.0149	0.0000	0.0299	0.0000	0.1045	0.4552	0.0299	0.3535	0.9235	0.0000	0.0000	0.0000	1.0000	0.0000	-81.3212	60.9898	-182.3604
JBBIGJ010000015.1	110	1	0	0	11	0.2294	0.8901	0.3364	0.0000	0.6636	0.0000	0.0455	0.3182	0.0182	0.0364	0.0000	0.0000	0.0091	0.0000	0.0091	0.3818	0.0364	0.0182	0.7783	0.5959	0.0000	0.0000	0.0000	0.0000	0.0000	16.8647	-28.3342	-122.7697
JBBIGJ010000016.1	89	1	0	0	11	0.2045	0.8798	0.3146	0.0000	0.6854	0.0000	0.0449	0.3933	0.0112	0.0449	0.0000	0.0000	0.0000	0.0000	0.0000	0.4494	0.0449	0.0000	0.7722	0.6355	0.0000	0.0000	0.0000	0.0005	0.0000	14.3809	-16.7860	-123.2829
JBBIGJ010000017.1	111	24	1	0	11	0.2455	0.8191	0.2523	0.0000	0.7477	0.0000	0.1802	0.2342	0.0811	0.0000	0.0090	0.0000	0.0090	0.0000	0.0180	0.4955	0.0090	0.0270	0.9640	0.0000	0.0000	0.0000	0.0014	0.0000	0.0090	55.6807	-76.0891	-119.2129
JBBIGJ010000018.1	90	1	0	0	11	0.4157	0.8642	0.2778	0.0000	0.7222	0.0000	0.0444	0.2111	0.0444	0.0778	0.0000	0.0000	0.0000	0.0000	0.0111	0.3000	0.0778	0.0111	0.7499	0.6347	0.0000	0.0000	0.0000	0.0019	0.0000	8.9804	-18.7043	-87.8165
JBBIGJ010000019.1	99	0	0	0	11	0.3265	0.8677	0.3535	0.0000	0.6465	0.0000	0.0606	0.3333	0.0404	0.0202	0.0000	0.0000	0.0707	0.0101	0.0101	0.4343	0.0202	0.0909	0.8155	0.4453	0.0000	0.0000	0.0011	0.0000	0.0000	23.8263	-60.8462	-111.0680
JBBIGJ010000020.1	75	4	0	0	11	0.2027	0.8892	0.2800	0.0000	0.7200	0.0000	0.0400	0.2667	0.0533	0.0400	0.0000	0.0000	0.0267	0.0000	0.0000	0.3600	0.0400	0.0267	0.7610	0.6135	0.0000	0.0000	0.0001	0.0005	0.0000	11.4582	-23.5576	-79.4381
JBBIGJ010000021.1	81	0	0	0	11	0.4250	0.8131	0.3086	0.0000	0.6914	0.0000	0.0494	0.2346	0.0123	0.0370	0.0247	0.0000	0.0000	0.0123	0.0000	0.2963	0.0617	0.0123	0.7561	0.6521	0.0000	0.0000	0.0000	0.0475	0.0000	3.2111	-8.9789	-76.1313
JBBIGJ010000022.1	80	0	0	2	11	0.2532	0.8509	0.2750	0.0000	0.7250	0.0000	0.0250	0.2625	0.0625	0.0500	0.0125	0.0000	0.0250	0.0000	0.0375	0.3500	0.0625	0.0625	0.8045	0.5576	0.0000	0.0000	0.0009	0.0001	0.0000	7.7569	-32.7915	-79.2873
JBBIGJ010000023.1	80	1	0	0	11	0.2658	0.8308	0.3625	0.0000	0.6375	0.0000	0.0125	0.1500	0.0125	0.1375	0.0250	0.0000	0.0125	0.0000	0.0000	0.1750	0.1625	0.0125	0.6054	0.7702	0.0000	0.0000	0.0000	0.7964	0.0000	-4.6895	-0.8886	-72.9697
JBBIGJ010000024.1	60	0	1	0	11	0.2034	0.8327	0.2333	0.0000	0.7667	0.0000	0.0167	0.2500	0.0000	0.0500	0.0167	0.0000	0.0000	0.0000	0.0333	0.2667	0.0667	0.0333	0.7695	0.6047	0.0000	0.0001	0.0009	0.0658	0.0000	1.5952	-8.7146	-52.7187
JBBIGJ010000025.1	57	0	0	0	11	0.3036	0.8599	0.2632	0.0000	0.7368	0.0000	0.0877	0.2982	0.0000	0.0526	0.0000	0.0000	0.0000	0.0000	0.0351	0.3860	0.0526	0.0351	0.7624	0.6200	0.0000	0.0000	0.0003	0.0047	0.0000	6.9742	-14.2731	-65.5893
JBBIGJ010000026.1	70	0	2	0	11	0.3333	0.8749	0.1571	0.0000	0.8429	0.0000	0.0429	0.1571	0.0286	0.0714	0.0571	0.0000	0.0000	0.0000	0.0143	0.2286	0.1286	0.0143	0.7577	0.6434	0.0000	0.0000	0.0000	0.4126	0.0000	-2.6353	-6.2691	-59.7007
JBBIGJ010000027.1	56	0	0	0	11	0.4364	0.8570	0.3571	0.0000	0.6429	0.0000	0.0893	0.3393	0.0357	0.0000	0.0000	0.0000	0.0536	0.0000	0.0357	0.4643	0.0000	0.0893	0.9030	0.2822	0.0000	0.0000	0.1511	0.0000	0.0357	19.2644	-40.1852	-58.4408
JBBIGJ010000028.1	43	0	2	0	11	0.5000	0.8377	0.2791	0.0000	0.7209	0.0000	0.0233	0.2326	0.0000	0.0465	0.0000	0.0000	0.0000	0.0000	0.0000	0.2558	0.0465	0.0000	0.7885	0.6150	0.0000	0.0007	0.0034	0.1617	0.0000	3.2916	-3.2916	-36.5216
JBBIGJ010000029.1	51	3	0	0	11	0.1400	0.9257	0.1765	0.0000	0.8235	0.0000	0.1569	0.4118	0.0588	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.6275	0.0000	0.0000	0.8629	0.5053	0.0000	0.0000	0.0010	0.0000	0.0000	29.4725	-34.0750	-79.5252
JBBIGJ010000030.1	43	0	0	1	11	0.3333	0.8856	0.1395	0.0000	0.8605	0.0000	0.0465	0.3023	0.0233	0.1163	0.0233	0.0000	0.0233	0.0000	0.0233	0.3721	0.1395	0.0465	0.6537	0.6584	0.0000	0.0001	0.0002	0.2398	0.0000	-1.2833	-7.9165	-58.1475
JBBIGJ010000031.1	35	0	0	0	11	0.2941	0.8292	0.4000	0.0000	0.6000	0.0000	0.0286	0.2857	0.0000	0.0286	0.0000	0.0000	0.0000	0.0000	0.0000	0.3143	0.0286	0.0000	0.7692	0.6377	0.0000	0.0010	0.0067	0.1253	0.0000	3.8868	-3.8868	-33.4980
JBBIGJ010000032.1	31	0	0	0	11	0.1000	0.8967	0.1290	0.0000	0.8710	0.0000	0.0000	0.0968	0.0000	0.2581	0.0323	0.0000	0.0000	0.0000	0.0000	0.0968	0.2903	0.0000	0.5756	0.8177	0.0000	0.0115	0.0005	0.9594	0.0000	-6.3270	6.3270	-34.7599
JBBIGJ010000033.1	32	0	0	0	11	0.2258	0.9054	0.3125	0.0000	0.6875	0.0000	0.1250	0.3438	0.0312	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.5000	0.0000	0.0000	0.8180	0.5751	0.0000	0.0000	0.0102	0.0030	0.0000	11.0837	-12.8386	-41.4435
JBBIGJ010000034.1	32	0	0	0	11	0.2581	0.7813	0.2500	0.0000	0.7500	0.0000	0.1250	0.4062	0.0000	0.0312	0.0000	0.0000	0.0000	0.0000	0.0000	0.5312	0.0312	0.0000	0.8968	0.4401	0.0000	0.0000	0.0052	0.0009	0.0000	13.9616	-13.9616	-46.7515
JBBIGJ010000035.1	28	0	0	0	11	0.4074	0.8607	0.3929	0.0000	0.6071	0.0000	0.0000	0.2857	0.0000	0.1429	0.0000	0.0000	0.0000	0.0000	0.0000	0.2857	0.1429	0.0000	0.6510	0.7591	0.0000	0.0028	0.0018	0.6182	0.0000	-0.9635	0.9635	-35.7969
JBBIGJ010000036.1	41	0	0	3	11	0.2250	0.8178	0.1220	0.0000	0.8780	0.0000	0.0000	0.0244	0.0000	0.0488	0.0000	0.0000	0.0000	0.1951	0.2439	0.0244	0.0488	0.4390	0.0000	0.2610	0.9653	1.0000	0.9999	0.9657	0.0000	-40.9929	-21.8921	15.2764
JBBIGJ010000037.1	24	0	0	0	11	0.3913	0.8188	0.3750	0.0000	0.6250	0.0000	0.0000	0.3333	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.3333	0.0000	0.0000	0.7612	0.6484	0.0000	0.0121	0.0225	0.3462	0.0000	1.2718	-1.2718	-24.2973
JBBIGJ010000038.1	41	0	10	0	11	0.1500	0.8563	0.0976	0.0000	0.9024	0.0000	0.0000	0.0000	0.0000	0.2439	0.1707	0.0488	0.0000	0.0244	0.0000	0.0000	0.4634	0.0244	0.1882	0.9627	0.0000	0.2663	0.0000	1.0000	0.0000	-32.0139	25.7400	-40.0800
JBBIGJ010000039.1	22	0	0	0	11	0.2857	0.8020	0.4545	0.0000	0.5455	0.0000	0.0455	0.1364	0.0455	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.2273	0.0000	0.0000	0.8075	0.2979	0.0000	0.0575	0.2880	0.1310	0.0000	2.9809	-5.5865	-10.8500
