#Read position (bp)	Clipping profile
0.0	7.081628702329483
1.0	1.0027747305930181
2.0	0.9847067174291799
3.0	0.956572239788346
4.0	0.9263728463573595
5.0	0.889978705555914
6.0	0.8783635542363037
7.0	0.8644253726527715
8.0	0.8468735884364715
9.0	0.8264825450087113
10.0	0.8050590436858747
11.0	0.7937020068400336
12.0	0.7828611989417306
13.0	0.7671162160418146
14.0	0.7555010647222044
15.0	0.7384655094534426
16.0	0.7312383041879074
17.0	0.7129121765503
18.0	0.695102277860231
19.0	0.6868426146996193
20.0	0.675227463380009
21.0	0.6630960831128605
22.0	0.6540620765309414
23.0	0.6481254436342518
24.0	0.6432212686326386
25.0	0.6370265212621797
26.0	0.6323804607343356
27.0	0.6205071949409563
28.0	0.6119894173065754
29.0	0.6039878686197329
30.0	0.5980512357230431
31.0	0.7123959476027618
32.0	0.6390914370523327
33.0	0.6171517067819577
34.0	0.6519971607407885
35.0	0.644253726527715
36.0	0.7405304252435956
37.0	0.732786991030522
38.0	0.7374330515583661
39.0	0.628508743627799
40.0	0.7668581015680455
41.0	0.6579337936374783
42.0	0.6189585080983416
43.0	0.5580434922888301
44.0	0.5988255791443505
45.0	0.5952119765115829
46.0	0.5128734593792347
47.0	0.8618442279150804
48.0	0.6757436923275473
49.0	0.5890172291411241
50.0	0.6914886752274634
51.0	0.504871910692392
52.0	0.5926308317738918
53.0	0.4994515067432407
54.0	0.5100342001677743
55.0	0.8004129831580306
56.0	0.6199909659934181
57.0	0.7929276634187262
58.0	0.6365102923146415
59.0	0.5100342001677743
60.0	0.8437762147512422
61.0	0.5815319094018198
62.0	0.6192166225721107
63.0	0.5221655804349229
64.0	0.5784345357165903
65.0	0.7877653739433438
66.0	0.6251532554688004
67.0	0.6081177002000387
68.0	0.46150867909918053
69.0	0.5461702264954508
70.0	0.5084855133251598
71.0	0.6318642317867974
72.0	0.5293927857004581
73.0	0.47234948699748336
74.0	0.5170032909595406
75.0	0.5673356133445183
76.0	0.5373943343873008
77.0	0.5159708330644641
78.0	0.4785442343679422
79.0	0.480351035684326
80.0	0.48654578305478474
81.0	0.5193263212234626
82.0	0.5810156804542814
83.0	0.48396463831709363
84.0	0.48060915015809513
85.0	0.4824159514744789
86.0	0.48293218042201713
87.0	0.48319029489578624
88.0	0.48499709621217013
89.0	0.48551332515970835
90.0	0.49196618700393624
91.0	0.4942892172678583
92.0	0.5108085435890818
93.0	0.4994515067432407
94.0	0.49583790411047296
95.0	0.5002258501645479
96.0	0.5007420791120862
97.0	0.5077111699038523
98.0	0.5097760856940052
99.0	0.5102923146415435
100.0	0.5190682067496935
101.0	0.5120991159579273
102.0	0.5201006646447699
103.0	0.5281022133316126
104.0	0.5262954120152288
105.0	0.5286184422791508
106.0	0.5340388462283022
107.0	0.5392011357036846
108.0	0.5420403949151448
109.0	0.5487513712331419
110.0	0.5536555462347551
111.0	0.5552042330773699
112.0	0.5585597212363683
113.0	0.5644963541330581
114.0	0.5701748725559785
115.0	0.5722397883461315
116.0	0.5686261857133639
117.0	0.5735303607149771
118.0	0.5735303607149771
119.0	0.5771439633477448
120.0	0.5856617409821255
121.0	0.5905659159837388
122.0	0.5980512357230431
123.0	0.60192295282958
124.0	0.606310898883655
125.0	0.6057946699361166
126.0	0.6088920436213461
127.0	0.6145705620442666
128.0	0.6161192488868814
129.0	0.6194747370458799
130.0	0.6207653094147255
131.0	0.6236045686261857
132.0	0.6292830870491063
133.0	0.6357359488933342
134.0	0.6499322449506356
135.0	0.657159450216171
136.0	0.6623217396915533
137.0	0.6636123120603987
138.0	0.6690327160095502
139.0	0.6757436923275473
140.0	0.6783248370652384
141.0	0.6868426146996193
142.0	0.6894237594373105
143.0	0.686326385752081
144.0	0.6868426146996193
145.0	0.6938117054913855
146.0	0.6809059818029296
147.0	0.6530296186358651
148.0	0.588759114667355
149.0	0.44447312383041876
150.0	0.19461831322191392
