#GC Content (%)	Sample
1.0	0.0
2.0	0.0
3.0	0.0
4.0	0.0
5.0	0.0
6.0	0.0
7.0	0.0
8.0	0.0
9.0	0.0
10.0	0.0
11.0	0.0
12.0	0.0
13.0	0.0
14.0	0.0
15.0	0.0
16.0	0.0
17.0	0.0
18.0	0.0
19.0	0.0
20.0	0.0
21.0	0.0
22.0	0.0
23.0	0.0
24.0	0.0
25.0	0.0
26.0	0.0
27.0	0.0
28.0	0.0
29.0	0.0
30.0	0.0
31.0	0.0
32.0	0.0
33.0	0.0
34.0	0.0
35.0	0.0
36.0	0.0
37.0	5.7293457087200645E-5
38.0	1.1458691417440129E-4
39.0	1.1458691417440129E-4
40.0	1.7188037126160193E-4
41.0	1.7188037126160193E-4
42.0	5.7293457087200645E-5
43.0	0.0012604560559184143
44.0	0.0015469233413544173
45.0	0.002005270998052023
46.0	0.0018333906267904206
47.0	0.0017188037126160192
48.0	0.0037240747106680417
49.0	0.007047095221725679
50.0	0.008937779305603301
51.0	0.011974332531224935
52.0	0.016500515641113784
53.0	0.022688209006531457
54.0	0.02984989114243154
55.0	0.03729804056376762
56.0	0.044688896528016504
57.0	0.05838203277185745
58.0	0.06932508307551277
59.0	0.07430961384209922
60.0	0.07700240632519767
61.0	0.07207516901569841
62.0	0.06892402887590238
63.0	0.06405408502349032
64.0	0.06405408502349032
65.0	0.051793285206829374
66.0	0.046063939498109316
67.0	0.03408960696688438
68.0	0.029162369657385123
69.0	0.02371949123410106
70.0	0.02119857912226424
71.0	0.015526526870631375
72.0	0.014896298842672169
73.0	0.011229517589091327
74.0	0.005901226079981666
75.0	0.004125128910278447
76.0	0.0020052709980520225
77.0	3.4376074252320387E-4
78.0	5.7293457087200645E-5
79.0	0.0
80.0	0.0
81.0	0.0
82.0	0.0
83.0	0.0
84.0	0.0
85.0	0.0
86.0	0.0
87.0	0.0
88.0	0.0
89.0	0.0
90.0	0.0
91.0	0.0
92.0	0.0
93.0	0.0
94.0	0.0
95.0	0.0
96.0	0.0
97.0	0.0
98.0	0.0
99.0	0.0
100.0	0.0
