seq_name	n_genes	n_uscg	n_plasmid_hallmarks	n_virus_hallmarks	genetic_code	strand_switch_rate	coding_density	no_rbs_freq	sd_bacteroidetes_rbs_freq	sd_canonical_rbs_freq	tatata_rbs_freq	cc_marker_freq	cp_marker_freq	cv_marker_freq	pc_marker_freq	pp_marker_freq	pv_marker_freq	vc_marker_freq	vp_marker_freq	vv_marker_freq	c_marker_freq	p_marker_freq	v_marker_freq	median_c_spm	median_p_spm	median_v_spm	v_vs_c_score_logistic	v_vs_p_score_logistic	p_vs_c_score_logistic	gv_marker_freq	marker_enrichment_c	marker_enrichment_p	marker_enrichment_v
JAJIVQ010000010.1	2	0	0	0	11	0.0000	0.8448	0.5000	0.0000	0.5000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.5000	0.5000	0.5000	0.0000	0.0000	0.0000	0.0000
JAJIVQ010000011.1	98	0	0	0	11	0.3093	0.8854	0.2449	0.0000	0.7551	0.0000	0.0714	0.2245	0.0306	0.0408	0.0204	0.0000	0.0000	0.0000	0.0102	0.3265	0.0612	0.0102	0.7835	0.6101	0.0000	0.0000	0.0000	0.0002	0.0000	12.8958	-23.5552	-94.7353
JAJIVQ010000012.1	191	4	2	0	11	0.2526	0.8617	0.3613	0.0000	0.6387	0.0000	0.1047	0.3089	0.0314	0.0576	0.0105	0.0000	0.0105	0.0000	0.0105	0.4450	0.0681	0.0209	0.8301	0.5483	0.0000	0.0000	0.0000	0.0000	0.0000	51.0774	-74.1319	-246.6932
JAJIVQ010000013.1	20	1	0	0	11	0.3684	0.8807	0.2500	0.0000	0.7500	0.0000	0.2000	0.2000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.4000	0.0000	0.0000	0.9516	0.2147	0.0000	0.0021	0.2117	0.0077	0.0000	9.7104	-9.7104	-18.5157
JAJIVQ010000014.1	140	2	1	0	11	0.2374	0.8671	0.3500	0.0000	0.6500	0.0000	0.1000	0.2571	0.0143	0.0643	0.0000	0.0000	0.0143	0.0071	0.0214	0.3714	0.0643	0.0429	0.7703	0.5129	0.0000	0.0000	0.0000	0.0000	0.0071	22.5827	-48.8276	-150.3694
JAJIVQ010000015.1	8	0	2	0	11	0.0000	0.8034	0.2500	0.0000	0.7500	0.0000	0.0000	0.0000	0.0000	0.0000	0.3750	0.0000	0.0000	0.0000	0.0000	0.0000	0.3750	0.0000	0.0000	1.0000	0.0000	0.5000	0.0706	0.9294	0.0000	-5.1548	5.1548	-5.1548
JAJIVQ010000016.1	132	3	0	0	11	0.2443	0.8656	0.2955	0.0000	0.7045	0.0000	0.0530	0.2121	0.0455	0.0227	0.0152	0.0076	0.0303	0.0000	0.0227	0.3106	0.0455	0.0530	0.8274	0.5174	0.0000	0.0000	0.0001	0.0000	0.0000	15.9786	-51.8394	-108.1170
JAJIVQ010000017.1	26	0	1	0	11	0.2400	0.8559	0.3462	0.0000	0.6538	0.0000	0.0769	0.3077	0.0385	0.1154	0.0000	0.0000	0.0000	0.0000	0.0000	0.4231	0.1154	0.0000	0.7764	0.6301	0.0000	0.0008	0.0040	0.1626	0.0000	2.4573	-5.1073	-36.3688
JAJIVQ010000018.1	3	0	2	0	11	0.0000	0.9927	0.3333	0.0000	0.6667	0.0000	0.0000	0.0000	0.0000	0.3333	0.6667	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000	0.1695	0.9855	0.0000	0.4327	0.0762	0.9024	0.0000	-4.4475	4.4475	-6.4089
JAJIVQ010000001.1	114	24	1	0	11	0.2566	0.8114	0.2456	0.0000	0.7544	0.0000	0.1842	0.2281	0.0789	0.0000	0.0088	0.0000	0.0088	0.0000	0.0263	0.4912	0.0088	0.0351	0.9640	0.0000	0.0000	0.0000	0.0033	0.0000	0.0088	55.6807	-79.5256	-119.2129
