seq_name	chromosome_score	plasmid_score	virus_score
JAJIVY010000100.1	0.0000	0.9999	0.0000
JAJIVY010000101.1	0.5368	0.2133	0.2499
JAJIVY010000102.1	0.7171	0.0422	0.2407
JAJIVY010000103.1	1.0000	0.0000	0.0000
JAJIVY010000104.1	1.0000	0.0000	0.0000
JAJIVY010000105.1	0.9999	0.0001	0.0000
JAJIVY010000010.1	0.9998	0.0002	0.0000
JAJIVY010000011.1	0.9999	0.0001	0.0000
JAJIVY010000012.1	0.9998	0.0001	0.0000
JAJIVY010000013.1	0.9997	0.0003	0.0000
JAJIVY010000014.1	1.0000	0.0000	0.0000
JAJIVY010000015.1	0.9994	0.0006	0.0000
JAJIVY010000016.1	1.0000	0.0000	0.0000
JAJIVY010000017.1	0.7775	0.0931	0.1295
JAJIVY010000018.1	0.8492	0.1508	0.0000
JAJIVY010000019.1	0.6519	0.1151	0.2330
JAJIVY010000001.1	0.0002	0.9998	0.0000
JAJIVY010000020.1	0.4243	0.5750	0.0007
JAJIVY010000021.1	0.7298	0.0243	0.2459
JAJIVY010000022.1	0.9997	0.0003	0.0000
JAJIVY010000023.1	0.9531	0.0469	0.0000
JAJIVY010000024.1	0.7291	0.0977	0.1731
JAJIVY010000025.1	0.0915	0.9072	0.0014
JAJIVY010000026.1	0.6182	0.3805	0.0013
JAJIVY010000027.1	0.5368	0.2133	0.2499
JAJIVY010000028.1	1.0000	0.0000	0.0000
JAJIVY010000029.1	0.9214	0.0406	0.0380
JAJIVY010000002.1	0.0002	0.9997	0.0001
JAJIVY010000030.1	0.9999	0.0001	0.0000
JAJIVY010000031.1	0.0002	0.9998	0.0000
JAJIVY010000032.1	0.9999	0.0001	0.0000
JAJIVY010000033.1	0.0078	0.9922	0.0000
JAJIVY010000034.1	0.0403	0.9597	0.0000
JAJIVY010000035.1	0.9999	0.0001	0.0000
JAJIVY010000036.1	0.0017	0.9980	0.0004
JAJIVY010000037.1	0.8659	0.1337	0.0004
JAJIVY010000038.1	0.9999	0.0001	0.0000
JAJIVY010000039.1	0.9427	0.0245	0.0327
JAJIVY010000003.1	0.7211	0.0333	0.2456
JAJIVY010000040.1	0.0009	0.9991	0.0000
JAJIVY010000041.1	0.9999	0.0001	0.0000
JAJIVY010000042.1	1.0000	0.0000	0.0000
JAJIVY010000043.1	0.9998	0.0002	0.0000
JAJIVY010000044.1	0.2658	0.7342	0.0000
JAJIVY010000045.1	0.4203	0.0025	0.5773
JAJIVY010000046.1	0.9999	0.0001	0.0000
JAJIVY010000047.1	0.6370	0.0273	0.3357
JAJIVY010000048.1	0.9691	0.0309	0.0000
JAJIVY010000049.1	0.7116	0.0311	0.2573
JAJIVY010000004.1	0.9999	0.0001	0.0000
JAJIVY010000050.1	0.9994	0.0006	0.0000
JAJIVY010000051.1	0.0003	0.9997	0.0001
JAJIVY010000052.1	1.0000	0.0000	0.0000
JAJIVY010000053.1	0.0001	0.9997	0.0002
JAJIVY010000054.1	0.0005	0.9995	0.0000
JAJIVY010000055.1	0.0009	0.9991	0.0000
JAJIVY010000056.1	0.7664	0.0676	0.1660
JAJIVY010000057.1	1.0000	0.0000	0.0000
JAJIVY010000058.1	0.6828	0.0272	0.2900
JAJIVY010000059.1	0.0041	0.9959	0.0000
JAJIVY010000005.1	0.6828	0.0272	0.2900
JAJIVY010000060.1	0.7948	0.0590	0.1462
JAJIVY010000061.1	0.6619	0.0310	0.3071
JAJIVY010000062.1	0.0003	0.9996	0.0000
JAJIVY010000063.1	1.0000	0.0000	0.0000
JAJIVY010000064.1	1.0000	0.0000	0.0000
JAJIVY010000065.1	0.9999	0.0000	0.0001
JAJIVY010000066.1	0.8541	0.0878	0.0581
JAJIVY010000067.1	0.0011	0.9989	0.0001
JAJIVY010000068.1	0.9046	0.0563	0.0391
JAJIVY010000069.1	0.9251	0.0531	0.0218
JAJIVY010000006.1	0.9996	0.0004	0.0000
JAJIVY010000070.1	0.0001	0.9999	0.0000
JAJIVY010000071.1	0.8980	0.0701	0.0320
JAJIVY010000072.1	0.9773	0.0224	0.0004
JAJIVY010000073.1	0.9998	0.0002	0.0000
JAJIVY010000074.1	0.6806	0.3194	0.0000
JAJIVY010000075.1	0.9411	0.0585	0.0004
JAJIVY010000076.1	1.0000	0.0000	0.0000
JAJIVY010000077.1	0.0043	0.9957	0.0000
JAJIVY010000078.1	0.9991	0.0009	0.0000
JAJIVY010000079.1	0.9981	0.0019	0.0000
JAJIVY010000007.1	0.8531	0.0295	0.1174
JAJIVY010000080.1	1.0000	0.0000	0.0000
JAJIVY010000081.1	1.0000	0.0000	0.0000
JAJIVY010000082.1	0.9989	0.0011	0.0000
JAJIVY010000083.1	1.0000	0.0000	0.0000
JAJIVY010000084.1	0.0008	0.9992	0.0001
JAJIVY010000085.1	0.0004	0.9995	0.0000
JAJIVY010000086.1	0.6599	0.3382	0.0019
JAJIVY010000087.1	0.0005	0.9994	0.0000
JAJIVY010000088.1	0.0000	0.0002	0.9997
JAJIVY010000089.1	0.7692	0.0677	0.1631
JAJIVY010000008.1	0.6364	0.0281	0.3354
JAJIVY010000090.1	0.7609	0.2391	0.0000
JAJIVY010000091.1	0.9999	0.0000	0.0000
JAJIVY010000092.1	1.0000	0.0000	0.0000
JAJIVY010000093.1	0.6512	0.3488	0.0000
JAJIVY010000094.1	0.2504	0.7494	0.0002
JAJIVY010000095.1	0.6331	0.1372	0.2297
JAJIVY010000096.1	0.9362	0.0638	0.0000
JAJIVY010000097.1	1.0000	0.0000	0.0000
JAJIVY010000098.1	0.9999	0.0000	0.0000
JAJIVY010000099.1	1.0000	0.0000	0.0000
JAJIVY010000009.1	0.0436	0.9564	0.0000
