seq_name	chromosome_score	plasmid_score	virus_score
JAUALM020000001.1	0.4844	0.4834	0.0322
JAUALM020000010.1	0.4466	0.5319	0.0216
JAUALM020000011.1	0.4852	0.5024	0.0124
JAUALM020000012.1	0.5199	0.4679	0.0122
JAUALM020000013.1	0.5352	0.4052	0.0596
JAUALM020000014.1	0.5308	0.4295	0.0397
JAUALM020000015.1	0.4710	0.4358	0.0933
JAUALM020000016.1	0.4506	0.5250	0.0244
JAUALM020000017.1	0.4151	0.4965	0.0883
JAUALM020000018.1	0.5353	0.4491	0.0156
JAUALM020000019.1	0.4874	0.5067	0.0059
JAUALM020000002.1	0.4092	0.5703	0.0204
JAUALM020000020.1	0.4404	0.5000	0.0596
JAUALM020000021.1	0.4137	0.5728	0.0135
JAUALM020000022.1	0.4389	0.5315	0.0296
JAUALM020000023.1	0.4240	0.5440	0.0320
JAUALM020000024.1	0.3432	0.6405	0.0164
JAUALM020000025.1	0.3069	0.5638	0.1293
JAUALM020000026.1	0.2067	0.4743	0.3189
JAUALM020000027.1	0.4087	0.5794	0.0119
JAUALM020000028.1	0.3490	0.5993	0.0517
JAUALM020000029.1	0.5209	0.4596	0.0195
JAUALM020000003.1	0.4269	0.5507	0.0223
JAUALM020000030.1	0.5175	0.4768	0.0057
JAUALM020000031.1	0.6043	0.3762	0.0196
JAUALM020000032.1	0.0102	0.8653	0.1245
JAUALM020000033.1	0.4997	0.4782	0.0221
JAUALM020000034.1	0.4776	0.5048	0.0176
JAUALM020000035.1	0.0036	0.8221	0.1744
JAUALM020000036.1	0.3802	0.5737	0.0461
JAUALM020000037.1	0.4453	0.5033	0.0514
JAUALM020000038.1	0.0000	0.9981	0.0019
JAUALM020000039.1	0.4588	0.5334	0.0077
JAUALM020000004.1	0.5003	0.4719	0.0278
JAUALM020000040.1	0.2031	0.5921	0.2048
JAUALM020000041.1	0.1168	0.8031	0.0801
JAUALM020000042.1	0.6924	0.2637	0.0439
JAUALM020000043.1	0.3932	0.5834	0.0235
JAUALM020000044.1	0.0004	0.9635	0.0361
JAUALM020000045.1	0.0771	0.8679	0.0549
JAUALM020000046.1	0.2276	0.6354	0.1370
JAUALM020000047.1	0.0626	0.8194	0.1179
JAUALM020000048.1	0.1517	0.7476	0.1008
JAUALM020000049.1	0.0772	0.7835	0.1393
JAUALM020000005.1	0.5042	0.4750	0.0208
JAUALM020000050.1	0.7421	0.2453	0.0126
JAUALM020000051.1	0.0074	0.9295	0.0631
JAUALM020000052.1	0.0610	0.7968	0.1422
JAUALM020000053.1	0.0102	0.6418	0.3479
JAUALM020000054.1	0.0563	0.8881	0.0556
JAUALM020000055.1	0.0062	0.9678	0.0259
JAUALM020000056.1	0.0046	0.8717	0.1238
JAUALM020000057.1	0.0163	0.8013	0.1824
JAUALM020000058.1	0.0462	0.9153	0.0385
JAUALM020000059.1	0.8170	0.1685	0.0144
JAUALM020000006.1	0.4801	0.5000	0.0199
JAUALM020000060.1	0.5128	0.3029	0.1843
JAUALM020000061.1	0.2435	0.1282	0.6283
JAUALM020000062.1	0.2787	0.7025	0.0188
JAUALM020000063.1	0.6947	0.2932	0.0121
JAUALM020000064.1	0.5454	0.4284	0.0262
JAUALM020000065.1	0.7684	0.1666	0.0650
JAUALM020000066.1	0.6620	0.3335	0.0045
JAUALM020000067.1	0.1400	0.7397	0.1203
JAUALM020000068.1	0.0862	0.7732	0.1405
JAUALM020000069.1	0.0076	0.9557	0.0366
JAUALM020000007.1	0.4454	0.5378	0.0168
JAUALM020000070.1	0.3199	0.3654	0.3147
JAUALM020000071.1	0.5076	0.4406	0.0518
JAUALM020000072.1	0.3722	0.3888	0.2389
JAUALM020000073.1	0.4847	0.3376	0.1777
JAUALM020000074.1	0.2944	0.2596	0.4460
JAUALM020000075.1	0.2842	0.5843	0.1314
JAUALM020000076.1	0.1863	0.5134	0.3003
JAUALM020000077.1	0.3958	0.4810	0.1232
JAUALM020000078.1	0.2813	0.5241	0.1947
JAUALM020000079.1	0.2082	0.3984	0.3934
JAUALM020000008.1	0.4623	0.5156	0.0222
JAUALM020000080.1	0.3667	0.4975	0.1358
JAUALM020000081.1	0.5178	0.2673	0.2149
JAUALM020000082.1	0.2483	0.5714	0.1803
JAUALM020000083.1	0.5844	0.1340	0.2816
JAUALM020000084.1	0.3541	0.4793	0.1666
JAUALM020000085.1	0.2969	0.3098	0.3933
JAUALM020000086.1	0.4757	0.3183	0.2060
JAUALM020000087.1	0.1960	0.3844	0.4196
JAUALM020000088.1	0.2952	0.2815	0.4233
JAUALM020000089.1	0.7008	0.1359	0.1632
JAUALM020000009.1	0.5484	0.4327	0.0189
JAUALM020000090.1	0.4517	0.2850	0.2633
JAUALM020000091.1	0.6674	0.2133	0.1194
JAUALM020000092.1	0.7085	0.1494	0.1421
JAUALM020000093.1	0.3141	0.2783	0.4076
JAUALM020000094.1	0.5887	0.2282	0.1831
JAUALM020000095.1	0.4527	0.2859	0.2613
JAUALM020000096.1	0.3595	0.0872	0.5534
JAUALM020000097.1	0.3855	0.3673	0.2472
JAUALM020000098.1	0.3602	0.1602	0.4796
