seq_name	chromosome_score	plasmid_score	virus_score
JBHJCK010000001.1	0.9669	0.0304	0.0027
JBHJCK010000002.1	0.9293	0.0656	0.0050
JBHJCK010000003.1	0.9692	0.0281	0.0026
JBHJCK010000004.1	0.9373	0.0582	0.0045
JBHJCK010000005.1	0.9784	0.0196	0.0020
JBHJCK010000006.1	0.9496	0.0469	0.0035
JBHJCK010000007.1	0.9676	0.0299	0.0025
JBHJCK010000008.1	0.9591	0.0379	0.0031
JBHJCK010000009.1	0.9452	0.0510	0.0038
JBHJCK010000010.1	0.9671	0.0303	0.0026
JBHJCK010000011.1	0.9740	0.0235	0.0025
JBHJCK010000012.1	0.8790	0.1140	0.0070
JBHJCK010000013.1	0.9725	0.0254	0.0021
JBHJCK010000014.1	0.9250	0.0700	0.0049
JBHJCK010000015.1	0.9653	0.0323	0.0024
JBHJCK010000016.1	0.9494	0.0470	0.0036
JBHJCK010000017.1	0.9048	0.0868	0.0085
JBHJCK010000018.1	0.9669	0.0308	0.0023
JBHJCK010000019.1	0.9664	0.0310	0.0026
JBHJCK010000020.1	0.9831	0.0153	0.0015
JBHJCK010000021.1	0.9255	0.0693	0.0052
JBHJCK010000022.1	0.8902	0.1029	0.0069
JBHJCK010000023.1	0.9943	0.0051	0.0006
JBHJCK010000024.1	0.0030	0.9965	0.0004
JBHJCK010000025.1	0.9566	0.0394	0.0040
JBHJCK010000026.1	0.8465	0.1457	0.0078
JBHJCK010000027.1	0.0000	0.9999	0.0000
JBHJCK010000028.1	0.9739	0.0243	0.0018
JBHJCK010000029.1	0.9339	0.0596	0.0064
JBHJCK010000030.1	0.0000	1.0000	0.0000
JBHJCK010000031.1	0.0000	1.0000	0.0000
JBHJCK010000032.1	0.9480	0.0486	0.0034
JBHJCK010000033.1	0.9655	0.0318	0.0027
JBHJCK010000034.1	0.9152	0.0798	0.0050
JBHJCK010000035.1	0.7666	0.2144	0.0190
JBHJCK010000036.1	0.6246	0.3708	0.0046
JBHJCK010000037.1	0.9401	0.0556	0.0043
JBHJCK010000038.1	0.0000	1.0000	0.0000
JBHJCK010000039.1	0.2569	0.7380	0.0051
JBHJCK010000040.1	0.0000	1.0000	0.0000
JBHJCK010000041.1	0.9811	0.0172	0.0017
JBHJCK010000042.1	0.0000	1.0000	0.0000
JBHJCK010000043.1	0.0004	0.0025	0.9971
JBHJCK010000044.1	0.0000	1.0000	0.0000
JBHJCK010000045.1	0.0000	0.9999	0.0000
JBHJCK010000046.1	0.0171	0.9782	0.0046
JBHJCK010000047.1	0.0000	1.0000	0.0000
JBHJCK010000048.1	0.9029	0.0380	0.0591
JBHJCK010000049.1	0.0000	1.0000	0.0000
JBHJCK010000050.1	0.0001	0.0005	0.9994
JBHJCK010000051.1	0.2178	0.7286	0.0536
JBHJCK010000052.1	0.0218	0.8501	0.1281
JBHJCK010000053.1	0.0000	1.0000	0.0000
JBHJCK010000054.1	0.9984	0.0013	0.0003
JBHJCK010000055.1	0.3045	0.2082	0.4873
JBHJCK010000056.1	0.0001	0.0005	0.9994
JBHJCK010000057.1	0.0000	1.0000	0.0000
JBHJCK010000058.1	0.0001	0.0032	0.9967
JBHJCK010000059.1	0.8713	0.0641	0.0646
JBHJCK010000060.1	0.4632	0.3546	0.1823
JBHJCK010000061.1	0.0339	0.9404	0.0257
JBHJCK010000062.1	0.6694	0.3122	0.0184
JBHJCK010000063.1	0.3969	0.5269	0.0762
JBHJCK010000064.1	0.3896	0.5060	0.1044
JBHJCK010000065.1	0.2175	0.4129	0.3696
JBHJCK010000066.1	0.0001	0.9998	0.0001
JBHJCK010000067.1	0.8486	0.1290	0.0224
JBHJCK010000068.1	0.2702	0.5960	0.1339
JBHJCK010000069.1	0.0759	0.8051	0.1190
JBHJCK010000070.1	0.0946	0.8976	0.0078
JBHJCK010000071.1	0.7851	0.1418	0.0731
JBHJCK010000072.1	0.6653	0.1185	0.2162
JBHJCK010000073.1	0.2249	0.7502	0.0250
JBHJCK010000074.1	0.0626	0.9308	0.0066
JBHJCK010000075.1	0.3005	0.5259	0.1736
JBHJCK010000076.1	0.0004	0.9993	0.0003
JBHJCK010000077.1	0.0009	0.0005	0.9986
JBHJCK010000078.1	0.9784	0.0093	0.0123
JBHJCK010000079.1	0.2512	0.7238	0.0250
JBHJCK010000080.1	0.0680	0.0049	0.9271
JBHJCK010000081.1	0.0634	0.6584	0.2783
JBHJCK010000082.1	0.1299	0.6495	0.2206
JBHJCK010000083.1	0.5081	0.4058	0.0861
JBHJCK010000084.1	0.0001	0.9999	0.0001
JBHJCK010000085.1	0.7482	0.1968	0.0550
JBHJCK010000086.1	0.0003	0.9996	0.0002
JBHJCK010000087.1	0.5164	0.0876	0.3960
JBHJCK010000088.1	0.8720	0.0672	0.0608
JBHJCK010000089.1	0.7609	0.1019	0.1372
JBHJCK010000090.1	0.7123	0.1529	0.1347
JBHJCK010000091.1	0.5269	0.2470	0.2261
JBHJCK010000092.1	0.7790	0.0432	0.1778
JBHJCK010000093.1	0.5133	0.0415	0.4452
JBHJCK010000094.1	0.4834	0.1638	0.3528
JBHJCK010000095.1	0.4965	0.1137	0.3899
JBHJCK010000096.1	0.6128	0.0462	0.3410
JBHJCK010000097.1	0.7853	0.0884	0.1263
JBHJCK010000098.1	0.3977	0.1825	0.4199
JBHJCK010000099.1	0.7499	0.0850	0.1650
JBHJCK010000100.1	0.8627	0.0435	0.0938
JBHJCK010000101.1	0.0205	0.9721	0.0074
JBHJCK010000102.1	0.1875	0.0450	0.7674
JBHJCK010000103.1	0.2702	0.1822	0.5476
JBHJCK010000104.1	0.6265	0.0931	0.2804
JBHJCK010000105.1	0.3797	0.2379	0.3824
JBHJCK010000106.1	0.4457	0.0551	0.4992
JBHJCK010000107.1	0.3716	0.0677	0.5607
JBHJCK010000108.1	0.4923	0.0547	0.4530
JBHJCK010000109.1	0.2797	0.0863	0.6340
JBHJCK010000110.1	0.0929	0.0867	0.8203
