gene	start	end	length	strand	gc_content	genetic_code	rbs_motif	marker	evalue	bitscore	uscg	plasmid_hallmark	virus_hallmark	taxid	taxname	annotation_conjscan	annotation_amr	annotation_accessions	annotation_description
JBHJCE010000001.1_1	3	1160	1158	-1	0.498	11	AGGA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JBHJCE010000001.1_2	1342	1953	612	-1	0.641	11	None	GENOMAD.124185.CV	0.0009221	42	0	0	0	1	NA	NA	NA	PF01121;K00859;TIGR00152;COG0237	dephospho-CoA kinase
JBHJCE010000001.1_3	1967	2830	864	-1	0.639	11	GGA/GAG/AGG	GENOMAD.189659.CP	0.0002268	45	0	0	0	1	NA	NA	NA	PF01478;K02278;COG4960	Flp pilus assembly protein, protease CpaA
JBHJCE010000001.1_4	2837	4114	1278	-1	0.505	11	GGA/GAG/AGG	GENOMAD.117158.CP	2.213e-26	116	0	0	0	1	NA	NA	NA	PF00482	Type II secretion system (T2SS), protein F
JBHJCE010000001.1_5	4441	4869	429	1	0.592	11	GGA/GAG/AGG	GENOMAD.169725.CP	0.0006792	41	0	0	0	1	NA	NA	NA	PF07379;TIGR01708;K02457;COG4970	type II secretion system protein H
JBHJCE010000001.1_6	5003	6736	1734	1	0.612	11	GGA/GAG/AGG	GENOMAD.005978.CC	1.799e-08	60	0	0	0	1246	Caudoviricetes	T_virB11	NA	PF00437;PF05810;K07332;TIGR03819;COG4962	helicase/secretion neighborhood ATPase
JBHJCE010000001.1_7	7005	7184	180	1	0.572	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JBHJCE010000001.1_8	7154	8548	1395	-1	0.655	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JBHJCE010000001.1_9	8876	10489	1614	-1	0.679	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JBHJCE010000001.1_10	10721	11890	1170	1	0.621	11	None	GENOMAD.120770.CP	2.266e-05	49	0	0	0	1	NA	NA	NA	PF13549;K22224;TIGR01016;COG1042	succinyl-CoA synthetase, beta subunit
JBHJCE010000001.1_11	11915	12790	876	1	0.651	11	AGGA	GENOMAD.116234.CP	2.975e-14	76	0	0	0	1	NA	NA	NA	PF13607;PF03061;K01902;TIGR01019;COG0074	succinyl-CoA synthetase, alpha subunit
JBHJCE010000001.1_12	12961	13305	345	1	0.632	11	AGGAG	GENOMAD.138269.PC	2.953e-14	70	0	0	0	1	NA	NA	NA	PF03693;COG3609;TIGR02384	Transcriptional regulator, contains Arc/MetJ-type RHH (ribbon-helix-helix) DNA-binding domain
JBHJCE010000001.1_13	13309	13611	303	1	0.607	11	GGA/GAG/AGG	GENOMAD.142672.PC	4.661e-35	129	0	1	0	1	NA	NA	NA	PF05016;COG3668;TIGR02385	Plasmid stabilization system protein ParE
