seq_name	n_genes	n_uscg	n_plasmid_hallmarks	n_virus_hallmarks	genetic_code	strand_switch_rate	coding_density	no_rbs_freq	sd_bacteroidetes_rbs_freq	sd_canonical_rbs_freq	tatata_rbs_freq	cc_marker_freq	cp_marker_freq	cv_marker_freq	pc_marker_freq	pp_marker_freq	pv_marker_freq	vc_marker_freq	vp_marker_freq	vv_marker_freq	c_marker_freq	p_marker_freq	v_marker_freq	median_c_spm	median_p_spm	median_v_spm	v_vs_c_score_logistic	v_vs_p_score_logistic	p_vs_c_score_logistic	gv_marker_freq	marker_enrichment_c	marker_enrichment_p	marker_enrichment_v
JAJITJ010000097.1	8	0	0	0	11	0.1429	0.8698	0.3750	0.0000	0.6250	0.0000	0.1250	0.5000	0.1250	0.1250	0.0000	0.0000	0.0000	0.0000	0.0000	0.7500	0.1250	0.0000	0.8087	0.5882	0.0000	0.0146	0.1070	0.1103	0.0000	3.7647	-5.2266	-17.9612
JAJITJ010000098.1	8	0	0	0	11	0.0000	0.9119	0.5000	0.0000	0.5000	0.0000	0.1250	0.3750	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.5000	0.0000	0.0000	0.8150	0.5748	0.0000	0.0640	0.2236	0.1919	0.0000	2.8754	-2.8754	-10.8473
JAJITJ010000099.1	136	2	1	0	11	0.2370	0.8630	0.3529	0.0000	0.6471	0.0000	0.1029	0.2426	0.0147	0.0662	0.0000	0.0000	0.0147	0.0074	0.0221	0.3603	0.0662	0.0441	0.7895	0.4941	0.0000	0.0000	0.0000	0.0000	0.0074	22.4587	-48.7037	-141.0721
JAJITJ010000100.1	1	0	0	0	11	0.0000	0.9387	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.5000	0.5000	0.5000	0.0000	0.0000	0.0000	0.0000
JAJITJ010000101.1	15	0	3	0	11	0.4286	0.8597	0.2667	0.0000	0.7333	0.0000	0.0000	0.0000	0.0000	0.0667	0.4000	0.0000	0.0000	0.0000	0.0000	0.0000	0.4667	0.0000	0.0000	1.0000	0.0000	0.4473	0.0027	0.9967	0.0000	-11.4351	11.4351	-12.9374
JAJITJ010000102.1	130	0	0	0	11	0.2016	0.8849	0.3077	0.0000	0.6923	0.0000	0.0231	0.3462	0.0308	0.0462	0.0000	0.0000	0.0077	0.0077	0.0154	0.4000	0.0462	0.0308	0.7782	0.6180	0.0000	0.0000	0.0000	0.0000	0.0000	12.7557	-32.8426	-157.6083
JAJITJ010000103.1	25	0	0	0	11	0.4167	0.8883	0.4400	0.0000	0.5600	0.0000	0.0400	0.3600	0.0000	0.2000	0.0000	0.0000	0.0000	0.0000	0.0000	0.4000	0.2000	0.0000	0.7657	0.6432	0.0000	0.0003	0.0008	0.2989	0.0000	1.7051	-1.7051	-43.4590
JAJITJ010000104.1	2	0	0	0	11	0.0000	0.9523	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.5000	0.5000	0.5000	0.0000	0.0000	0.0000	0.0000
JAJITJ010000105.1	14	0	0	0	11	0.1538	0.7835	0.1429	0.0000	0.8571	0.0000	0.1429	0.1429	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.2857	0.0000	0.0000	0.8821	0.3225	0.0000	0.0600	0.2648	0.1506	0.0000	3.4598	-3.4598	-9.6256
JAJITJ010000106.1	2	0	0	0	11	0.0000	0.9648	0.5000	0.0000	0.5000	0.0000	0.0000	0.0000	0.0000	0.0000	0.5000	0.0000	0.0000	0.0000	0.0000	0.0000	0.5000	0.0000	0.0000	1.0000	0.0000	0.5000	0.2975	0.7025	0.0000	-1.7183	1.7183	-1.7183
