seq_name	chromosome_score	plasmid_score	virus_score
JAJITJ010000097.1	1.0000	0.0000	0.0000
JAJITJ010000098.1	0.9997	0.0003	0.0000
JAJITJ010000099.1	1.0000	0.0000	0.0000
JAJITJ010000100.1	0.7190	0.0397	0.2413
JAJITJ010000101.1	0.0000	0.9999	0.0000
JAJITJ010000102.1	0.9997	0.0003	0.0000
JAJITJ010000103.1	0.9931	0.0069	0.0000
JAJITJ010000104.1	0.6449	0.1176	0.2375
JAJITJ010000105.1	0.9999	0.0001	0.0000
JAJITJ010000106.1	0.0008	0.9989	0.0004
JAJITJ010000009.1	0.9998	0.0002	0.0000
JAJITJ010000107.1	0.7507	0.0962	0.1531
JAJITJ010000108.1	1.0000	0.0000	0.0000
JAJITJ010000109.1	0.9999	0.0001	0.0000
JAJITJ010000110.1	0.8972	0.0499	0.0529
JAJITJ010000111.1	0.0038	0.9962	0.0000
JAJITJ010000112.1	0.9996	0.0004	0.0000
JAJITJ010000113.1	0.9999	0.0001	0.0000
JAJITJ010000114.1	0.5368	0.2133	0.2499
JAJITJ010000115.1	0.7819	0.1588	0.0592
JAJITJ010000010.1	0.9998	0.0002	0.0000
JAJITJ010000011.1	0.9849	0.0151	0.0000
JAJITJ010000012.1	1.0000	0.0000	0.0000
JAJITJ010000013.1	0.9999	0.0001	0.0000
JAJITJ010000014.1	0.7066	0.0299	0.2635
JAJITJ010000015.1	0.0548	0.9452	0.0000
JAJITJ010000016.1	0.6619	0.3368	0.0013
JAJITJ010000017.1	0.5786	0.4202	0.0013
JAJITJ010000018.1	0.9977	0.0023	0.0000
JAJITJ010000001.1	0.0002	0.9998	0.0000
JAJITJ010000019.1	0.9896	0.0104	0.0000
JAJITJ010000020.1	0.5368	0.2133	0.2499
JAJITJ010000021.1	1.0000	0.0000	0.0000
JAJITJ010000022.1	0.9214	0.0406	0.0380
JAJITJ010000023.1	0.0002	0.9998	0.0000
JAJITJ010000024.1	0.9999	0.0001	0.0000
JAJITJ010000025.1	0.9999	0.0001	0.0000
JAJITJ010000026.1	0.0078	0.9922	0.0000
JAJITJ010000027.1	0.9996	0.0004	0.0000
JAJITJ010000028.1	0.9998	0.0002	0.0000
JAJITJ010000002.1	0.9998	0.0002	0.0000
JAJITJ010000029.1	1.0000	0.0000	0.0000
JAJITJ010000030.1	0.9999	0.0001	0.0000
JAJITJ010000031.1	0.9999	0.0001	0.0000
JAJITJ010000032.1	0.6331	0.1372	0.2297
JAJITJ010000033.1	1.0000	0.0000	0.0000
JAJITJ010000034.1	0.9406	0.0587	0.0007
JAJITJ010000035.1	0.5143	0.4856	0.0000
JAJITJ010000036.1	0.9024	0.0976	0.0000
JAJITJ010000037.1	0.8103	0.1458	0.0439
JAJITJ010000038.1	0.2999	0.6991	0.0010
JAJITJ010000003.1	0.7090	0.2895	0.0016
JAJITJ010000039.1	0.0018	0.9982	0.0000
JAJITJ010000040.1	0.9999	0.0001	0.0000
JAJITJ010000041.1	0.9910	0.0090	0.0000
JAJITJ010000042.1	1.0000	0.0000	0.0000
JAJITJ010000043.1	0.9998	0.0002	0.0000
JAJITJ010000044.1	1.0000	0.0000	0.0000
JAJITJ010000045.1	0.6370	0.0273	0.3357
JAJITJ010000046.1	0.9691	0.0309	0.0000
JAJITJ010000047.1	1.0000	0.0000	0.0000
JAJITJ010000048.1	0.7692	0.0677	0.1631
JAJITJ010000004.1	0.0001	0.9999	0.0000
JAJITJ010000049.1	0.9971	0.0029	0.0000
JAJITJ010000050.1	1.0000	0.0000	0.0000
JAJITJ010000051.1	0.0112	0.9888	0.0000
JAJITJ010000052.1	0.8610	0.1390	0.0000
JAJITJ010000053.1	1.0000	0.0000	0.0000
JAJITJ010000054.1	1.0000	0.0000	0.0000
JAJITJ010000055.1	0.9427	0.0245	0.0327
JAJITJ010000056.1	1.0000	0.0000	0.0000
JAJITJ010000057.1	0.0000	1.0000	0.0000
JAJITJ010000058.1	1.0000	0.0000	0.0000
JAJITJ010000059.1	0.0041	0.9959	0.0000
JAJITJ010000060.1	0.9838	0.0150	0.0012
JAJITJ010000061.1	0.6519	0.1151	0.2330
JAJITJ010000062.1	0.9531	0.0469	0.0000
JAJITJ010000063.1	0.4498	0.5502	0.0000
JAJITJ010000064.1	0.9997	0.0003	0.0000
JAJITJ010000065.1	0.1561	0.8424	0.0014
JAJITJ010000066.1	0.9998	0.0002	0.0000
JAJITJ010000067.1	0.9999	0.0000	0.0001
JAJITJ010000005.1	0.4504	0.0050	0.5445
JAJITJ010000068.1	0.9998	0.0002	0.0000
JAJITJ010000069.1	0.0018	0.9981	0.0001
JAJITJ010000070.1	1.0000	0.0000	0.0000
JAJITJ010000071.1	0.7999	0.2001	0.0000
JAJITJ010000072.1	1.0000	0.0000	0.0000
JAJITJ010000073.1	0.0352	0.9647	0.0001
JAJITJ010000074.1	0.1673	0.8327	0.0000
JAJITJ010000075.1	0.0001	0.9999	0.0000
JAJITJ010000076.1	0.9773	0.0224	0.0004
JAJITJ010000077.1	0.9438	0.0530	0.0032
JAJITJ010000006.1	0.0014	0.9983	0.0003
JAJITJ010000078.1	0.6806	0.3194	0.0000
JAJITJ010000079.1	0.9999	0.0001	0.0000
JAJITJ010000080.1	1.0000	0.0000	0.0000
JAJITJ010000081.1	0.9994	0.0006	0.0000
JAJITJ010000082.1	0.9998	0.0002	0.0000
JAJITJ010000083.1	0.7630	0.1044	0.1326
JAJITJ010000084.1	0.9981	0.0019	0.0000
JAJITJ010000085.1	1.0000	0.0000	0.0000
JAJITJ010000086.1	0.7202	0.0387	0.2411
JAJITJ010000087.1	0.9989	0.0011	0.0000
JAJITJ010000007.1	0.0012	0.9988	0.0000
