seq_name	n_genes	n_uscg	n_plasmid_hallmarks	n_virus_hallmarks	genetic_code	strand_switch_rate	coding_density	no_rbs_freq	sd_bacteroidetes_rbs_freq	sd_canonical_rbs_freq	tatata_rbs_freq	cc_marker_freq	cp_marker_freq	cv_marker_freq	pc_marker_freq	pp_marker_freq	pv_marker_freq	vc_marker_freq	vp_marker_freq	vv_marker_freq	c_marker_freq	p_marker_freq	v_marker_freq	median_c_spm	median_p_spm	median_v_spm	v_vs_c_score_logistic	v_vs_p_score_logistic	p_vs_c_score_logistic	gv_marker_freq	marker_enrichment_c	marker_enrichment_p	marker_enrichment_v
JBHJCH010000001.1	478	3	1	0	11	0.3124	0.8630	0.3054	0.0000	0.6946	0.0000	0.0816	0.2971	0.0293	0.0356	0.0021	0.0000	0.0146	0.0000	0.0105	0.4079	0.0377	0.0251	0.8003	0.5654	0.0000	0.0000	0.0000	0.0000	0.0063	105.4866	-173.7515	-542.3407
JBHJCH010000002.1	252	1	0	0	11	0.1833	0.8753	0.2857	0.0000	0.7143	0.0000	0.0317	0.3492	0.0198	0.0675	0.0000	0.0000	0.0040	0.0040	0.0079	0.4008	0.0675	0.0159	0.7739	0.6280	0.0000	0.0000	0.0000	0.0000	0.0000	28.2367	-50.7286	-327.4508
JBHJCH010000003.1	208	2	0	0	11	0.2899	0.8345	0.2788	0.0000	0.7212	0.0000	0.0385	0.3173	0.0144	0.0577	0.0048	0.0000	0.0144	0.0000	0.0144	0.3702	0.0625	0.0288	0.7714	0.6232	0.0000	0.0000	0.0000	0.0000	0.0000	21.8198	-49.1450	-242.4656
JBHJCH010000004.1	201	5	3	1	11	0.2850	0.8839	0.3085	0.0000	0.6915	0.0000	0.0299	0.2985	0.0299	0.0398	0.0149	0.0050	0.0100	0.0050	0.0000	0.3582	0.0597	0.0149	0.7934	0.5937	0.0000	0.0000	0.0000	0.0000	0.0000	25.3734	-48.2906	-220.9583
JBHJCH010000005.1	194	2	1	1	11	0.2850	0.8598	0.3144	0.0000	0.6856	0.0000	0.0825	0.2268	0.0155	0.0567	0.0000	0.0000	0.0103	0.0052	0.0309	0.3247	0.0567	0.0464	0.7572	0.5105	0.0000	0.0000	0.0000	0.0000	0.0052	22.8287	-60.8042	-179.6239
JBHJCH010000006.1	188	0	0	0	11	0.3529	0.8509	0.2660	0.0000	0.7340	0.0000	0.0585	0.2979	0.0053	0.0851	0.0053	0.0000	0.0000	0.0000	0.0000	0.3617	0.0904	0.0000	0.7583	0.6519	0.0000	0.0000	0.0000	0.0001	0.0000	18.6242	-20.5144	-235.3478
JBHJCH010000007.1	170	2	0	1	11	0.3491	0.8536	0.2353	0.0000	0.7647	0.0000	0.0706	0.2706	0.0353	0.0588	0.0176	0.0000	0.0176	0.0000	0.0059	0.3765	0.0765	0.0235	0.7775	0.6151	0.0000	0.0000	0.0000	0.0000	0.0000	24.9548	-49.2467	-194.7586
JBHJCH010000008.1	157	4	0	0	11	0.2436	0.8817	0.3567	0.0000	0.6433	0.0000	0.0764	0.3312	0.0382	0.0637	0.0000	0.0064	0.0255	0.0000	0.0000	0.4459	0.0701	0.0255	0.7885	0.5950	0.0000	0.0000	0.0000	0.0000	0.0000	30.4170	-53.4023	-212.0097
JBHJCH010000009.1	174	29	0	1	11	0.2601	0.8152	0.2644	0.0000	0.7356	0.0000	0.1379	0.2126	0.0920	0.0057	0.0000	0.0000	0.0115	0.0000	0.0230	0.4425	0.0057	0.0345	0.9502	0.0000	0.0000	0.0000	0.0040	0.0000	0.0057	73.5473	-117.7378	-159.6329
JBHJCH010000010.1	145	5	0	0	11	0.3056	0.8585	0.3034	0.0000	0.6966	0.0000	0.0276	0.2828	0.0414	0.0276	0.0069	0.0000	0.0069	0.0000	0.0069	0.3517	0.0345	0.0138	0.7818	0.6208	0.0000	0.0000	0.0000	0.0000	0.0000	23.1123	-38.6320	-145.9825
