JAJIVP010000102.1_85 # 73335 # 74555 # -1 # ID=5_85;partial=00;start_type=ATG;rbs_motif=3Base/5BMM;rbs_spacer=13-15bp;genetic_code=11;gc_cont=0.606	PF00589.RP35	5.639E-10	51
JAJIVP010000106.1_25 # 19396 # 20667 # -1 # ID=9_25;partial=00;start_type=GTG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;genetic_code=11;gc_cont=0.686	PF00589.RP35	2.050E-12	59
JAJIVP010000112.1_135 # 150233 # 151447 # 1 # ID=16_135;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;genetic_code=11;gc_cont=0.614	PRK09692	1.296E-73	244
JAJIVP010000102.1_94 # 82736 # 83704 # -1 # ID=5_94;partial=00;start_type=ATG;rbs_motif=GGAGG;rbs_spacer=5-10bp;genetic_code=11;gc_cont=0.682	PF00589.RP35	2.963E-14	64
JAJIVP010000009.1_74 # 88476 # 89567 # 1 # ID=120_74;partial=00;start_type=GTG;rbs_motif=None;rbs_spacer=None;genetic_code=11;gc_cont=0.679	TIGR02225	5.438E-118	371
JAJIVP010000021.1_59 # 64990 # 66216 # 1 # ID=36_59;partial=00;start_type=ATG;rbs_motif=3Base/5BMM;rbs_spacer=13-15bp;genetic_code=11;gc_cont=0.673	PRK09692	6.354E-75	248
JAJIVP010000046.1_50 # 55179 # 56426 # 1 # ID=63_50;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;genetic_code=11;gc_cont=0.500	PF00589.RP35	5.580E-14	64
JAJIVP010000112.1_7 # 3276 # 4478 # -1 # ID=16_7;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;genetic_code=11;gc_cont=0.629	PRK09692	3.646E-45	160
JAJIVP010000113.1_2 # 735 # 1682 # 1 # ID=17_2;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;genetic_code=11;gc_cont=0.650	TIGR02249	8.339E-153	469
JAJIVP010000001.1_22 # 17905 # 19386 # -1 # ID=33_22;partial=00;start_type=GTG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;genetic_code=11;gc_cont=0.503	PF00589.RP35	2.692E-12	59
