JAQRDX010000010.1_tRNA1_Phe	52897	52972
JAQRDX010000010.1_tRNA2_Pro	81568	81644
JAQRDX010000010.1_tRNA3_Val	116887	116961
JAQRDX010000010.1_tRNA4_Asn	119811	119887
JAQRDX010000010.1_tRNA5_Met	148539	148615
JAQRDX010000010.1_tRNA6_Leu	163742	163826
JAQRDX010000012.1_tRNA1_Thr	63744	63819
JAQRDX010000013.1_tRNA1_Gln	100777	100851
JAQRDX010000013.1_tRNA2_Met	100904	100980
JAQRDX010000014.1_tRNA1_Leu	65849	65935
JAQRDX010000015.1_tRNA1_Arg	868	944
JAQRDX010000015.1_tRNA2_Ser	78395	78487
JAQRDX010000021.1_tRNA1_Glu	72805	72880
JAQRDX010000021.1_tRNA2_Ala	72928	73003
JAQRDX010000021.1_tRNA3_Glu	73753	73828
JAQRDX010000021.1_tRNA4_Ala	73876	73951
JAQRDX010000022.1_tRNA1_Val	40542	40616
JAQRDX010000003.1_tRNA1_Met	253251	253326
JAQRDX010000006.1_tRNA1_Leu	128862	128941
JAQRDX010000007.1_tRNA1_Ala	87819	87894
JAQRDX010000007.1_tRNA2_Pro	174523	174599
JAQRDX010000008.1_tRNA1_Leu	167838	167924
