seq_name	n_genes	n_uscg	n_plasmid_hallmarks	n_virus_hallmarks	genetic_code	strand_switch_rate	coding_density	no_rbs_freq	sd_bacteroidetes_rbs_freq	sd_canonical_rbs_freq	tatata_rbs_freq	cc_marker_freq	cp_marker_freq	cv_marker_freq	pc_marker_freq	pp_marker_freq	pv_marker_freq	vc_marker_freq	vp_marker_freq	vv_marker_freq	c_marker_freq	p_marker_freq	v_marker_freq	median_c_spm	median_p_spm	median_v_spm	v_vs_c_score_logistic	v_vs_p_score_logistic	p_vs_c_score_logistic	gv_marker_freq	marker_enrichment_c	marker_enrichment_p	marker_enrichment_v
JAQRDZ010000010.1	166	0	0	0	11	0.3818	0.8590	0.3133	0.0000	0.6867	0.0000	0.0964	0.3072	0.0241	0.0301	0.0060	0.0000	0.0181	0.0000	0.0181	0.4277	0.0361	0.0361	0.8301	0.5119	0.0000	0.0000	0.0000	0.0000	0.0181	42.9468	-70.4535	-191.1755
JAQRDZ010000011.1	142	7	5	0	11	0.1631	0.9031	0.2113	0.0000	0.7887	0.0000	0.0775	0.2887	0.0493	0.0493	0.0141	0.0000	0.0141	0.0000	0.0000	0.4155	0.0634	0.0141	0.8077	0.5676	0.0000	0.0000	0.0000	0.0000	0.0000	33.0733	-49.7752	-173.4343
JAQRDZ010000012.1	133	1	0	0	11	0.3788	0.8620	0.2857	0.0000	0.7143	0.0000	0.0677	0.2707	0.0301	0.0301	0.0000	0.0000	0.0000	0.0000	0.0150	0.3684	0.0301	0.0150	0.7827	0.5986	0.0000	0.0000	0.0000	0.0000	0.0000	20.6594	-34.2426	-136.9880
JAQRDZ010000013.1	145	1	0	0	11	0.2431	0.8746	0.3448	0.0000	0.6552	0.0000	0.0414	0.3103	0.0138	0.0345	0.0069	0.0000	0.0069	0.0000	0.0069	0.3655	0.0414	0.0138	0.7724	0.6050	0.0000	0.0000	0.0000	0.0000	0.0000	19.2594	-30.7289	-158.4459
JAQRDZ010000014.1	136	5	0	0	11	0.2889	0.8576	0.2941	0.0000	0.7059	0.0000	0.0294	0.2941	0.0441	0.0294	0.0074	0.0000	0.0074	0.0000	0.0074	0.3676	0.0368	0.0147	0.7816	0.6209	0.0000	0.0000	0.0000	0.0000	0.0000	22.3784	-37.8982	-143.0656
JAQRDZ010000015.1	126	28	1	0	11	0.2320	0.8227	0.2143	0.0000	0.7857	0.0000	0.1746	0.2063	0.1111	0.0000	0.0079	0.0000	0.0079	0.0000	0.0238	0.4921	0.0079	0.0317	0.9613	0.0000	0.0000	0.0000	0.0131	0.0000	0.0079	62.0090	-95.4831	-125.5413
JAQRDZ010000016.1	103	1	0	0	11	0.2255	0.8699	0.2913	0.0000	0.7087	0.0000	0.0388	0.2233	0.0485	0.0000	0.0000	0.0097	0.0388	0.0000	0.0194	0.3107	0.0097	0.0583	0.8249	0.5145	0.0000	0.0000	0.0085	0.0000	0.0000	13.2974	-43.8876	-77.4801
JAQRDZ010000017.1	92	1	5	0	11	0.2198	0.8537	0.3913	0.0000	0.6087	0.0000	0.1304	0.3152	0.0435	0.0217	0.0543	0.0000	0.0000	0.0000	0.0000	0.4891	0.0761	0.0000	0.8369	0.5473	0.0000	0.0000	0.0000	0.0000	0.0000	27.3468	-32.4003	-125.9426
JAQRDZ010000018.1	79	0	0	0	11	0.3077	0.8830	0.3671	0.0000	0.6329	0.0000	0.0380	0.3671	0.0000	0.0886	0.0000	0.0000	0.0253	0.0000	0.0000	0.4051	0.0886	0.0253	0.7983	0.6008	0.0000	0.0000	0.0000	0.0013	0.0000	10.2675	-17.8022	-110.2013
JAQRDZ010000019.1	80	1	0	0	11	0.2658	0.8311	0.3625	0.0000	0.6375	0.0000	0.0125	0.1500	0.0125	0.1375	0.0250	0.0000	0.0125	0.0000	0.0000	0.1750	0.1625	0.0125	0.6054	0.7702	0.0000	0.0000	0.0000	0.7964	0.0000	-4.6895	-0.8886	-72.9697
JAQRDZ010000001.1	377	0	2	3	11	0.3245	0.8426	0.2546	0.0000	0.7454	0.0000	0.0477	0.2944	0.0159	0.0637	0.0080	0.0000	0.0106	0.0000	0.0106	0.3581	0.0716	0.0212	0.7622	0.6290	0.0000	0.0000	0.0000	0.0000	0.0000	39.7624	-76.5835	-433.9558
JAQRDZ010000020.1	54	0	0	0	11	0.3208	0.8476	0.2593	0.0000	0.7407	0.0000	0.0370	0.2593	0.0000	0.0000	0.0370	0.0000	0.0000	0.0000	0.0000	0.2963	0.0370	0.0000	0.7109	0.7007	0.0000	0.0001	0.0002	0.2728	0.0000	1.8535	-2.1641	-49.1008
JAQRDZ010000021.1	70	0	2	0	11	0.3333	0.8750	0.1571	0.0000	0.8429	0.0000	0.0429	0.1571	0.0286	0.0714	0.0571	0.0000	0.0000	0.0000	0.0143	0.2286	0.1286	0.0143	0.7577	0.6434	0.0000	0.0000	0.0000	0.4126	0.0000	-2.6353	-6.2691	-59.7007
JAQRDZ010000022.1	39	0	0	0	11	0.1579	0.8051	0.2051	0.0000	0.7949	0.0000	0.0256	0.3077	0.0000	0.0256	0.0256	0.0000	0.0000	0.0000	0.0513	0.3333	0.0513	0.0513	0.7839	0.6022	0.0000	0.0007	0.0129	0.0509	0.0000	2.1407	-9.2601	-38.3559
JAQRDZ010000023.1	48	0	0	3	11	0.3404	0.8242	0.2083	0.0000	0.7917	0.0000	0.0208	0.1667	0.0208	0.0417	0.0000	0.0000	0.0000	0.0833	0.1458	0.2083	0.0417	0.2292	0.4987	0.2720	0.3065	0.8764	0.9750	0.1538	0.0000	-17.7268	-22.3733	-16.2864
JAQRDZ010000024.1	42	2	0	0	11	0.3171	0.8550	0.2381	0.0000	0.7619	0.0000	0.0714	0.2381	0.0238	0.0714	0.0476	0.0000	0.0000	0.0000	0.0238	0.3333	0.1190	0.0238	0.8261	0.5412	0.0000	0.0001	0.0021	0.0255	0.0000	5.0578	-10.3283	-45.5468
JAQRDZ010000025.1	39	0	0	0	11	0.4474	0.8088	0.3590	0.0000	0.6410	0.0000	0.0256	0.2308	0.0000	0.1282	0.0000	0.0000	0.0000	0.0000	0.0000	0.2564	0.1282	0.0000	0.6511	0.7590	0.0000	0.0005	0.0006	0.4256	0.0000	0.5994	-0.5994	-43.4657
JAQRDZ010000026.1	29	0	1	0	11	0.4643	0.8504	0.2414	0.0000	0.7586	0.0000	0.0345	0.3448	0.0345	0.0000	0.0345	0.0000	0.0000	0.0000	0.0000	0.4138	0.0345	0.0000	0.7805	0.6252	0.0000	0.0006	0.0070	0.0828	0.0000	4.4152	-5.8234	-34.7334
JAQRDZ010000027.1	46	0	0	0	11	0.2444	0.8669	0.3478	0.0000	0.6522	0.0000	0.0652	0.2174	0.0217	0.1087	0.0000	0.0000	0.0000	0.0000	0.0435	0.3043	0.1087	0.0435	0.7823	0.5610	0.0000	0.0001	0.0055	0.0175	0.0000	4.0009	-12.9653	-46.6166
JAQRDZ010000028.1	38	0	0	0	11	0.2973	0.8645	0.3684	0.0000	0.6316	0.0000	0.0789	0.2632	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.3421	0.0000	0.0000	0.7672	0.6415	0.0000	0.0003	0.0112	0.0217	0.0000	7.6198	-7.6198	-35.2458
JAQRDZ010000029.1	31	0	0	0	11	0.1000	0.8924	0.1613	0.0000	0.8387	0.0000	0.0000	0.0968	0.0000	0.2581	0.0323	0.0000	0.0000	0.0000	0.0000	0.0968	0.2903	0.0000	0.5756	0.8177	0.0000	0.0115	0.0005	0.9594	0.0000	-6.3270	6.3270	-34.7599
JAQRDZ010000002.1	313	3	1	0	11	0.2724	0.8646	0.3003	0.0000	0.6997	0.0000	0.0735	0.2907	0.0319	0.0383	0.0000	0.0000	0.0128	0.0000	0.0064	0.3962	0.0383	0.0192	0.7916	0.5977	0.0000	0.0000	0.0000	0.0000	0.0000	61.8387	-102.5969	-351.1770
JAQRDZ010000030.1	32	0	0	0	11	0.2258	0.9054	0.3125	0.0000	0.6875	0.0000	0.1250	0.3438	0.0312	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.5000	0.0000	0.0000	0.8180	0.5751	0.0000	0.0000	0.0102	0.0030	0.0000	11.0837	-12.8386	-41.4435
JAQRDZ010000031.1	32	0	2	0	11	0.2258	0.8358	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.2188	0.2500	0.0000	0.0000	0.0625	0.0000	0.0000	0.4688	0.0625	0.1239	0.9768	0.0000	0.4333	0.0000	1.0000	0.0000	-26.7400	19.5055	-31.3514
JAQRDZ010000032.1	34	1	0	0	11	0.2727	0.8539	0.2353	0.0000	0.7647	0.0000	0.0294	0.2059	0.0588	0.0000	0.0000	0.0000	0.0000	0.0000	0.0294	0.2941	0.0000	0.0294	0.9176	0.2191	0.0000	0.0021	0.4079	0.0031	0.0000	8.8289	-15.7951	-20.6213
JAQRDZ010000033.1	27	0	0	0	11	0.1923	0.7911	0.3333	0.0000	0.6667	0.0000	0.0741	0.1852	0.0370	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.2963	0.0000	0.0000	0.9499	0.2920	0.0000	0.0052	0.2202	0.0183	0.0000	7.1614	-9.7670	-17.6068
JAQRDZ010000034.1	29	0	0	0	11	0.5000	0.7719	0.1724	0.0000	0.8276	0.0000	0.0345	0.2414	0.0345	0.0690	0.0345	0.0000	0.0000	0.0345	0.0000	0.3103	0.1034	0.0345	0.6647	0.6544	0.0000	0.0063	0.0086	0.4205	0.0000	-2.1155	-3.5989	-30.9155
JAQRDZ010000035.1	22	0	1	0	11	0.2381	0.8936	0.2727	0.0000	0.7273	0.0000	0.0000	0.1364	0.0000	0.0909	0.0000	0.0000	0.0000	0.0000	0.0000	0.1364	0.0909	0.0000	0.6026	0.7980	0.0000	0.0843	0.0655	0.5678	0.0000	-0.5454	0.5454	-14.3628
JAQRDZ010000036.1	14	0	0	0	11	0.5385	0.8369	0.0714	0.0000	0.9286	0.0000	0.0000	0.2143	0.0000	0.0000	0.0000	0.0000	0.0714	0.0000	0.0000	0.2143	0.0000	0.0714	0.7027	0.6002	0.0000	0.1995	0.3136	0.3530	0.0000	-0.0684	-3.4669	-8.6597
JAQRDZ010000037.1	23	0	0	0	11	0.3182	0.8767	0.3478	0.0000	0.6522	0.0000	0.0000	0.0435	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0435	0.0000	0.0000	0.6022	0.7984	0.0000	0.3982	0.3518	0.5493	0.0000	-0.3959	0.3959	-3.0576
JAQRDZ010000038.1	20	1	0	0	11	0.3684	0.8719	0.2000	0.0000	0.8000	0.0000	0.2000	0.2000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.4000	0.0000	0.0000	0.9516	0.2147	0.0000	0.0021	0.2117	0.0077	0.0000	9.7104	-9.7104	-18.5157
JAQRDZ010000039.1	15	0	0	0	11	0.6429	0.7970	0.4000	0.0000	0.6000	0.0000	0.0000	0.1333	0.0000	0.0000	0.0667	0.0000	0.0000	0.0000	0.0000	0.1333	0.0667	0.0000	0.6694	0.7428	0.0000	0.2622	0.1340	0.6965	0.0000	-1.6894	1.6359	-7.9085
JAQRDZ010000003.1	325	1	1	1	11	0.3611	0.8411	0.2985	0.0000	0.7015	0.0000	0.0400	0.2215	0.0308	0.0615	0.0031	0.0000	0.0277	0.0062	0.0154	0.2923	0.0646	0.0492	0.7694	0.5472	0.0000	0.0000	0.0000	0.0000	0.0031	24.3162	-97.3221	-287.4016
JAQRDZ010000040.1	16	0	0	1	11	0.2667	0.8226	0.2500	0.0000	0.7500	0.0000	0.0625	0.2500	0.0000	0.0625	0.0000	0.0000	0.0625	0.0000	0.0000	0.3125	0.0625	0.0625	0.6588	0.5697	0.0000	0.0501	0.1588	0.2183	0.0000	1.0173	-4.7675	-15.2569
JAQRDZ010000041.1	14	0	0	0	11	0.3077	0.8730	0.0714	0.0000	0.9286	0.0000	0.0000	0.0000	0.0000	0.5000	0.0000	0.0000	0.0000	0.0000	0.0714	0.0000	0.5000	0.0714	0.5688	0.8184	0.0000	0.1488	0.0248	0.8731	0.0000	-5.5749	2.1353	-19.2514
