seq_name	chromosome_score	plasmid_score	virus_score
JAQRDZ010000010.1	1.0000	0.0000	0.0000
JAQRDZ010000011.1	1.0000	0.0000	0.0000
JAQRDZ010000012.1	0.9998	0.0002	0.0000
JAQRDZ010000013.1	0.9998	0.0002	0.0000
JAQRDZ010000014.1	1.0000	0.0000	0.0000
JAQRDZ010000015.1	1.0000	0.0000	0.0000
JAQRDZ010000016.1	1.0000	0.0000	0.0000
JAQRDZ010000017.1	1.0000	0.0000	0.0000
JAQRDZ010000018.1	0.9991	0.0009	0.0000
JAQRDZ010000019.1	0.5928	0.4072	0.0000
JAQRDZ010000001.1	0.9995	0.0005	0.0000
JAQRDZ010000020.1	0.9954	0.0046	0.0000
JAQRDZ010000021.1	0.9468	0.0532	0.0000
JAQRDZ010000022.1	0.9995	0.0005	0.0000
JAQRDZ010000023.1	0.9605	0.0338	0.0056
JAQRDZ010000024.1	0.9999	0.0001	0.0000
JAQRDZ010000025.1	0.9530	0.0470	0.0000
JAQRDZ010000026.1	0.9996	0.0004	0.0000
JAQRDZ010000027.1	0.9999	0.0000	0.0000
JAQRDZ010000028.1	0.9998	0.0002	0.0000
JAQRDZ010000029.1	0.0112	0.9888	0.0000
JAQRDZ010000002.1	0.9999	0.0001	0.0000
JAQRDZ010000030.1	1.0000	0.0000	0.0000
JAQRDZ010000031.1	0.0002	0.9998	0.0000
JAQRDZ010000032.1	1.0000	0.0000	0.0000
JAQRDZ010000033.1	1.0000	0.0000	0.0000
JAQRDZ010000034.1	0.8428	0.1571	0.0000
JAQRDZ010000035.1	0.7571	0.2429	0.0000
JAQRDZ010000036.1	0.9919	0.0081	0.0000
JAQRDZ010000037.1	0.6510	0.3474	0.0016
JAQRDZ010000038.1	1.0000	0.0000	0.0000
JAQRDZ010000039.1	0.1353	0.8646	0.0001
JAQRDZ010000003.1	0.9999	0.0001	0.0000
JAQRDZ010000040.1	0.9994	0.0006	0.0000
JAQRDZ010000041.1	0.1146	0.8854	0.0000
JAQRDZ010000042.1	0.0001	0.9999	0.0000
JAQRDZ010000043.1	0.9620	0.0365	0.0015
JAQRDZ010000044.1	0.6824	0.2907	0.0269
JAQRDZ010000045.1	0.0026	0.9974	0.0000
JAQRDZ010000046.1	0.6340	0.1384	0.2275
JAQRDZ010000047.1	0.3045	0.0037	0.6918
JAQRDZ010000048.1	0.9819	0.0167	0.0014
JAQRDZ010000049.1	0.6424	0.1171	0.2405
JAQRDZ010000004.1	0.9993	0.0007	0.0000
JAQRDZ010000050.1	0.6885	0.2255	0.0860
JAQRDZ010000051.1	0.9550	0.0147	0.0304
JAQRDZ010000052.1	0.6454	0.1853	0.1693
JAQRDZ010000053.1	0.8884	0.0726	0.0391
JAQRDZ010000054.1	0.9053	0.0405	0.0542
JAQRDZ010000055.1	0.7775	0.0931	0.1295
JAQRDZ010000056.1	0.0007	0.9989	0.0004
JAQRDZ010000057.1	0.6254	0.0049	0.3697
JAQRDZ010000058.1	0.5820	0.4168	0.0012
JAQRDZ010000059.1	0.6492	0.1083	0.2425
JAQRDZ010000005.1	0.9998	0.0002	0.0000
JAQRDZ010000060.1	0.4578	0.2338	0.3084
JAQRDZ010000061.1	0.6828	0.0272	0.2900
JAQRDZ010000062.1	0.6650	0.0294	0.3056
JAQRDZ010000063.1	0.6054	0.0303	0.3643
JAQRDZ010000064.1	0.8574	0.1418	0.0008
JAQRDZ010000006.1	1.0000	0.0000	0.0000
JAQRDZ010000007.1	1.0000	0.0000	0.0000
JAQRDZ010000008.1	1.0000	0.0000	0.0000
JAQRDZ010000009.1	1.0000	0.0000	0.0000
