gene	start	end	length	strand	gc_content	genetic_code	rbs_motif	marker	evalue	bitscore	uscg	plasmid_hallmark	virus_hallmark	taxid	taxname	annotation_conjscan	annotation_amr	annotation_accessions	annotation_description
JBHJBP010000020.1_1	1	933	933	-1	0.610	11	AGGAG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JBHJBP010000020.1_2	966	1625	660	-1	0.605	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JBHJBP010000020.1_3	1784	2425	642	-1	0.615	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JBHJBP010000020.1_4	2821	5496	2676	1	0.660	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JBHJBP010000020.1_5	5821	6798	978	-1	0.601	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JBHJBP010000020.1_6	7392	7961	570	1	0.653	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JBHJBP010000020.1_7	8021	9169	1149	1	0.689	11	AGGAG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JBHJBP010000020.1_8	9169	10674	1506	1	0.685	11	GGAG/GAGG	GENOMAD.178810.CP	2.631e-26	117	0	0	0	1	NA	NA	NA	PF19465;PF00135;K01753;TIGR02035;COG3048	D-serine ammonia-lyase
JBHJBP010000020.1_9	10725	12068	1344	-1	0.614	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JBHJBP010000020.1_10	12513	14477	1965	-1	0.621	11	AGGAG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JBHJBP010000020.1_11	14696	18163	3468	1	0.648	11	GGAG/GAGG	GENOMAD.146053.CP	4.971e-57	221	0	0	0	1	NA	NA	NA	PF18368;PF02836;PF02837;PF17786;K15855;COG3250	Beta-galactosidase/beta-glucuronidase
JBHJBP010000020.1_12	18304	18831	528	1	0.644	11	GGAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JBHJBP010000020.1_13	18828	21239	2412	1	0.612	11	None	GENOMAD.158496.CP	6.339e-38	157	0	0	0	1	NA	NA	NA	PF14905;PF07715;TIGR01782;K16091;COG4774	TonB-dependent receptor
JBHJBP010000020.1_14	21598	22650	1053	-1	0.666	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JBHJBP010000020.1_15	23005	24423	1419	-1	0.669	11	GGAG/GAGG	GENOMAD.138367.CP	1.283e-67	241	0	0	0	1	NA	NA	NA	PF16254;K01302;COG4882;TIGR01902	Predicted aminopeptidase, Iap family
JBHJBP010000020.1_16	24547	24978	432	-1	0.604	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JBHJBP010000020.1_17	25039	25752	714	-1	0.660	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JBHJBP010000020.1_18	26218	26493	276	-1	0.649	11	None	GENOMAD.221228.CP	0.000148	41	0	0	0	1	NA	NA	NA	NA	NA
JBHJBP010000020.1_19	26752	27093	342	1	0.652	11	None	GENOMAD.162129.CP	3.127e-13	67	0	0	0	1	NA	NA	NA	PF13806;COG2146;TIGR02377;K05710	Ferredoxin subunit of nitrite reductase or a ring-hydroxylating dioxygenase
JBHJBP010000020.1_20	27154	29016	1863	-1	0.641	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JBHJBP010000020.1_21	30118	30912	795	-1	0.655	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JBHJBP010000020.1_22	30962	31162	201	-1	0.637	11	None	GENOMAD.105856.CP	9.956e-13	63	0	0	0	1	NA	NA	NA	PF14453;COG2104;TIGR01683	Sulfur carrier protein ThiS (thiamine biosynthesis)
JBHJBP010000020.1_23	31319	32368	1050	1	0.682	11	GGA/GAG/AGG	GENOMAD.190183.CP	5.872e-33	134	0	0	0	1	NA	NA	NA	K12686;COG3240	Phospholipase/lecithinase/hemolysin
JBHJBP010000020.1_24	32399	33136	738	1	0.652	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JBHJBP010000020.1_25	33567	35420	1854	1	0.641	11	AGGAG	GENOMAD.118640.PP	1.295e-30	132	0	0	0	1	NA	NA	NA	PF18367	NA
JBHJBP010000020.1_26	35468	36241	774	-1	0.647	11	GGA/GAG/AGG	GENOMAD.123614.PP	1.4e-149	468	0	0	0	1	NA	NA	NA	PF03466;TIGR02036;K05817;COG0226	D-serine deaminase transcriptional activator
JBHJBP010000020.1_27	36285	36500	216	1	0.611	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JBHJBP010000020.1_28	36527	38377	1851	-1	0.679	11	None	GENOMAD.123137.PC	3.832e-133	439	0	1	0	1	NA	MOBH	NA	PF07514;PF07515;TIGR03760;K12070;COG3294	Putative helicase; Putative conjugal transfer nickase/helicase TraI C-term
JBHJBP010000020.1_29	38578	39498	921	-1	0.659	11	GGA/GAG/AGG	GENOMAD.169816.PC	1.446e-05	49	0	0	0	1	NA	NA	NA	PF08843;COG2253;K09144	Predicted nucleotidyltransferase component of viral defense system
JBHJBP010000020.1_30	39491	40249	759	-1	0.677	11	None	GENOMAD.171491.PC	1.881e-64	222	0	0	0	1	NA	NA	NA	PF11459;PF17194;COG5340	Transcriptional regulator, AbiEi antitoxin, Type IV TA system; Transcriptional regulator, AbiEi antitoxin N-terminal domain
JBHJBP010000020.1_31	40476	41084	609	1	0.594	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JBHJBP010000020.1_32	41081	43024	1944	1	0.633	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JBHJBP010000020.1_33	43357	43908	552	1	0.656	11	GGA/GAG/AGG	GENOMAD.179855.PC	7.4e-103	329	0	0	0	1	NA	NA	NA	NA	NA
JBHJBP010000020.1_34	43905	45119	1215	1	0.626	11	GGAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JBHJBP010000020.1_35	45285	46034	750	1	0.616	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JBHJBP010000020.1_36	46049	46423	375	1	0.589	11	None	GENOMAD.077997.PP	1.385e-26	106	0	0	0	1	NA	NA	NA	PF12553	NA
