seq_name	chromosome_score	plasmid_score	virus_score
JAJIWB010000009.1	0.0003	0.9995	0.0002
JAJIWB010000010.1	0.0281	0.8821	0.0898
JAJIWB010000011.1	0.9452	0.0502	0.0046
JAJIWB010000012.1	0.9801	0.0181	0.0017
JAJIWB010000013.1	0.8221	0.1306	0.0473
JAJIWB010000014.1	0.0083	0.9734	0.0182
JAJIWB010000015.1	0.6069	0.3450	0.0481
JAJIWB010000016.1	0.0002	0.9996	0.0002
JAJIWB010000017.1	0.9726	0.0253	0.0021
JAJIWB010000018.1	0.9708	0.0248	0.0043
JAJIWB010000001.1	0.0000	1.0000	0.0000
JAJIWB010000019.1	0.0000	1.0000	0.0000
JAJIWB010000020.1	0.8806	0.1119	0.0075
JAJIWB010000021.1	0.9566	0.0405	0.0029
JAJIWB010000022.1	0.9902	0.0087	0.0011
JAJIWB010000023.1	0.9539	0.0426	0.0035
JAJIWB010000024.1	0.9753	0.0226	0.0021
JAJIWB010000025.1	0.9757	0.0224	0.0019
JAJIWB010000026.1	0.0003	0.9995	0.0001
JAJIWB010000027.1	0.3550	0.6318	0.0132
JAJIWB010000028.1	0.0001	0.9998	0.0002
JAJIWB010000002.1	0.9369	0.0589	0.0043
JAJIWB010000029.1	0.9652	0.0316	0.0032
JAJIWB010000030.1	0.8847	0.1096	0.0057
JAJIWB010000031.1	0.0066	0.9910	0.0024
JAJIWB010000032.1	0.0000	0.9999	0.0000
JAJIWB010000033.1	0.9622	0.0350	0.0028
JAJIWB010000034.1	0.8484	0.0557	0.0958
JAJIWB010000035.1	0.9022	0.0929	0.0049
JAJIWB010000036.1	0.9058	0.0887	0.0055
JAJIWB010000037.1	0.9766	0.0216	0.0018
JAJIWB010000038.1	0.0002	0.9998	0.0000
JAJIWB010000003.1	0.9444	0.0501	0.0055
JAJIWB010000039.1	0.0002	0.9997	0.0001
JAJIWB010000040.1	0.9985	0.0012	0.0003
JAJIWB010000041.1	0.9823	0.0160	0.0017
JAJIWB010000042.1	0.2774	0.5043	0.2183
JAJIWB010000043.1	0.8320	0.1626	0.0054
JAJIWB010000044.1	0.0000	1.0000	0.0000
JAJIWB010000045.1	0.1021	0.8946	0.0033
JAJIWB010000046.1	0.9817	0.0165	0.0018
JAJIWB010000047.1	0.2988	0.4519	0.2493
JAJIWB010000004.1	0.5689	0.2847	0.1464
JAJIWB010000048.1	0.0000	1.0000	0.0000
JAJIWB010000049.1	0.0000	1.0000	0.0000
JAJIWB010000050.1	0.9428	0.0532	0.0039
JAJIWB010000051.1	0.3142	0.5594	0.1265
JAJIWB010000052.1	0.0000	0.9999	0.0001
JAJIWB010000053.1	0.9964	0.0030	0.0006
JAJIWB010000054.1	0.9121	0.0395	0.0484
JAJIWB010000055.1	0.5297	0.2001	0.2701
JAJIWB010000056.1	0.8471	0.0875	0.0654
JAJIWB010000005.1	0.0000	0.9999	0.0001
JAJIWB010000057.1	0.9513	0.0446	0.0041
JAJIWB010000058.1	0.0136	0.9274	0.0590
JAJIWB010000059.1	0.9626	0.0341	0.0033
JAJIWB010000060.1	0.1450	0.7910	0.0640
JAJIWB010000061.1	0.0000	1.0000	0.0000
JAJIWB010000062.1	0.9791	0.0192	0.0017
JAJIWB010000063.1	0.9734	0.0249	0.0018
JAJIWB010000064.1	0.9384	0.0564	0.0052
JAJIWB010000065.1	0.1674	0.8281	0.0045
JAJIWB010000066.1	0.9695	0.0277	0.0028
JAJIWB010000067.1	0.0000	1.0000	0.0000
JAJIWB010000068.1	0.9877	0.0112	0.0012
JAJIWB010000069.1	0.9061	0.0872	0.0067
JAJIWB010000070.1	0.1657	0.6596	0.1747
JAJIWB010000071.1	0.8321	0.1068	0.0612
JAJIWB010000072.1	0.9320	0.0638	0.0042
JAJIWB010000073.1	0.9760	0.0220	0.0021
JAJIWB010000074.1	0.9618	0.0350	0.0031
JAJIWB010000075.1	0.0000	1.0000	0.0000
JAJIWB010000006.1	0.9625	0.0346	0.0030
JAJIWB010000076.1	0.9744	0.0237	0.0019
JAJIWB010000077.1	0.9886	0.0102	0.0011
JAJIWB010000078.1	0.9250	0.0707	0.0043
JAJIWB010000079.1	0.0007	0.0034	0.9959
JAJIWB010000080.1	0.1862	0.7605	0.0532
JAJIWB010000081.1	0.7191	0.1629	0.1181
JAJIWB010000082.1	0.9423	0.0527	0.0049
JAJIWB010000083.1	0.0000	1.0000	0.0000
JAJIWB010000084.1	0.9306	0.0642	0.0052
JAJIWB010000085.1	0.9302	0.0666	0.0032
JAJIWB010000007.1	0.9761	0.0217	0.0022
JAJIWB010000086.1	0.9986	0.0012	0.0002
JAJIWB010000087.1	0.9497	0.0462	0.0041
JAJIWB010000088.1	0.1749	0.4632	0.3619
JAJIWB010000089.1	0.9356	0.0606	0.0039
JAJIWB010000090.1	0.8856	0.0482	0.0662
JAJIWB010000091.1	0.7929	0.1288	0.0782
JAJIWB010000092.1	0.9427	0.0531	0.0042
JAJIWB010000093.1	0.9361	0.0603	0.0036
JAJIWB010000008.1	0.9147	0.0804	0.0049
