seq_name	chromosome_score	plasmid_score	virus_score
JBJGKY010000001.1	0.9366	0.0590	0.0044
JBJGKY010000002.1	0.9198	0.0750	0.0052
JBJGKY010000003.1	0.9597	0.0372	0.0032
JBJGKY010000004.1	0.9573	0.0394	0.0033
JBJGKY010000005.1	0.9499	0.0468	0.0034
JBJGKY010000006.1	0.9729	0.0246	0.0025
JBJGKY010000007.1	0.9871	0.0116	0.0013
JBJGKY010000008.1	0.9409	0.0549	0.0042
JBJGKY010000009.1	0.9695	0.0281	0.0024
JBJGKY010000010.1	0.9526	0.0436	0.0037
JBJGKY010000011.1	0.9863	0.0122	0.0015
JBJGKY010000012.1	0.9446	0.0518	0.0036
JBJGKY010000013.1	0.9781	0.0199	0.0020
JBJGKY010000014.1	0.9706	0.0270	0.0024
JBJGKY010000015.1	0.9578	0.0389	0.0034
JBJGKY010000016.1	0.9885	0.0105	0.0011
JBJGKY010000017.1	0.9433	0.0527	0.0040
JBJGKY010000018.1	0.9779	0.0202	0.0020
JBJGKY010000019.1	0.9577	0.0394	0.0029
JBJGKY010000020.1	0.9454	0.0508	0.0038
JBJGKY010000021.1	0.9703	0.0274	0.0022
JBJGKY010000022.1	0.8870	0.1064	0.0066
JBJGKY010000023.1	0.9353	0.0591	0.0056
JBJGKY010000024.1	0.9234	0.0713	0.0053
JBJGKY010000025.1	0.9669	0.0307	0.0024
JBJGKY010000026.1	0.9338	0.0620	0.0042
JBJGKY010000027.1	0.9788	0.0196	0.0016
JBJGKY010000028.1	0.0991	0.8977	0.0032
JBJGKY010000029.1	0.9492	0.0468	0.0040
JBJGKY010000030.1	0.9211	0.0733	0.0056
JBJGKY010000031.1	0.9393	0.0563	0.0044
JBJGKY010000032.1	0.9508	0.0456	0.0035
JBJGKY010000033.1	0.6008	0.1917	0.2075
JBJGKY010000034.1	0.9725	0.0252	0.0023
JBJGKY010000035.1	0.7766	0.2145	0.0089
JBJGKY010000036.1	0.0001	0.9999	0.0000
JBJGKY010000037.1	0.9644	0.0330	0.0026
JBJGKY010000038.1	0.0000	1.0000	0.0000
JBJGKY010000039.1	0.9445	0.0509	0.0045
JBJGKY010000040.1	0.0000	1.0000	0.0000
JBJGKY010000041.1	0.8795	0.1078	0.0127
JBJGKY010000042.1	0.8590	0.1304	0.0106
JBJGKY010000043.1	0.0000	0.9999	0.0001
JBJGKY010000044.1	0.9672	0.0304	0.0024
JBJGKY010000045.1	0.9493	0.0464	0.0043
JBJGKY010000046.1	0.0076	0.9898	0.0027
JBJGKY010000047.1	0.0000	0.9999	0.0001
JBJGKY010000048.1	0.8838	0.1095	0.0066
JBJGKY010000049.1	0.0074	0.9924	0.0002
JBJGKY010000050.1	0.0006	0.9993	0.0001
JBJGKY010000051.1	0.0000	0.9999	0.0001
JBJGKY010000052.1	0.0012	0.9987	0.0001
JBJGKY010000053.1	0.0000	1.0000	0.0000
JBJGKY010000054.1	0.1817	0.8116	0.0067
JBJGKY010000055.1	0.9141	0.0815	0.0044
JBJGKY010000056.1	0.0000	1.0000	0.0000
JBJGKY010000057.1	0.4812	0.5122	0.0066
JBJGKY010000058.1	0.9985	0.0013	0.0002
JBJGKY010000059.1	0.0001	0.0016	0.9983
JBJGKY010000060.1	0.0108	0.9646	0.0246
JBJGKY010000061.1	0.9950	0.0040	0.0010
JBJGKY010000062.1	0.9984	0.0013	0.0003
JBJGKY010000063.1	0.1398	0.8491	0.0111
JBJGKY010000064.1	0.0309	0.8523	0.1168
JBJGKY010000065.1	0.1137	0.8569	0.0294
JBJGKY010000066.1	0.9117	0.0771	0.0112
JBJGKY010000067.1	0.0224	0.9714	0.0062
JBJGKY010000068.1	0.8852	0.1110	0.0037
JBJGKY010000069.1	0.6721	0.1159	0.2121
JBJGKY010000070.1	0.0855	0.6793	0.2352
JBJGKY010000071.1	0.0250	0.9700	0.0051
JBJGKY010000072.1	0.1872	0.7364	0.0764
JBJGKY010000073.1	0.2570	0.6094	0.1336
JBJGKY010000074.1	0.0939	0.7614	0.1447
JBJGKY010000075.1	0.7126	0.1465	0.1409
JBJGKY010000076.1	0.9577	0.0191	0.0231
JBJGKY010000077.1	0.3825	0.2855	0.3320
JBJGKY010000078.1	0.0002	0.9998	0.0000
