seq_name	chromosome_score	plasmid_score	virus_score
JBHJBS010000001.1	0.9624	0.0346	0.0030
JBHJBS010000002.1	0.9270	0.0686	0.0045
JBHJBS010000003.1	0.9334	0.0618	0.0048
JBHJBS010000004.1	0.9745	0.0232	0.0023
JBHJBS010000005.1	0.9499	0.0463	0.0038
JBHJBS010000006.1	0.9821	0.0162	0.0017
JBHJBS010000007.1	0.9180	0.0770	0.0051
JBHJBS010000008.1	0.9675	0.0300	0.0025
JBHJBS010000009.1	0.9604	0.0366	0.0030
JBHJBS010000010.1	0.9435	0.0526	0.0039
JBHJBS010000011.1	0.9660	0.0313	0.0027
JBHJBS010000012.1	0.9733	0.0242	0.0025
JBHJBS010000013.1	0.9889	0.0101	0.0011
JBHJBS010000014.1	0.9670	0.0304	0.0025
JBHJBS010000015.1	0.9233	0.0718	0.0050
JBHJBS010000016.1	0.9734	0.0242	0.0024
JBHJBS010000017.1	0.9732	0.0248	0.0021
JBHJBS010000018.1	0.9359	0.0587	0.0054
JBHJBS010000019.1	0.9723	0.0255	0.0022
JBHJBS010000020.1	0.0000	0.9999	0.0000
JBHJBS010000021.1	0.9362	0.0590	0.0048
JBHJBS010000022.1	0.1907	0.8046	0.0047
JBHJBS010000023.1	0.8799	0.1121	0.0080
JBHJBS010000024.1	0.9517	0.0440	0.0043
JBHJBS010000025.1	0.9271	0.0685	0.0043
JBHJBS010000026.1	0.9052	0.0892	0.0056
JBHJBS010000027.1	0.9255	0.0711	0.0034
JBHJBS010000028.1	0.0000	0.9999	0.0000
JBHJBS010000029.1	0.0000	1.0000	0.0000
JBHJBS010000030.1	0.0000	1.0000	0.0000
JBHJBS010000031.1	0.8492	0.1391	0.0117
JBHJBS010000032.1	0.9761	0.0218	0.0020
JBHJBS010000033.1	0.9292	0.0666	0.0041
JBHJBS010000034.1	0.0000	1.0000	0.0000
JBHJBS010000035.1	0.9620	0.0346	0.0034
JBHJBS010000036.1	0.0000	1.0000	0.0000
JBHJBS010000037.1	0.9809	0.0174	0.0017
JBHJBS010000038.1	0.0000	1.0000	0.0000
JBHJBS010000039.1	0.0000	1.0000	0.0000
JBHJBS010000040.1	0.0000	0.9999	0.0000
JBHJBS010000041.1	0.0169	0.9786	0.0046
JBHJBS010000042.1	0.8998	0.0392	0.0610
JBHJBS010000043.1	0.0000	0.9999	0.0001
JBHJBS010000044.1	0.0000	0.9999	0.0001
JBHJBS010000045.1	0.0007	0.9992	0.0001
JBHJBS010000046.1	0.1322	0.8479	0.0199
JBHJBS010000047.1	0.0100	0.9528	0.0372
