JAWUDV010000010.1_tRNA1_Leu	61050	61129
JAWUDV010000011.1_tRNA1_Phe	52908	52983
JAWUDV010000011.1_tRNA2_Pro	81579	81655
JAWUDV010000011.1_tRNA3_Val	116890	116964
JAWUDV010000011.1_tRNA4_Asn	119814	119890
JAWUDV010000011.1_tRNA5_Met	148542	148618
JAWUDV010000011.1_tRNA6_Leu	163745	163829
JAWUDV010000012.1_tRNA1_Ser	1550	1639
JAWUDV010000013.1_tRNA1_Lys	113848	113923
JAWUDV010000017.1_tRNA1_Ser	39077	39169
JAWUDV010000024.1_tRNA1_Glu	72805	72880
JAWUDV010000024.1_tRNA2_Ala	72928	73003
JAWUDV010000024.1_tRNA3_Glu	73753	73828
JAWUDV010000024.1_tRNA4_Ala	73876	73951
JAWUDV010000004.1_tRNA1_Trp	16114	16189
JAWUDV010000004.1_tRNA2_Thr	17533	17608
JAWUDV010000004.1_tRNA3_Gly	17642	17715
JAWUDV010000004.1_tRNA4_Tyr	17745	17830
JAWUDV010000004.1_tRNA5_Gln	21656	21732
JAWUDV010000007.1_tRNA1_Ala	87876	87951
JAWUDV010000007.1_tRNA2_Pro	174603	174679
JAWUDV010000008.1_tRNA1_Leu	167812	167898
JAWUDV010000009.1_tRNA1_Gln	100778	100852
JAWUDV010000009.1_tRNA2_Met	100905	100981
