gene	start	end	length	strand	gc_content	genetic_code	rbs_motif	marker	evalue	bitscore	uscg	taxid	taxname	annotation_accessions	annotation_description
JAJIVZ010000073.1|provirus_15_11171_1	15	758	744	1	0.578	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JAJIVZ010000073.1|provirus_15_11171_2	1476	1904	429	-1	0.608	11	GGA/GAG/AGG	GENOMAD.101014.VV	9.116e-31	119	0	0	1	1	NA	NA	NA	PF12375	Phage protein
JAJIVZ010000073.1|provirus_15_11171_3	1897	2385	489	-1	0.616	11	GGA/GAG/AGG	GENOMAD.223687.VP	4.772e-06	48	0	0	1	2773	Inoviridae	NA	NA	PF12472	Phage related protein
JAJIVZ010000073.1|provirus_15_11171_4	2512	2703	192	1	0.562	11	GGAGG	GENOMAD.096365.VV	1.525e-14	68	0	0	0	2773	Inoviridae	NA	NA	NA	NA
JAJIVZ010000073.1|provirus_15_11171_5	2793	3833	1041	1	0.579	11	None	GENOMAD.222675.VP	1.661e-235	721	0	0	0	2773	Inoviridae	NA	NA	NA	NA
JAJIVZ010000073.1|provirus_15_11171_6	3830	4126	297	1	0.566	11	GGA/GAG/AGG	GENOMAD.222243.VP	5.055e-49	169	0	0	1	2773	Inoviridae	NA	NA	PF02303	Helix-destabilising protein
JAJIVZ010000073.1|provirus_15_11171_7	4130	4381	252	1	0.639	11	GGA/GAG/AGG	GENOMAD.148914.VV	4.547e-20	85	0	0	1	1	NA	NA	NA	PF17091	Inovirus G7P protein
JAJIVZ010000073.1|provirus_15_11171_8	4409	4537	129	1	0.581	11	AGGAG	GENOMAD.112093.VV	2.595e-14	66	0	0	0	1	NA	NA	NA	NA	NA
JAJIVZ010000073.1|provirus_15_11171_9	5007	5420	414	1	0.621	11	None	GENOMAD.227990.VV	9.812e-28	110	0	0	0	1	NA	NA	NA	NA	NA
JAJIVZ010000073.1|provirus_15_11171_10	5372	5653	282	1	0.571	11	GGAG/GAGG	GENOMAD.097192.VV	1.524e-12	64	0	0	0	2773	Inoviridae	NA	NA	NA	NA
JAJIVZ010000073.1|provirus_15_11171_11	5664	5765	102	1	0.461	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JAJIVZ010000073.1|provirus_15_11171_12	5788	6108	321	1	0.583	11	GGAG/GAGG	GENOMAD.214060.VP	4.995e-45	158	0	0	0	2773	Inoviridae	NA	NA	NA	NA
JAJIVZ010000073.1|provirus_15_11171_13	6110	7432	1323	1	0.613	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JAJIVZ010000073.1|provirus_15_11171_14	7462	7854	393	1	0.583	11	GGAGG	GENOMAD.141606.VV	9.358e-50	173	0	0	0	16538	Coriovirus Cf1c	NA	NA	PF13511	NA
JAJIVZ010000073.1|provirus_15_11171_15	7893	8231	339	-1	0.640	11	GGA/GAG/AGG	GENOMAD.212325.VP	8.98e-58	195	0	0	1	2773	Inoviridae	NA	NA	PF12375;PF12472	Phage protein; Phage related protein
JAJIVZ010000073.1|provirus_15_11171_16	8336	10312	1977	1	0.662	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JAJIVZ010000073.1|provirus_15_11171_17	10784	10885	102	-1	0.637	11	GGAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JAJIVZ010000073.1|provirus_15_11171_18	10863	11171	309	-1	0.605	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
