JAJIVZ010000014.1_tRNA1_Glu	70006	70081
JAJIVZ010000014.1_tRNA2_Ala	70129	70204
JAJIVZ010000014.1_tRNA3_Glu	70954	71029
JAJIVZ010000014.1_tRNA4_Ala	71077	71152
JAJIVZ010000017.1_tRNA1_Leu	60766	60845
JAJIVZ010000023.1_tRNA1_Leu	65569	65655
JAJIVZ010000042.1_tRNA1_Ser	19477	19567
JAJIVZ010000042.1_tRNA2_Asp	27242	27318
JAJIVZ010000042.1_tRNA3_Asp	27413	27489
JAJIVZ010000042.1_tRNA4_Val	27518	27592
JAJIVZ010000042.1_tRNA5_Leu	34331	34415
JAJIVZ010000042.1_tRNA6_Lys	36326	36401
JAJIVZ010000042.1_tRNA7_His	36495	36571
JAJIVZ010000042.1_tRNA8_Arg	36604	36680
JAJIVZ010000042.1_tRNA9_Pro	36723	36799
JAJIVZ010000055.1_tRNA1_Ser	39574	39666
JAJIVZ010000066.1_tRNA1_Phe	52773	52848
JAJIVZ010000066.1_tRNA2_Pro	81444	81520
JAJIVZ010000066.1_tRNA3_Val	116755	116829
JAJIVZ010000066.1_tRNA4_Asn	119679	119755
JAJIVZ010000066.1_tRNA5_Met	148407	148483
JAJIVZ010000066.1_tRNA6_Leu	163610	163694
JAJIVZ010000081.1_tRNA1_Gln	98818	98892
JAJIVZ010000081.1_tRNA2_Met	98945	99021
JAJIVZ010000086.1_tRNA1_Met	253281	253356
