seq_name	chromosome_score	plasmid_score	virus_score
JBHJCB010000001.1	0.9611	0.0359	0.0030
JBHJCB010000002.1	0.9748	0.0230	0.0022
JBHJCB010000003.1	0.9192	0.0761	0.0048
JBHJCB010000004.1	0.9498	0.0467	0.0035
JBHJCB010000005.1	0.9714	0.0263	0.0023
JBHJCB010000006.1	0.9422	0.0538	0.0040
JBHJCB010000007.1	0.9595	0.0376	0.0029
JBHJCB010000008.1	0.9638	0.0334	0.0028
JBHJCB010000009.1	0.9529	0.0435	0.0036
JBHJCB010000010.1	0.9641	0.0331	0.0028
JBHJCB010000011.1	0.9696	0.0280	0.0024
JBHJCB010000012.1	0.9855	0.0131	0.0013
JBHJCB010000013.1	0.9256	0.0694	0.0050
JBHJCB010000014.1	0.9585	0.0380	0.0035
JBHJCB010000015.1	0.9789	0.0191	0.0020
JBHJCB010000016.1	0.9488	0.0475	0.0036
JBHJCB010000017.1	0.9427	0.0521	0.0051
JBHJCB010000018.1	0.9698	0.0279	0.0023
JBHJCB010000019.1	0.9616	0.0357	0.0028
JBHJCB010000020.1	0.9451	0.0506	0.0043
JBHJCB010000021.1	0.9490	0.0472	0.0038
JBHJCB010000022.1	0.2075	0.7876	0.0049
JBHJCB010000023.1	0.8753	0.1166	0.0081
JBHJCB010000024.1	0.9962	0.0034	0.0004
JBHJCB010000025.1	0.9585	0.0377	0.0037
JBHJCB010000026.1	0.8455	0.1466	0.0078
JBHJCB010000027.1	0.9119	0.0830	0.0051
JBHJCB010000028.1	0.0001	0.9998	0.0001
JBHJCB010000029.1	0.9613	0.0354	0.0033
JBHJCB010000030.1	0.0000	0.9999	0.0000
JBHJCB010000031.1	0.9745	0.0238	0.0018
JBHJCB010000032.1	0.9475	0.0489	0.0036
JBHJCB010000033.1	0.0000	1.0000	0.0000
JBHJCB010000034.1	0.9466	0.0499	0.0035
JBHJCB010000035.1	0.9270	0.0666	0.0064
JBHJCB010000036.1	0.9882	0.0106	0.0012
JBHJCB010000037.1	0.0002	0.0015	0.9983
JBHJCB010000038.1	0.9572	0.0392	0.0036
JBHJCB010000039.1	0.0000	0.9999	0.0001
JBHJCB010000040.1	0.0000	1.0000	0.0000
JBHJCB010000041.1	0.0000	1.0000	0.0000
JBHJCB010000042.1	0.0000	1.0000	0.0000
JBHJCB010000043.1	0.9811	0.0172	0.0017
JBHJCB010000044.1	0.0000	1.0000	0.0000
JBHJCB010000045.1	0.0000	1.0000	0.0000
JBHJCB010000046.1	0.0000	1.0000	0.0000
JBHJCB010000047.1	0.0000	1.0000	0.0000
JBHJCB010000048.1	0.0000	0.9999	0.0000
JBHJCB010000049.1	0.0000	0.9999	0.0001
JBHJCB010000050.1	0.9029	0.0380	0.0591
JBHJCB010000051.1	0.0000	1.0000	0.0000
JBHJCB010000052.1	0.0000	1.0000	0.0000
JBHJCB010000053.1	0.0000	1.0000	0.0000
JBHJCB010000054.1	0.3005	0.6396	0.0599
JBHJCB010000055.1	0.0218	0.8501	0.1281
JBHJCB010000056.1	0.0000	1.0000	0.0000
JBHJCB010000057.1	0.0000	1.0000	0.0000
JBHJCB010000058.1	0.9983	0.0015	0.0003
JBHJCB010000059.1	0.0302	0.9643	0.0055
JBHJCB010000060.1	0.0000	1.0000	0.0000
JBHJCB010000061.1	0.0843	0.8964	0.0193
JBHJCB010000062.1	0.9339	0.0440	0.0221
JBHJCB010000063.1	0.4747	0.3318	0.1935
JBHJCB010000064.1	0.3943	0.5921	0.0136
JBHJCB010000065.1	0.1937	0.7944	0.0120
JBHJCB010000066.1	0.0111	0.9707	0.0182
JBHJCB010000067.1	0.8495	0.1101	0.0404
JBHJCB010000068.1	0.1141	0.8739	0.0120
JBHJCB010000069.1	0.2778	0.7040	0.0182
JBHJCB010000070.1	0.8291	0.1613	0.0096
JBHJCB010000071.1	0.5386	0.3216	0.1398
JBHJCB010000072.1	0.6174	0.3419	0.0406
JBHJCB010000073.1	0.3930	0.5036	0.1034
JBHJCB010000074.1	0.0000	1.0000	0.0000
JBHJCB010000075.1	0.2175	0.4129	0.3696
JBHJCB010000076.1	0.2463	0.6259	0.1278
JBHJCB010000077.1	0.5662	0.3566	0.0772
