JBHJCB010000001.1_tRNA1_Lys	109384	109459
JBHJCB010000003.1_tRNA1_Met	252592	252667
JBHJCB010000004.1_tRNA1_Thr	63732	63807
JBHJCB010000004.1_tRNA2_Val	233255	233329
JBHJCB010000009.1_tRNA1_Thr	96693	96768
JBHJCB010000011.1_tRNA1_Ser	1397	1486
JBHJCB010000016.1_tRNA1_Arg	90727	90803
JBHJCB010000016.1_tRNA2_Arg	90905	90981
JBHJCB010000017.1_tRNA1_Glu	72652	72727
JBHJCB010000017.1_tRNA2_Ala	72775	72850
JBHJCB010000017.1_tRNA3_Glu	73600	73675
JBHJCB010000017.1_tRNA4_Ala	73723	73798
JBHJCB010000022.1_tRNA1_Arg	29720	29796
