gene	start	end	length	strand	gc_content	genetic_code	rbs_motif	marker	evalue	bitscore	uscg	plasmid_hallmark	virus_hallmark	taxid	taxname	annotation_conjscan	annotation_amr	annotation_accessions	annotation_description
CP167827.1|provirus_2650805_2686532_2266	2650805	2651830	1026	-1	0.659	11	AGGA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
CP167827.1|provirus_2650805_2686532_2267	2651918	2652763	846	1	0.670	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
CP167827.1|provirus_2650805_2686532_2268	2652788	2652991	204	-1	0.544	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
CP167827.1|provirus_2650805_2686532_2269	2653315	2653488	174	1	0.626	11	GGA/GAG/AGG	GENOMAD.226430.VP	2.847e-20	84	0	0	0	1	NA	NA	NA	NA	NA
CP167827.1|provirus_2650805_2686532_2270	2653481	2653633	153	1	0.647	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
CP167827.1|provirus_2650805_2686532_2271	2653630	2654700	1071	1	0.597	11	GGxGG	GENOMAD.223689.VP	2.462e-166	522	0	0	0	2773	Inoviridae	MOBT	NA	PF02486;K07467;COG2946	DNA relaxase NicK
CP167827.1|provirus_2650805_2686532_2272	2654809	2655081	273	1	0.590	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
CP167827.1|provirus_2650805_2686532_2273	2655091	2655291	201	1	0.587	11	AGGAG	GENOMAD.209539.VP	1.767e-14	68	0	0	0	2773	Inoviridae	NA	NA	NA	NA
CP167827.1|provirus_2650805_2686532_2274	2655320	2655547	228	1	0.662	11	AGGA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
CP167827.1|provirus_2650805_2686532_2275	2655671	2657140	1470	1	0.620	11	GGxGG	GENOMAD.083062.VV	2.271e-65	235	0	0	0	2773	Inoviridae	NA	NA	NA	NA
CP167827.1|provirus_2650805_2686532_2276	2657142	2657432	291	1	0.629	11	AGGAG	GENOMAD.100562.VV	3.787e-43	152	0	0	0	1	NA	NA	NA	PF10734	NA
CP167827.1|provirus_2650805_2686532_2277	2657432	2658574	1143	1	0.605	11	None	GENOMAD.090645.VV	1.033e-25	113	0	0	0	2773	Inoviridae	NA	NA	NA	NA
CP167827.1|provirus_2650805_2686532_2278	2658722	2658997	276	1	0.674	11	GGA/GAG/AGG	GENOMAD.213312.VP	7.327e-19	82	0	0	0	2773	Inoviridae	NA	NA	PF10723	NA
CP167827.1|provirus_2650805_2686532_2279	2658994	2659134	141	1	0.631	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
CP167827.1|provirus_2650805_2686532_2280	2659992	2660639	648	-1	0.650	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
CP167827.1|provirus_2650805_2686532_2281	2660641	2661834	1194	-1	0.618	11	GGAG/GAGG	GENOMAD.080742.VV	1.038e-93	314	0	0	1	18256	Scuticavirus SMA6	NA	NA	K10954	zona occludens toxin
CP167827.1|provirus_2650805_2686532_2282	2661834	2662163	330	-1	0.558	11	AGGAG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
CP167827.1|provirus_2650805_2686532_2283	2662163	2663626	1464	-1	0.591	11	GGA/GAG/AGG	GENOMAD.083062.VV	1.652e-87	300	0	0	0	2773	Inoviridae	NA	NA	NA	NA
CP167827.1|provirus_2650805_2686532_2284	2663764	2663994	231	-1	0.636	11	AGGAG	GENOMAD.220643.VP	3.063e-28	108	0	0	1	2773	Inoviridae	NA	NA	PF05356	Inovirus Coat protein B
CP167827.1|provirus_2650805_2686532_2285	2664006	2664209	204	-1	0.632	11	GGA/GAG/AGG	GENOMAD.209539.VP	8.779e-29	109	0	0	0	2773	Inoviridae	NA	NA	NA	NA
CP167827.1|provirus_2650805_2686532_2286	2664213	2664509	297	-1	0.623	11	GGA/GAG/AGG	GENOMAD.156834.VV	9.202e-51	174	0	0	1	1	NA	NA	NA	PF02303	Helix-destabilising protein
CP167827.1|provirus_2650805_2686532_2287	2664837	2665556	720	-1	0.579	11	None	GENOMAD.225571.VP	2.583e-142	446	0	0	0	1	NA	NA	NA	PF23343	Replication-associated protein ORF2/G2P
CP167827.1|provirus_2650805_2686532_2288	2665546	2665686	141	-1	0.582	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
CP167827.1|provirus_2650805_2686532_2289	2665683	2665868	186	-1	0.575	11	AGGAG	GENOMAD.173850.VV	3.118e-21	87	0	0	0	1	NA	NA	NA	NA	NA
CP167827.1|provirus_2650805_2686532_2290	2666248	2666640	393	1	0.509	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
CP167827.1|provirus_2650805_2686532_2291	2667501	2668823	1323	-1	0.613	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
CP167827.1|provirus_2650805_2686532_2292	2668825	2669145	321	-1	0.576	11	GGAG/GAGG	GENOMAD.214060.VP	4.995e-45	158	0	0	0	2773	Inoviridae	NA	NA	NA	NA
CP167827.1|provirus_2650805_2686532_2293	2669280	2669561	282	-1	0.571	11	GGAG/GAGG	GENOMAD.097192.VV	1.524e-12	64	0	0	0	2773	Inoviridae	NA	NA	NA	NA
CP167827.1|provirus_2650805_2686532_2294	2669513	2669797	285	-1	0.632	11	None	GENOMAD.227990.VV	1.618e-27	107	0	0	0	1	NA	NA	NA	NA	NA
CP167827.1|provirus_2650805_2686532_2295	2670396	2670524	129	-1	0.574	11	AGGAG	GENOMAD.112093.VV	2.595e-14	66	0	0	0	1	NA	NA	NA	NA	NA
CP167827.1|provirus_2650805_2686532_2296	2670552	2670803	252	-1	0.635	11	GGA/GAG/AGG	GENOMAD.148914.VV	4.547e-20	85	0	0	1	1	NA	NA	NA	PF17091	Inovirus G7P protein
CP167827.1|provirus_2650805_2686532_2297	2670807	2671103	297	-1	0.562	11	GGA/GAG/AGG	GENOMAD.222243.VP	5.055e-49	169	0	0	1	2773	Inoviridae	NA	NA	PF02303	Helix-destabilising protein
CP167827.1|provirus_2650805_2686532_2298	2671100	2672179	1080	-1	0.580	11	None	GENOMAD.222675.VP	1.814e-232	713	0	0	0	2773	Inoviridae	NA	NA	NA	NA
CP167827.1|provirus_2650805_2686532_2299	2672302	2672475	174	-1	0.552	11	AGGAG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
CP167827.1|provirus_2650805_2686532_2300	2673169	2674230	1062	-1	0.605	11	GGA/GAG/AGG	GENOMAD.080742.VV	2.609e-22	102	0	0	1	18256	Scuticavirus SMA6	NA	NA	K10954	zona occludens toxin
CP167827.1|provirus_2650805_2686532_2301	2674516	2675865	1350	-1	0.579	11	GGAG/GAGG	GENOMAD.089268.VV	1.046e-54	202	0	0	0	2773	Inoviridae	NA	NA	NA	NA
CP167827.1|provirus_2650805_2686532_2302	2676025	2676291	267	-1	0.644	11	AGGAG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
CP167827.1|provirus_2650805_2686532_2303	2676524	2676841	318	-1	0.557	11	GGA/GAG/AGG	GENOMAD.223078.VP	6.179e-11	60	0	0	1	8419	Inovirus M13	NA	NA	PF02303	Helix-destabilising protein
CP167827.1|provirus_2650805_2686532_2304	2676838	2677677	840	-1	0.581	11	None	GENOMAD.222675.VP	5.764e-23	102	0	0	0	2773	Inoviridae	NA	NA	NA	NA
CP167827.1|provirus_2650805_2686532_2305	2677983	2678087	105	-1	0.467	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
CP167827.1|provirus_2650805_2686532_2306	2678084	2678344	261	-1	0.575	11	AGxAGG/AGGxGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
CP167827.1|provirus_2650805_2686532_2307	2680067	2680810	744	-1	0.577	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
CP167827.1|provirus_2650805_2686532_2308	2680888	2681175	288	1	0.663	11	AGGAG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
CP167827.1|provirus_2650805_2686532_2309	2681184	2682044	861	1	0.614	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
CP167827.1|provirus_2650805_2686532_2310	2682018	2682284	267	-1	0.603	11	GGA/GAG/AGG	GENOMAD.031536.PP	1.926e-38	138	0	1	0	1	NA	NA	NA	PF06504;COG5534	Replication protein C (RepC)
CP167827.1|provirus_2650805_2686532_2311	2682272	2682721	450	-1	0.584	11	GGAG/GAGG	GENOMAD.031536.PP	2.854e-63	213	0	1	0	1	NA	NA	NA	PF06504;COG5534	Replication protein C (RepC)
CP167827.1|provirus_2650805_2686532_2312	2682678	2683553	876	-1	0.676	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
CP167827.1|provirus_2650805_2686532_2313	2683557	2683790	234	-1	0.620	11	GGxGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
CP167827.1|provirus_2650805_2686532_2314	2683881	2684891	1011	1	0.571	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
CP167827.1|provirus_2650805_2686532_2315	2684995	2685240	246	1	0.598	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
CP167827.1|provirus_2650805_2686532_2316	2685330	2686532	1203	-1	0.629	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
