#Position (bp)	Coverage	Std
94.0	174.49732620320856	67.56628751497415
281.0	195.71122994652407	20.87254420534979
468.0	193.01069518716577	9.893010550586247
655.0	142.524064171123	25.05480623569102
842.0	173.58288770053477	18.992821610473577
1029.0	212.35828877005346	30.822330262015388
1216.0	377.60427807486633	206.48395983332267
1403.0	194.68449197860963	18.50220394445323
1590.0	215.02673796791444	11.75894243853281
1777.0	202.8235294117647	20.965466895326568
1964.0	210.05347593582889	14.971809517019066
2151.0	213.88235294117646	23.248138330388507
2338.0	184.52941176470588	18.440828916374617
2525.0	196.58823529411765	18.089793854857188
2712.0	189.83957219251337	19.97886583902857
2899.0	205.13903743315507	11.501220581586702
3086.0	224.09625668449198	78.58484294128833
3273.0	523.0213903743315	48.83268389145514
3460.0	420.96256684491976	104.48652140386442
3647.0	188.86096256684493	21.540535100280458
3834.0	188.93582887700535	26.61821578852922
4021.0	203.10695187165774	13.351881038742366
4208.0	215.1283422459893	28.329421980206725
4395.0	200.63101604278074	19.914791750889158
4582.0	220.4866310160428	19.668781420485786
4769.0	213.07486631016042	13.699603803943507
4956.0	191.9572192513369	22.16057104613759
5143.0	209.51871657754012	28.30118759436319
5330.0	212.40641711229947	18.406433425404515
5517.0	215.1283422459893	15.37933887301794
5704.0	185.53475935828877	24.331709466486302
5891.0	191.0	14.273493627029708
6078.0	185.83957219251337	19.497017460103347
6265.0	191.4385026737968	17.834653523692637
6452.0	184.79144385026737	19.995454028808243
6639.0	196.2139037433155	24.358288183050856
6826.0	215.9625668449198	23.660025178428036
7013.0	205.14973262032086	10.850466364210234
7200.0	204.86631016042782	20.68480027863085
7387.0	199.32085561497325	19.417176364443762
7574.0	169.0855614973262	23.87478476538756
7761.0	202.98930481283423	23.131685332248537
7948.0	199.81283422459893	28.117876400290836
8135.0	106.89304812834224	56.890785697916
8322.0	194.58823529411765	17.594055875182224
8509.0	188.2192513368984	11.257558364088444
8696.0	206.14438502673798	12.989712095379854
8883.0	194.0427807486631	14.613743439865278
9070.0	198.13368983957218	14.28865897840195
9257.0	232.68449197860963	29.604523429480007
9444.0	267.3101604278075	86.4263774352341
9631.0	354.58288770053474	117.40411948789219
9818.0	112.75401069518716	55.039752284606095
10005.0	26.807486631016044	13.00699112715228
10192.0	8.144385026737968	1.952648003250696
10379.0	36.27807486631016	21.58108698624843
10566.0	137.12299465240642	49.93969625490414
10753.0	231.63636363636363	48.054781573591235
10940.0	204.7058823529412	24.124676163629637
11127.0	202.524064171123	20.59982866861927
11314.0	197.57754010695186	16.857693145321402
11501.0	202.13903743315507	13.568995801415271
11688.0	209.5133689839572	19.28203286595707
11875.0	200.9625668449198	24.246946993439686
12062.0	211.13903743315507	18.002970640193283
12249.0	217.96791443850267	25.298432662660428
12436.0	216.89304812834226	21.28480163752209
12623.0	215.20855614973263	14.28678758382162
12810.0	179.2673796791444	22.83537924919453
12997.0	120.65775401069519	64.65254729442418
13184.0	187.85561497326202	99.73370961828603
13371.0	79.57754010695187	36.74380154354824
13558.0	171.63101604278074	16.471657719288334
13745.0	196.57754010695186	19.66320704335755
13932.0	201.40106951871658	14.41311791093225
14119.0	218.89304812834226	21.63726237292168
14306.0	206.3101604278075	14.981807149157412
14493.0	212.81283422459893	21.71977585293198
14680.0	207.72192513368984	20.09030415040096
14867.0	203.97860962566844	21.211312691492232
15054.0	197.6042780748663	17.409967026725276
15241.0	183.1283422459893	13.880120821185077
15428.0	207.72192513368984	26.302538459467407
15615.0	216.80748663101605	21.831023404497035
15802.0	245.01069518716577	12.909185056522025
15989.0	213.475935828877	18.049249321495914
16176.0	192.55614973262033	42.07435486015671
16363.0	175.9572192513369	35.81353969755643
16550.0	200.3048128342246	15.287441981997647
16737.0	203.89304812834226	21.644799056660407
16924.0	184.048128342246	46.421343975272706
17111.0	228.55080213903744	19.083128029782397
17298.0	210.85026737967914	23.451964787761693
17485.0	200.98930481283423	22.721871015827283
17672.0	223.96791443850267	25.337191281436198
17859.0	155.33155080213905	38.741429964857055
18046.0	190.55080213903744	19.293677443784905
18233.0	135.8181818181818	36.671471083716405
18420.0	170.33689839572193	14.515158957868529
18607.0	180.24064171122996	18.87490482321859
18794.0	205.8181818181818	20.636528539471584
18981.0	207.85026737967914	20.382308570762895
19168.0	192.88770053475935	22.258568019245537
19355.0	188.93048128342247	22.121927563943924
19542.0	192.09625668449198	13.17285330409174
19729.0	206.7860962566845	23.59336895874626
19916.0	231.28877005347593	14.65321048576414
20103.0	246.94652406417111	25.945335376662378
20290.0	211.1283422459893	17.552213931687948
20477.0	208.05882352941177	14.38229006033725
20664.0	210.951871657754	22.974293935139418
20851.0	213.2941176470588	18.99239926777348
21038.0	194.77005347593584	24.114920936314643
21225.0	182.35828877005346	16.609545609305403
21412.0	218.57754010695186	20.31753279897523
21599.0	189.96791443850267	32.115350253813695
21786.0	188.76470588235293	24.61598107051947
21973.0	179.02139037433156	24.972712380443657
22160.0	209.1657754010695	12.845648881514858
22347.0	185.12299465240642	13.298908322371686
22534.0	152.524064171123	14.355680460964786
22721.0	137.70053475935828	33.4747889810556
22908.0	186.1657754010695	12.900482932551208
23095.0	198.89304812834226	21.159314202972368
23282.0	197.6898395721925	20.76015311165239
23469.0	198.7433155080214	24.697528508709144
23656.0	122.28877005347593	47.07338678399405
23843.0	42.55614973262032	15.749204207041071
24030.0	10.51336898395722	3.7601911431674697
24217.0	16.56149732620321	9.817859966996412
24404.0	108.1283422459893	39.00315358153508
24591.0	184.7326203208556	28.31167254224014
24778.0	105.47058823529412	35.407709363257894
24965.0	23.67379679144385	18.247848016115526
25152.0	5.732620320855615	3.7509357121360454
25339.0	25.62566844919786	14.976452104789665
25526.0	122.39572192513369	38.22652717262116
25713.0	335.620320855615	121.48660276922067
25900.0	172.22994652406416	17.957019392275104
26087.0	213.66310160427807	22.65245438886424
26274.0	193.8342245989305	20.334107696893888
26461.0	194.1818181818182	14.859232532127917
26648.0	189.9625668449198	21.702534414210707
26835.0	219.79144385026737	21.22668585798003
27022.0	227.64171122994654	19.452808658542885
27209.0	221.86096256684493	24.029838848402964
27396.0	201.7807486631016	23.88083159454578
27583.0	189.97860962566844	26.4410351961868
27770.0	184.27272727272728	20.014166106030594
27957.0	195.7379679144385	18.34459223234795
28144.0	206.76470588235293	22.07001498634122
28331.0	219.59893048128342	22.403208326387315
28518.0	220.77540106951872	25.591087185102353
28705.0	196.7326203208556	24.98116937874231
28892.0	178.53475935828877	15.430541282731324
29079.0	178.74866310160428	17.755469143111323
29266.0	184.29946524064172	13.845789336579701
29453.0	184.10160427807486	12.543400591375486
29640.0	173.94117647058823	20.355135735291487
29827.0	178.5668449197861	19.88442542120716
30014.0	209.1283422459893	16.196322286709925
30201.0	215.475935828877	17.787064939005027
30388.0	203.06417112299465	14.323982357858371
30575.0	207.0855614973262	10.259207420575565
30762.0	208.86631016042782	22.41991093686837
30949.0	192.3957219251337	13.683785635006654
31136.0	210.05882352941177	13.846947963881282
31323.0	222.7326203208556	21.732328859260708
31510.0	205.67914438502675	19.24580654373095
31697.0	194.0855614973262	11.66373785493583
31884.0	192.50802139037432	18.990146614736716
32071.0	196.70053475935828	22.57619303555427
32258.0	219.41711229946523	15.097898001515741
32445.0	213.475935828877	18.674670425686813
32632.0	215.97860962566844	23.89336828763033
32819.0	225.20320855614975	12.657140615326645
33006.0	189.97860962566844	23.921551824896913
33193.0	181.97860962566844	22.066622507239337
33380.0	202.55614973262033	20.39673351220517
33567.0	172.24598930481284	17.08331268204477
33754.0	196.7860962566845	23.962872351554623
33941.0	203.40106951871658	18.98592216990547
34128.0	190.33689839572193	17.42731275746558
34315.0	201.22459893048128	12.064443714445943
34502.0	202.10160427807486	14.276865097259543
34689.0	209.45454545454547	18.279762925714447
34876.0	217.24598930481284	14.0406209774765
35063.0	208.4385026737968	18.615731372832382
35250.0	208.28877005347593	15.812741089028906
35437.0	191.7058823529412	20.468836362433663
35624.0	189.44385026737967	20.58385744134886
35811.0	172.9144385026738	19.775072084213264
35998.0	175.32620320855614	15.611595854802612
36185.0	224.09625668449198	20.950667800416852
36372.0	211.62566844919786	18.74883240571376
36559.0	162.79144385026737	28.737610676249325
36746.0	189.81283422459893	21.757044467418318
36933.0	177.81283422459893	19.605466879184583
37120.0	198.46524064171123	19.16031437787035
37307.0	176.6898395721925	17.21847658269673
37494.0	173.6524064171123	17.44326172707232
37681.0	168.55614973262033	21.435639272390343
37868.0	191.47058823529412	17.005189519327264
38055.0	200.7058823529412	22.507515084835973
38242.0	203.58823529411765	17.823855912012828
38429.0	161.84491978609626	22.351590164632604
38616.0	174.64171122994654	28.77145793045338
38803.0	119.58288770053476	31.16790821780949
38990.0	120.39572192513369	27.168222236010244
39177.0	178.06951871657753	19.697308374984903
39364.0	196.7058823529412	20.946838746596946
39551.0	204.6524064171123	22.542888417011167
39738.0	239.8181818181818	22.857732517222246
39925.0	221.62032085561498	18.34167692168485
40112.0	209.18716577540107	11.835548736908674
40299.0	226.3101604278075	18.212500848751468
40486.0	206.08021390374333	16.90552547079944
40673.0	202.90374331550802	24.330720441845745
40860.0	205.16042780748663	20.885094344421855
41047.0	208.7326203208556	24.92362665775994
