#GC Content (%)	Sample
1.0	0.0
2.0	0.0
3.0	0.0
4.0	0.0
5.0	0.0
6.0	0.0
7.0	0.0
8.0	0.0
9.0	0.0
10.0	0.0
11.0	0.0
12.0	0.0
13.0	0.0
14.0	0.0
15.0	0.0
16.0	0.0
17.0	0.0
18.0	0.0
19.0	0.0
20.0	0.0
21.0	0.0
22.0	0.0
23.0	0.0
24.0	0.0
25.0	0.0
26.0	0.0
27.0	0.0
28.0	0.0
29.0	0.0
30.0	0.0
31.0	0.0
32.0	0.0
33.0	0.0
34.0	0.0
35.0	0.0
36.0	1.852537977028529E-4
37.0	6.175126590095097E-5
38.0	1.2350253180190194E-4
39.0	6.175126590095097E-5
40.0	1.852537977028529E-4
41.0	3.705075954057058E-4
42.0	9.880202544152155E-4
43.0	0.0016055329134247252
44.0	0.0024700506360380388
45.0	0.0014820303816228233
46.0	0.0016055329134247254
47.0	0.0031493145609484997
48.0	0.006977893046807459
49.0	0.006977893046807459
50.0	0.011794491787081635
51.0	0.019636902556502408
52.0	0.019513400024700506
53.0	0.02741756206002223
54.0	0.036680251945164874
55.0	0.04409040385327899
56.0	0.05094479436828455
57.0	0.06409781400518712
58.0	0.07478078300605162
59.0	0.07274299123132023
60.0	0.07484253427195257
61.0	0.06916141780906508
62.0	0.06459182413239471
63.0	0.06261578362356429
64.0	0.05557613931085587
65.0	0.04977152031616648
66.0	0.038779794985797214
67.0	0.03241941459799926
68.0	0.02575027788069656
69.0	0.019698653822403364
70.0	0.017352105718167223
71.0	0.013955786093614923
72.0	0.010312461405458813
73.0	0.007471903174015067
74.0	0.004075583549462764
75.0	0.0028405582314437443
76.0	0.0016055329134247254
77.0	8.645177226133136E-4
78.0	2.470050636038039E-4
79.0	0.0
80.0	0.0
81.0	0.0
82.0	0.0
83.0	0.0
84.0	0.0
85.0	0.0
86.0	0.0
87.0	6.175126590095097E-5
88.0	0.0
89.0	6.175126590095097E-5
90.0	0.0
91.0	0.0
92.0	0.0
93.0	0.0
94.0	0.0
95.0	0.0
96.0	0.0
97.0	0.0
98.0	0.0
99.0	0.0
100.0	0.0
