gene	start	end	length	strand	gc_content	genetic_code	rbs_motif	marker	evalue	bitscore	uscg	plasmid_hallmark	virus_hallmark	taxid	taxname	annotation_conjscan	annotation_amr	annotation_accessions	annotation_description
JBHJBY010000001.1_1	3	1160	1158	-1	0.498	11	AGGA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JBHJBY010000001.1_2	1342	1953	612	-1	0.641	11	None	GENOMAD.124185.CV	0.0009221	42	0	0	0	1	NA	NA	NA	PF01121;K00859;TIGR00152;COG0237	dephospho-CoA kinase
JBHJBY010000001.1_3	1967	2830	864	-1	0.639	11	GGA/GAG/AGG	GENOMAD.189659.CP	0.0002268	45	0	0	0	1	NA	NA	NA	PF01478;K02278;COG4960	Flp pilus assembly protein, protease CpaA
JBHJBY010000001.1_4	2837	4114	1278	-1	0.505	11	GGA/GAG/AGG	GENOMAD.117158.CP	2.213e-26	116	0	0	0	1	NA	NA	NA	PF00482	Type II secretion system (T2SS), protein F
JBHJBY010000001.1_5	4441	4869	429	1	0.592	11	GGA/GAG/AGG	GENOMAD.169725.CP	0.0006792	41	0	0	0	1	NA	NA	NA	PF07379;TIGR01708;K02457;COG4970	type II secretion system protein H
JBHJBY010000001.1_6	5003	6736	1734	1	0.612	11	GGA/GAG/AGG	GENOMAD.005978.CC	1.799e-08	60	0	0	0	1246	Caudoviricetes	T_virB11	NA	PF00437;PF05810;K07332;TIGR03819;COG4962	helicase/secretion neighborhood ATPase
JBHJBY010000001.1_7	7005	7184	180	1	0.572	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JBHJBY010000001.1_8	7154	8548	1395	-1	0.655	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JBHJBY010000001.1_9	8876	10489	1614	-1	0.679	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JBHJBY010000001.1_10	10721	11890	1170	1	0.621	11	None	GENOMAD.120770.CP	2.266e-05	49	0	0	0	1	NA	NA	NA	PF13549;K22224;TIGR01016;COG1042	succinyl-CoA synthetase, beta subunit
JBHJBY010000001.1_11	11915	12790	876	1	0.651	11	AGGA	GENOMAD.116234.CP	2.975e-14	76	0	0	0	1	NA	NA	NA	PF13607;PF03061;K01902;TIGR01019;COG0074	succinyl-CoA synthetase, alpha subunit
JBHJBY010000001.1_12	12961	13305	345	1	0.632	11	AGGAG	GENOMAD.138269.PC	2.953e-14	70	0	0	0	1	NA	NA	NA	PF03693;COG3609;TIGR02384	Transcriptional regulator, contains Arc/MetJ-type RHH (ribbon-helix-helix) DNA-binding domain
JBHJBY010000001.1_13	13309	13611	303	1	0.607	11	GGA/GAG/AGG	GENOMAD.142672.PC	4.661e-35	129	0	1	0	1	NA	NA	NA	PF05016;COG3668;TIGR02385	Plasmid stabilization system protein ParE
JBHJBY010000001.1_14	13611	15266	1656	1	0.661	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JBHJBY010000001.1_15	15285	16262	978	-1	0.639	11	AGGA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JBHJBY010000001.1_16	16543	17424	882	-1	0.645	11	None	GENOMAD.000337.CC	4.997e-38	147	0	0	0	1	NA	NA	NA	PF13525;PF20205;K05807;TIGR03302;COG4105	outer membrane assembly lipoprotein YfiO
JBHJBY010000001.1_17	17546	18541	996	1	0.704	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JBHJBY010000001.1_18	18549	19355	807	1	0.704	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JBHJBY010000001.1_19	19340	19882	543	1	0.667	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JBHJBY010000001.1_20	19857	20303	447	1	0.660	11	None	GENOMAD.148005.CP	4.569e-41	149	0	0	0	1	NA	NA	NA	PF04134;COG3011	Predicted thiol-disulfide oxidoreductase YuxK, DCC family
JBHJBY010000001.1_21	20507	22375	1869	-1	0.665	11	GGA/GAG/AGG	GENOMAD.146534.CP	0.0003751	46	0	0	0	1	NA	NA	NA	PF00015	Methyl-accepting chemotaxis protein (MCP) signalling domain
JBHJBY010000001.1_22	23091	25529	2439	-1	0.674	11	GGA/GAG/AGG	GENOMAD.179037.PC	1.322e-18	94	0	0	0	1	NA	NA	NA	K05358;COG4993;TIGR03074	Glucose dehydrogenase
JBHJBY010000001.1_23	26159	27526	1368	-1	0.629	11	AGGAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JBHJBY010000001.1_24	27523	29301	1779	-1	0.641	11	None	GENOMAD.146625.CP	6.974e-15	81	0	0	0	1	NA	NA	NA	PF09137;PF00723;COG3387;TIGR01535;K22934	Glucoamylase (glucan-1,4-alpha-glucosidase), GH15 family
JBHJBY010000001.1_25	29350	30108	759	-1	0.688	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JBHJBY010000001.1_26	30222	32657	2436	-1	0.661	11	AGGAG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JBHJBY010000001.1_27	32884	33357	474	1	0.681	11	GGAG/GAGG	GENOMAD.178666.VC	3.433e-31	121	0	0	0	1246	Caudoviricetes	NA	NA	PF12098	NA
JBHJBY010000001.1_28	33516	34388	873	1	0.658	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JBHJBY010000001.1_29	34526	36127	1602	1	0.680	11	None	GENOMAD.178594.CP	8.017e-100	338	0	0	0	1	NA	NA	NA	COG2252	Xanthine/uracil/vitamin C permease, AzgA family
JBHJBY010000001.1_30	36124	37290	1167	1	0.659	11	AGGAG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JBHJBY010000001.1_31	37585	38403	819	1	0.665	11	AGGAG	GENOMAD.011935.CC	5.314e-61	213	0	0	0	1	NA	NA	NA	NA	NA
JBHJBY010000001.1_32	38630	39337	708	-1	0.613	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JBHJBY010000001.1_33	39382	39708	327	-1	0.651	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JBHJBY010000001.1_34	39732	40610	879	1	0.699	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JBHJBY010000001.1_35	40680	43265	2586	1	0.645	11	GGAG/GAGG	GENOMAD.046845.VV	2.373e-24	113	0	0	0	1246	Caudoviricetes	NA	NA	PF10431	NA
JBHJBY010000001.1_36	43749	45626	1878	1	0.654	11	AGGAG	GENOMAD.151024.CP	1.672e-07	57	0	0	0	1	NA	NA	NA	PF14905;PF07715;TIGR01779;K16092;COG4206	TonB-dependent vitamin B12 receptor
JBHJBY010000001.1_37	45906	46499	594	1	0.673	11	AGGAG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JBHJBY010000001.1_38	46589	47110	522	1	0.646	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JBHJBY010000001.1_39	47107	47718	612	1	0.650	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JBHJBY010000001.1_40	47789	48703	915	1	0.701	11	GGA/GAG/AGG	GENOMAD.134127.CP	1.611e-91	303	0	0	0	1	NA	NA	NA	PF03186;K02227;COG1270;TIGR00380	Cobalamin biosynthesis protein CobD/CbiB
JBHJBY010000001.1_41	48797	49780	984	1	0.686	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JBHJBY010000001.1_42	49777	51252	1476	1	0.671	11	GGA/GAG/AGG	GENOMAD.123417.CP	9.479e-122	400	0	0	0	1	NA	NA	NA	PF07685;PF01656;K02232;TIGR00313;COG1492	cobyric acid synthase CobQ
JBHJBY010000001.1_43	51240	51764	525	1	0.657	11	GGA/GAG/AGG	GENOMAD.140449.CP	2.153e-35	134	0	0	0	1	NA	NA	NA	PF02283;COG2087;TIGR01618	Cobinamide kinase / cobinamide phosphate guanyltransferase
JBHJBY010000001.1_44	51757	52803	1047	1	0.691	11	AGGAG	GENOMAD.134221.CP	7.326e-104	341	0	0	0	1	NA	NA	NA	PF02277;TIGR03160;COG2038;K21299	nicotinate-nucleotide--dimethylbenzimidazole phosphoribosyltransferase
JBHJBY010000001.1_45	52800	53390	591	1	0.697	11	GGAG/GAGG	GENOMAD.132739.CP	8.885e-05	45	0	0	0	1	NA	NA	NA	PF00300;COG0588;K22306;TIGR03162	Phosphoglycerate mutase (BPG-dependent)
JBHJBY010000001.1_46	53387	54121	735	1	0.686	11	None	GENOMAD.136266.CP	1.14e-21	97	0	0	0	1	NA	NA	NA	COG0368	Cobalamin synthase
JBHJBY010000001.1_47	54355	55266	912	1	0.681	11	AGGAG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JBHJBY010000001.1_48	55170	56459	1290	-1	0.655	11	AGxAGG/AGGxGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JBHJBY010000001.1_49	56456	58225	1770	-1	0.673	11	AGGAG	GENOMAD.159812.PC	1.39e-40	163	0	0	0	1	NA	NA	NA	PF04183;PF06276;K24108;COG4264	Siderophore synthetase component
JBHJBY010000001.1_50	58203	59399	1197	-1	0.677	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
