JBBIGH010000004.1_tRNA1_Leu	128870	128949
JBBIGH010000010.1_tRNA1_Ser	84505	84597
JBBIGH010000011.1_tRNA1_Thr	63754	63829
JBBIGH010000012.1_tRNA1_Ser	1336	1425
JBBIGH010000019.1_tRNA1_Gln	100769	100843
JBBIGH010000019.1_tRNA2_Met	100896	100972
JBBIGH010000021.1_tRNA1_Phe	50105	50180
JBBIGH010000021.1_tRNA2_Pro	78776	78852
JBBIGH010000024.1_tRNA1_Val	65540	65614
JBBIGH010000025.1_tRNA1_Glu	72777	72852
JBBIGH010000025.1_tRNA2_Ala	72900	72975
JBBIGH010000025.1_tRNA3_Glu	73725	73800
JBBIGH010000025.1_tRNA4_Ala	73848	73923
