seq_name	n_genes	n_uscg	n_plasmid_hallmarks	n_virus_hallmarks	genetic_code	strand_switch_rate	coding_density	no_rbs_freq	sd_bacteroidetes_rbs_freq	sd_canonical_rbs_freq	tatata_rbs_freq	cc_marker_freq	cp_marker_freq	cv_marker_freq	pc_marker_freq	pp_marker_freq	pv_marker_freq	vc_marker_freq	vp_marker_freq	vv_marker_freq	c_marker_freq	p_marker_freq	v_marker_freq	median_c_spm	median_p_spm	median_v_spm	v_vs_c_score_logistic	v_vs_p_score_logistic	p_vs_c_score_logistic	gv_marker_freq	marker_enrichment_c	marker_enrichment_p	marker_enrichment_v
JAJIWE010000010.1	71	2	0	0	11	0.2714	0.8494	0.2958	0.0000	0.7042	0.0000	0.1127	0.2254	0.0423	0.0282	0.0000	0.0000	0.0282	0.0000	0.0000	0.3803	0.0282	0.0282	0.8571	0.3749	0.0000	0.0000	0.0023	0.0000	0.0000	20.6513	-32.7926	-69.3836
JAJIWE010000011.1	78	0	0	0	11	0.2727	0.8591	0.2692	0.0000	0.7308	0.0000	0.0385	0.2308	0.0256	0.0385	0.0128	0.0000	0.0128	0.0000	0.0128	0.2949	0.0513	0.0256	0.7655	0.6109	0.0000	0.0000	0.0003	0.0026	0.0000	7.6297	-18.3651	-68.5472
JAJIWE010000012.1	40	0	0	1	11	0.3590	0.8767	0.1500	0.0000	0.8500	0.0000	0.0500	0.3250	0.0250	0.1250	0.0250	0.0000	0.0250	0.0000	0.0000	0.4000	0.1500	0.0250	0.6545	0.6661	0.0000	0.0000	0.0001	0.2550	0.0000	0.2405	-5.7904	-59.6714
JAJIWE010000013.1	41	0	0	0	11	0.4500	0.7342	0.2683	0.0000	0.7317	0.0000	0.0244	0.2195	0.0000	0.0976	0.0244	0.0000	0.0000	0.0000	0.0000	0.2439	0.1220	0.0000	0.6511	0.7590	0.0000	0.0006	0.0005	0.5533	0.0000	-0.4282	0.4282	-42.2439
JAJIWE010000014.1	23	0	0	0	11	0.4091	0.7648	0.2609	0.0000	0.7391	0.0000	0.0000	0.3043	0.0000	0.0435	0.0000	0.0000	0.0000	0.0000	0.0435	0.3043	0.0435	0.0435	0.6501	0.6412	0.0000	0.0313	0.0476	0.3925	0.0000	-0.8447	-2.5918	-22.2272
JAJIWE010000015.1	2	0	0	0	11	0.0000	0.8448	0.5000	0.0000	0.5000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.5000	0.5000	0.5000	0.0000	0.0000	0.0000	0.0000
JAJIWE010000016.1	3	0	0	0	11	0.5000	0.8923	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.5000	0.5000	0.5000	0.0000	0.0000	0.0000	0.0000
JAJIWE010000017.1	97	0	0	0	11	0.3125	0.8931	0.2474	0.0000	0.7526	0.0000	0.0722	0.2268	0.0206	0.0412	0.0206	0.0000	0.0000	0.0000	0.0103	0.3196	0.0619	0.0103	0.7812	0.6158	0.0000	0.0000	0.0000	0.0004	0.0000	12.4900	-20.5008	-94.3295
JAJIWE010000018.1	1	0	0	0	11	0.0000	0.5354	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.5000	0.5000	0.5000	0.0000	0.0000	0.0000	0.0000
JAJIWE010000001.1	1	0	0	0	11	0.0000	0.3101	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.5000	0.5000	0.5000	0.0000	0.0000	0.0000	0.0000
JAJIWE010000019.1	3	0	0	0	11	0.0000	0.7809	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.5000	0.5000	0.5000	0.0000	0.0000	0.0000	0.0000
JAJIWE010000020.1	36	1	0	0	11	0.2857	0.8766	0.1389	0.0000	0.8611	0.0000	0.0833	0.4167	0.0278	0.0278	0.0000	0.0000	0.0000	0.0000	0.0000	0.5278	0.0278	0.0000	0.7939	0.6079	0.0000	0.0000	0.0012	0.0032	0.0000	11.0129	-12.6494	-54.3173
JAJIWE010000021.1	3	0	0	0	11	0.5000	0.9642	0.6667	0.0000	0.3333	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.5000	0.5000	0.5000	0.0000	0.0000	0.0000	0.0000
JAJIWE010000022.1	8	0	1	0	11	0.1429	0.7723	0.1250	0.0000	0.8750	0.0000	0.0000	0.0000	0.0000	0.0000	0.2500	0.0000	0.0000	0.0000	0.0000	0.0000	0.2500	0.0000	0.0000	1.0000	0.0000	0.5000	0.1521	0.8479	0.0000	-3.4366	3.4366	-3.4366
JAJIWE010000023.1	3	0	0	0	11	0.5000	0.8670	0.6667	0.0000	0.3333	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.5000	0.5000	0.5000	0.0000	0.0000	0.0000	0.0000
JAJIWE010000024.1	132	3	0	0	11	0.2443	0.8657	0.2955	0.0000	0.7045	0.0000	0.0530	0.2121	0.0455	0.0227	0.0152	0.0076	0.0303	0.0000	0.0227	0.3106	0.0455	0.0530	0.8274	0.5174	0.0000	0.0000	0.0001	0.0000	0.0000	15.9786	-51.8394	-108.1170
JAJIWE010000025.1	82	0	0	0	11	0.2593	0.8674	0.3659	0.0000	0.6341	0.0000	0.0488	0.3049	0.0366	0.0122	0.0000	0.0000	0.0000	0.0000	0.0122	0.3902	0.0122	0.0122	0.8054	0.5569	0.0000	0.0000	0.0001	0.0001	0.0000	15.4384	-25.2254	-85.5244
JAJIWE010000026.1	3	0	2	0	11	0.0000	0.9927	0.3333	0.0000	0.6667	0.0000	0.0000	0.0000	0.0000	0.3333	0.6667	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000	0.1695	0.9855	0.0000	0.4327	0.0762	0.9024	0.0000	-4.4475	4.4475	-6.4089
JAJIWE010000027.1	3	0	0	0	11	0.5000	0.7577	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.5000	0.5000	0.5000	0.0000	0.0000	0.0000	0.0000
JAJIWE010000002.1	124	0	7	2	11	0.1301	0.9338	0.0887	0.0000	0.9113	0.0000	0.0081	0.0081	0.0000	0.0968	0.0806	0.0081	0.0000	0.0081	0.0161	0.0161	0.1855	0.0242	0.2041	0.9417	0.0000	0.1468	0.0000	1.0000	0.0000	-36.3250	23.1926	-52.5018
JAJIWE010000028.1	297	3	0	0	11	0.3277	0.8445	0.2795	0.0000	0.7205	0.0000	0.0404	0.2862	0.0236	0.0640	0.0034	0.0000	0.0101	0.0000	0.0135	0.3502	0.0673	0.0236	0.7701	0.6232	0.0000	0.0000	0.0000	0.0000	0.0000	30.8002	-67.8493	-330.2821
JAJIWE010000029.1	17	2	0	0	11	0.2500	0.8578	0.3529	0.0000	0.6471	0.0000	0.0000	0.3529	0.0588	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.4118	0.0000	0.0000	0.9674	0.2532	0.0000	0.0085	0.1471	0.0474	0.0000	5.7542	-6.6570	-17.6462
JAJIWE010000030.1	109	1	0	0	11	0.2315	0.8917	0.3303	0.0000	0.6697	0.0000	0.0459	0.3211	0.0183	0.0367	0.0000	0.0000	0.0092	0.0000	0.0092	0.3853	0.0367	0.0183	0.7783	0.5959	0.0000	0.0000	0.0000	0.0000	0.0000	16.8647	-28.3342	-122.7697
JAJIWE010000031.1	35	0	0	0	11	0.2941	0.8340	0.4000	0.0000	0.6000	0.0000	0.0286	0.2857	0.0000	0.0286	0.0000	0.0000	0.0000	0.0000	0.0000	0.3143	0.0286	0.0000	0.7692	0.6377	0.0000	0.0010	0.0067	0.1253	0.0000	3.8868	-3.8868	-33.4980
JAJIWE010000032.1	56	0	0	0	11	0.3091	0.8669	0.2321	0.0000	0.7679	0.0000	0.0893	0.3036	0.0000	0.0536	0.0000	0.0000	0.0000	0.0000	0.0357	0.3929	0.0536	0.0357	0.7624	0.6200	0.0000	0.0000	0.0003	0.0047	0.0000	6.9742	-14.2731	-65.5893
JAJIWE010000033.1	1	0	0	0	11	0.0000	0.9997	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000	0.0000	1.0000	0.1994	0.0000	0.9799	0.6730	0.6968	0.4724	0.0000	-1.4435	-2.2521	1.4435
JAJIWE010000034.1	236	0	0	0	11	0.3234	0.8456	0.2542	0.0000	0.7458	0.0000	0.0636	0.2966	0.0042	0.0720	0.0085	0.0000	0.0042	0.0000	0.0000	0.3644	0.0805	0.0042	0.7592	0.6507	0.0000	0.0000	0.0000	0.0000	0.0000	29.5105	-34.1189	-287.7637
JAJIWE010000035.1	5	0	0	0	11	0.0000	0.9255	0.6000	0.0000	0.4000	0.0000	0.0000	0.2000	0.0000	0.2000	0.0000	0.0000	0.0000	0.0000	0.0000	0.2000	0.2000	0.0000	0.6111	0.7883	0.0000	0.3004	0.2312	0.5882	0.0000	-0.7129	0.7129	-6.1058
JAJIWE010000036.1	25	0	1	0	11	0.4583	0.7756	0.3600	0.0000	0.6400	0.0000	0.0000	0.3200	0.0000	0.1200	0.0000	0.0000	0.0000	0.0000	0.0000	0.3200	0.1200	0.0000	0.7570	0.6534	0.0000	0.0042	0.0032	0.5674	0.0000	-0.5425	0.5425	-32.9152
JAJIWE010000037.1	17	0	1	0	11	0.3125	0.8125	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.1765	0.4118	0.0000	0.0000	0.0000	0.0000	0.0000	0.5882	0.0000	0.0846	0.9956	0.0000	0.3309	0.0002	0.9995	0.0000	-15.3408	15.3408	-20.4131
JAJIWE010000003.1	39	0	9	0	11	0.1842	0.8315	0.1026	0.0000	0.8974	0.0000	0.0000	0.0000	0.0000	0.1795	0.0513	0.0769	0.0000	0.0000	0.0000	0.0000	0.3077	0.0000	0.2568	0.9505	0.0000	0.2869	0.0001	0.9997	0.0000	-18.9628	15.1371	-25.3776
JAJIWE010000038.1	125	0	1	0	11	0.2661	0.8662	0.3120	0.0000	0.6880	0.0000	0.0640	0.2800	0.0240	0.0640	0.0000	0.0000	0.0160	0.0000	0.0080	0.3680	0.0640	0.0240	0.7724	0.6120	0.0000	0.0000	0.0000	0.0000	0.0000	14.7360	-31.9296	-141.9517
JAJIWE010000039.1	2	0	0	0	11	0.0000	0.9926	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.5000	0.5000	0.5000	0.0000	0.0000	0.0000	0.0000
JAJIWE010000040.1	21	0	0	0	11	0.2500	0.7990	0.4286	0.0000	0.5714	0.0000	0.0476	0.1429	0.0476	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.2381	0.0000	0.0000	0.8075	0.2979	0.0000	0.0575	0.2880	0.1310	0.0000	2.9809	-5.5865	-10.8500
JAJIWE010000041.1	46	0	0	0	11	0.3111	0.8316	0.2826	0.0000	0.7174	0.0000	0.0435	0.2826	0.0000	0.0000	0.0217	0.0000	0.0000	0.0000	0.0000	0.3261	0.0217	0.0000	0.7109	0.7007	0.0000	0.0002	0.0007	0.2258	0.0000	2.4645	-2.4645	-44.9418
