seq_name	chromosome_score	plasmid_score	virus_score
JBHJBP010000001.1	0.9684	0.0290	0.0026
JBHJBP010000002.1	0.9182	0.0770	0.0047
JBHJBP010000003.1	0.9334	0.0618	0.0048
JBHJBP010000004.1	0.9499	0.0463	0.0038
JBHJBP010000005.1	0.9821	0.0162	0.0017
JBHJBP010000006.1	0.9178	0.0771	0.0051
JBHJBP010000007.1	0.9672	0.0303	0.0025
JBHJBP010000008.1	0.9604	0.0366	0.0030
JBHJBP010000009.1	0.9506	0.0458	0.0036
JBHJBP010000010.1	0.9666	0.0308	0.0026
JBHJBP010000011.1	0.9788	0.0191	0.0020
JBHJBP010000012.1	0.9748	0.0228	0.0024
JBHJBP010000013.1	0.9837	0.0148	0.0015
JBHJBP010000014.1	0.9706	0.0272	0.0022
JBHJBP010000015.1	0.8949	0.0989	0.0062
JBHJBP010000016.1	0.9721	0.0254	0.0025
JBHJBP010000017.1	0.9491	0.0473	0.0036
JBHJBP010000018.1	0.9360	0.0586	0.0054
JBHJBP010000019.1	0.9678	0.0299	0.0023
JBHJBP010000020.1	0.0000	0.9999	0.0000
JBHJBP010000021.1	0.9362	0.0590	0.0048
JBHJBP010000022.1	0.8945	0.0988	0.0068
JBHJBP010000023.1	0.9565	0.0405	0.0031
JBHJBP010000024.1	0.0023	0.9973	0.0004
JBHJBP010000025.1	0.9517	0.0440	0.0043
JBHJBP010000026.1	0.9271	0.0685	0.0043
JBHJBP010000027.1	0.9052	0.0892	0.0056
JBHJBP010000028.1	0.9720	0.0264	0.0016
JBHJBP010000029.1	0.0000	0.9999	0.0000
JBHJBP010000030.1	0.9508	0.0453	0.0039
JBHJBP010000031.1	0.0000	1.0000	0.0000
JBHJBP010000032.1	0.0000	1.0000	0.0000
JBHJBP010000033.1	0.8197	0.1556	0.0248
JBHJBP010000034.1	0.9658	0.0315	0.0027
JBHJBP010000035.1	0.0000	1.0000	0.0000
JBHJBP010000036.1	0.4861	0.5084	0.0055
JBHJBP010000037.1	0.9620	0.0346	0.0034
JBHJBP010000038.1	0.0000	1.0000	0.0000
JBHJBP010000039.1	0.9809	0.0174	0.0017
JBHJBP010000040.1	0.0000	1.0000	0.0000
JBHJBP010000041.1	0.0000	1.0000	0.0000
JBHJBP010000042.1	0.0000	0.9999	0.0000
JBHJBP010000043.1	0.0428	0.9507	0.0065
JBHJBP010000044.1	0.8998	0.0392	0.0610
JBHJBP010000045.1	0.0000	0.9999	0.0001
JBHJBP010000046.1	0.0000	1.0000	0.0000
JBHJBP010000047.1	0.0000	0.9999	0.0001
JBHJBP010000048.1	0.1322	0.8479	0.0199
JBHJBP010000049.1	0.0218	0.8501	0.1281
JBHJBP010000050.1	0.0000	1.0000	0.0000
JBHJBP010000051.1	0.0000	1.0000	0.0000
JBHJBP010000052.1	0.9984	0.0013	0.0003
JBHJBP010000053.1	0.0406	0.9510	0.0083
JBHJBP010000054.1	0.0686	0.9208	0.0106
JBHJBP010000055.1	0.0000	1.0000	0.0000
JBHJBP010000056.1	0.0001	0.0027	0.9972
JBHJBP010000057.1	0.0001	0.9994	0.0005
JBHJBP010000058.1	0.7945	0.1681	0.0374
JBHJBP010000059.1	0.3479	0.4621	0.1901
