seq_name	length	topology	n_genes	genetic_code	plasmid_score	fdr	n_hallmarks	marker_enrichment	conjugation_genes	amr_genes
JAJIUC010000023.1	2595	No terminal repeats	3	11	1.0000	NA	2	4.4475	T_virB5	NA
JAJIUC010000089.1	13735	No terminal repeats	15	11	1.0000	NA	3	11.4351	MOBH;T_virB6;B_traI	NA
JAJIUC010000001.1	31328	No terminal repeats	41	11	1.0000	NA	11	25.6300	T_virB6;T_virB5;virb4;t4cp2;T_virB1;T_virB10;T_virB9;T_virB6	NA
JAJIUC010000070.1	14863	No terminal repeats	13	11	1.0000	NA	1	4.1647	NA	NA
JAJIUC010000035.1	18287	No terminal repeats	17	11	0.9999	NA	1	15.3408	NA	NA
JAJIUC010000054.1	12157	No terminal repeats	10	11	0.9999	NA	0	4.9816	NA	NA
JAJIUC010000045.1	39861	No terminal repeats	31	11	0.9998	NA	0	6.3270	NA	NA
JAJIUC010000020.1	7823	No terminal repeats	8	11	0.9996	NA	2	5.1548	T_virB6;T_virB6	NA
JAJIUC010000057.1	22583	No terminal repeats	16	11	0.9994	NA	0	3.7441	NA	NA
JAJIUC010000066.1	62488	No terminal repeats	61	11	0.9991	NA	0	0.6677	NA	NA
JAJIUC010000037.1	7102	No terminal repeats	5	11	0.9990	NA	0	1.3109	NA	NA
JAJIUC010000034.1	20585	No terminal repeats	19	11	0.9909	NA	0	0.3959	NA	NA
JAJIUC010000078.1	14787	No terminal repeats	17	11	0.9631	NA	0	0.5447	NA	NA
JAJIUC010000086.1	11619	No terminal repeats	9	11	0.9430	NA	0	0.8983	NA	NA
JAJIUC010000085.1	11642	No terminal repeats	8	11	0.8422	NA	0	0.3918	NA	NA
