seq_name	chromosome_score	plasmid_score	virus_score
JBHJCA010000001.1	0.9677	0.0296	0.0027
JBHJCA010000002.1	0.9280	0.0674	0.0045
JBHJCA010000003.1	0.9143	0.0805	0.0052
JBHJCA010000004.1	0.9677	0.0297	0.0025
JBHJCA010000005.1	0.9217	0.0734	0.0049
JBHJCA010000006.1	0.9589	0.0380	0.0031
JBHJCA010000007.1	0.9622	0.0349	0.0029
JBHJCA010000008.1	0.9735	0.0241	0.0024
JBHJCA010000009.1	0.9529	0.0435	0.0036
JBHJCA010000010.1	0.9641	0.0330	0.0028
JBHJCA010000011.1	0.9696	0.0280	0.0024
JBHJCA010000012.1	0.9287	0.0664	0.0049
JBHJCA010000013.1	0.9585	0.0380	0.0035
JBHJCA010000014.1	0.9703	0.0271	0.0026
JBHJCA010000015.1	0.9789	0.0191	0.0020
JBHJCA010000016.1	0.9488	0.0475	0.0036
JBHJCA010000017.1	0.9427	0.0521	0.0051
JBHJCA010000018.1	0.9698	0.0279	0.0023
JBHJCA010000019.1	0.9875	0.0113	0.0013
JBHJCA010000020.1	0.9718	0.0260	0.0022
JBHJCA010000021.1	0.9111	0.0839	0.0050
JBHJCA010000022.1	0.9490	0.0472	0.0038
JBHJCA010000023.1	0.2075	0.7876	0.0049
JBHJCA010000024.1	0.8903	0.1028	0.0069
JBHJCA010000025.1	0.9964	0.0031	0.0004
JBHJCA010000026.1	0.9782	0.0200	0.0017
JBHJCA010000027.1	0.9512	0.0444	0.0044
JBHJCA010000028.1	0.9884	0.0103	0.0013
JBHJCA010000029.1	0.8901	0.1043	0.0056
JBHJCA010000030.1	0.9119	0.0830	0.0051
JBHJCA010000031.1	0.0002	0.9997	0.0001
JBHJCA010000032.1	0.9711	0.0273	0.0017
JBHJCA010000033.1	0.9613	0.0354	0.0033
JBHJCA010000034.1	0.0000	0.9999	0.0000
JBHJCA010000035.1	0.9745	0.0238	0.0018
JBHJCA010000036.1	0.9475	0.0489	0.0036
JBHJCA010000037.1	0.0000	1.0000	0.0000
JBHJCA010000038.1	0.9466	0.0499	0.0035
JBHJCA010000039.1	0.9869	0.0118	0.0013
JBHJCA010000040.1	0.9159	0.0694	0.0147
JBHJCA010000041.1	0.9572	0.0392	0.0036
JBHJCA010000042.1	0.0000	1.0000	0.0000
JBHJCA010000043.1	0.0000	1.0000	0.0000
JBHJCA010000044.1	0.0000	1.0000	0.0000
JBHJCA010000045.1	0.0000	1.0000	0.0000
JBHJCA010000046.1	0.9306	0.0631	0.0063
JBHJCA010000047.1	0.0000	1.0000	0.0000
JBHJCA010000048.1	0.0000	1.0000	0.0000
JBHJCA010000049.1	0.0000	1.0000	0.0000
JBHJCA010000050.1	0.0000	0.9999	0.0001
JBHJCA010000051.1	0.0000	0.9999	0.0001
JBHJCA010000052.1	0.0001	0.0010	0.9989
JBHJCA010000053.1	0.9029	0.0380	0.0591
JBHJCA010000054.1	0.0000	1.0000	0.0000
JBHJCA010000055.1	0.0000	0.9999	0.0001
JBHJCA010000056.1	0.4595	0.2200	0.3205
JBHJCA010000057.1	0.0000	1.0000	0.0000
JBHJCA010000058.1	0.0001	0.0004	0.9996
JBHJCA010000059.1	0.3005	0.6396	0.0599
JBHJCA010000060.1	0.0218	0.8501	0.1281
JBHJCA010000061.1	0.0000	1.0000	0.0000
JBHJCA010000062.1	0.9983	0.0015	0.0003
JBHJCA010000063.1	0.0494	0.9480	0.0026
JBHJCA010000064.1	0.0000	1.0000	0.0000
JBHJCA010000065.1	0.0000	0.9997	0.0003
JBHJCA010000066.1	0.0610	0.9283	0.0108
JBHJCA010000067.1	0.0000	1.0000	0.0000
JBHJCA010000068.1	0.0374	0.9437	0.0189
JBHJCA010000069.1	0.7066	0.2263	0.0672
JBHJCA010000070.1	0.0000	1.0000	0.0000
JBHJCA010000071.1	0.4747	0.3318	0.1935
JBHJCA010000072.1	0.1791	0.8045	0.0163
JBHJCA010000073.1	0.1937	0.7944	0.0120
JBHJCA010000074.1	0.0339	0.9404	0.0257
JBHJCA010000075.1	0.8495	0.1101	0.0404
JBHJCA010000076.1	0.1141	0.8739	0.0120
JBHJCA010000077.1	0.2029	0.7777	0.0194
JBHJCA010000078.1	0.8908	0.1025	0.0068
JBHJCA010000079.1	0.8685	0.1131	0.0183
JBHJCA010000080.1	0.3930	0.5036	0.1034
JBHJCA010000081.1	0.0000	1.0000	0.0000
JBHJCA010000082.1	0.4660	0.1734	0.3606
JBHJCA010000083.1	0.5039	0.3662	0.1299
JBHJCA010000084.1	0.6739	0.2830	0.0431
JBHJCA010000085.1	0.8954	0.0673	0.0373
JBHJCA010000086.1	0.0640	0.9301	0.0059
JBHJCA010000087.1	0.3810	0.4360	0.1830
JBHJCA010000088.1	0.7609	0.1585	0.0806
JBHJCA010000089.1	0.0002	0.9992	0.0006
JBHJCA010000090.1	0.5504	0.1100	0.3395
JBHJCA010000091.1	0.4255	0.5393	0.0352
JBHJCA010000092.1	0.0548	0.9397	0.0055
JBHJCA010000093.1	0.3005	0.5259	0.1736
JBHJCA010000094.1	0.7934	0.1726	0.0340
JBHJCA010000095.1	0.9792	0.0087	0.0121
JBHJCA010000096.1	0.0080	0.0045	0.9875
JBHJCA010000097.1	0.1453	0.6315	0.2232
JBHJCA010000098.1	0.4961	0.4023	0.1015
JBHJCA010000099.1	0.0000	0.9999	0.0000
JBHJCA010000100.1	0.5247	0.3455	0.1298
JBHJCA010000101.1	0.4647	0.2728	0.2625
JBHJCA010000102.1	0.3701	0.4974	0.1325
JBHJCA010000103.1	0.0003	0.9996	0.0001
JBHJCA010000104.1	0.5164	0.0876	0.3960
JBHJCA010000105.1	0.3866	0.3010	0.3124
JBHJCA010000106.1	0.8993	0.0474	0.0534
JBHJCA010000107.1	0.2778	0.5079	0.2142
JBHJCA010000108.1	0.5820	0.2114	0.2067
JBHJCA010000109.1	0.7790	0.0432	0.1778
JBHJCA010000110.1	0.5133	0.0415	0.4452
JBHJCA010000111.1	0.4776	0.1626	0.3598
JBHJCA010000112.1	0.6128	0.0462	0.3410
JBHJCA010000113.1	0.8223	0.0608	0.1169
JBHJCA010000114.1	0.1634	0.0678	0.7688
JBHJCA010000115.1	0.3603	0.6161	0.0236
JBHJCA010000116.1	0.7549	0.0505	0.1946
JBHJCA010000117.1	0.6076	0.1629	0.2295
JBHJCA010000118.1	0.7499	0.0850	0.1650
JBHJCA010000119.1	0.6574	0.0929	0.2496
JBHJCA010000120.1	0.0000	0.9999	0.0000
JBHJCA010000121.1	0.7906	0.0628	0.1466
JBHJCA010000122.1	0.1875	0.0450	0.7674
JBHJCA010000123.1	0.2702	0.1822	0.5476
JBHJCA010000124.1	0.7587	0.0457	0.1956
JBHJCA010000125.1	0.3574	0.0739	0.5688
JBHJCA010000126.1	0.5326	0.0550	0.4124
JBHJCA010000127.1	0.3363	0.0863	0.5773
JBHJCA010000128.1	0.5831	0.0481	0.3688
JBHJCA010000129.1	0.4387	0.0805	0.4808
JBHJCA010000130.1	0.0001	0.9999	0.0000
JBHJCA010000131.1	0.0821	0.8983	0.0196
JBHJCA010000132.1	0.3603	0.0614	0.5783
