JAJIUD010000096.1_tRNA1_Leu	60820	60899
JAJIUD010000108.1_tRNA1_Met	1134	1209
JAJIUD010000121.1_tRNA1_Leu	8481	8567
JAJIUD010000022.1_tRNA1_Glu	70026	70101
JAJIUD010000022.1_tRNA2_Ala	70149	70224
JAJIUD010000035.1_tRNA1_Ser	38949	39041
JAJIUD010000060.1_tRNA1_Ser	19477	19567
JAJIUD010000060.1_tRNA2_Asp	27249	27325
JAJIUD010000060.1_tRNA3_Asp	27420	27496
JAJIUD010000060.1_tRNA4_Val	27525	27599
JAJIUD010000060.1_tRNA5_Leu	34338	34422
JAJIUD010000060.1_tRNA6_Lys	36333	36408
JAJIUD010000060.1_tRNA7_His	36502	36578
JAJIUD010000060.1_tRNA8_Arg	36611	36687
JAJIUD010000060.1_tRNA9_Pro	36730	36806
JAJIUD010000061.1_tRNA1_Val	51919	51993
JAJIUD010000088.1_tRNA1_Phe	49973	50048
JAJIUD010000088.1_tRNA2_Pro	78644	78720
JAJIUD010000088.1_tRNA3_Val	113947	114021
