#GC Content (%)	Sample
1.0	0.0
2.0	0.0
3.0	0.0
4.0	0.0
5.0	0.0
6.0	0.0
7.0	0.0
8.0	0.0
9.0	0.0
10.0	0.0
11.0	0.0
12.0	0.0
13.0	0.0
14.0	0.0
15.0	0.0
16.0	0.0
17.0	0.0
18.0	0.0
19.0	0.0
20.0	3.6656891495601173E-4
21.0	0.0
22.0	0.0
23.0	0.0
24.0	0.0
25.0	0.0
26.0	0.0
27.0	0.0
28.0	0.0
29.0	0.0
30.0	0.0
31.0	0.0
32.0	0.0
33.0	0.0
34.0	0.0
35.0	0.0
36.0	0.0
37.0	0.0
38.0	0.0
39.0	7.331378299120235E-4
40.0	0.001466275659824047
41.0	7.331378299120235E-4
42.0	0.001099706744868035
43.0	7.331378299120235E-4
44.0	0.00219941348973607
45.0	0.003299120234604106
46.0	0.0018328445747800588
47.0	0.0036656891495601175
48.0	0.004765395894428152
49.0	0.005498533724340176
50.0	0.007331378299120235
51.0	0.00879765395894428
52.0	0.006231671554252199
53.0	0.006964809384164222
54.0	0.006231671554252199
55.0	0.009897360703812318
56.0	0.00843108504398827
57.0	0.013196480938416424
58.0	0.022360703812316716
59.0	0.02675953079178886
60.0	0.03225806451612904
61.0	0.04472140762463343
62.0	0.04325513196480939
63.0	0.05241935483870968
64.0	0.06818181818181818
65.0	0.07001466275659823
66.0	0.06414956011730207
67.0	0.04728739002932551
68.0	0.04545454545454546
69.0	0.0469208211143695
70.0	0.06451612903225806
71.0	0.06414956011730205
72.0	0.06488269794721407
73.0	0.054252199413489736
74.0	0.04178885630498534
75.0	0.03042521994134897
76.0	0.018328445747800588
77.0	0.0036656891495601175
78.0	0.0
79.0	3.6656891495601173E-4
80.0	0.0
81.0	0.0
82.0	3.6656891495601173E-4
83.0	0.0
84.0	0.0
85.0	0.0
86.0	0.0
87.0	0.0
88.0	0.0
89.0	0.0
90.0	0.0
91.0	0.0
92.0	0.0
93.0	0.0
94.0	0.0
95.0	0.0
96.0	0.0
97.0	0.0
98.0	0.0
99.0	0.0
100.0	0.0
