JBHJCA010000004.1_tRNA1_Ala	87704	87779
JBHJCA010000004.1_tRNA2_Pro	174431	174507
JBHJCA010000006.1_tRNA1_Leu	167692	167778
JBHJCA010000009.1_tRNA1_Thr	96693	96768
JBHJCA010000011.1_tRNA1_Ser	1397	1486
JBHJCA010000016.1_tRNA1_Arg	90727	90803
JBHJCA010000016.1_tRNA2_Arg	90905	90981
JBHJCA010000017.1_tRNA1_Glu	72652	72727
JBHJCA010000017.1_tRNA2_Ala	72775	72850
JBHJCA010000017.1_tRNA3_Glu	73600	73675
JBHJCA010000017.1_tRNA4_Ala	73723	73798
JBHJCA010000020.1_tRNA1_Phe	51061	51136
JBHJCA010000020.1_tRNA2_Pro	79732	79808
JBHJCA010000023.1_tRNA1_Arg	29720	29796
