seq_name	chromosome_score	plasmid_score	virus_score
JAQRDZ010000010.1	0.4389	0.5146	0.0465
JAQRDZ010000011.1	0.5561	0.4307	0.0132
JAQRDZ010000012.1	0.4473	0.5460	0.0067
JAQRDZ010000013.1	0.5120	0.4742	0.0137
JAQRDZ010000014.1	0.4261	0.5516	0.0222
JAQRDZ010000015.1	0.5433	0.4084	0.0483
JAQRDZ010000016.1	0.4719	0.5089	0.0192
JAQRDZ010000017.1	0.5379	0.4308	0.0313
JAQRDZ010000018.1	0.5128	0.4783	0.0089
JAQRDZ010000019.1	0.4345	0.5423	0.0233
JAQRDZ010000001.1	0.4047	0.5762	0.0191
JAQRDZ010000020.1	0.5520	0.4253	0.0227
JAQRDZ010000021.1	0.3491	0.5376	0.1133
JAQRDZ010000022.1	0.5645	0.4163	0.0192
JAQRDZ010000023.1	0.3729	0.5254	0.1017
JAQRDZ010000024.1	0.5000	0.4800	0.0201
JAQRDZ010000025.1	0.3492	0.6186	0.0323
JAQRDZ010000026.1	0.4613	0.4494	0.0893
JAQRDZ010000027.1	0.5169	0.4743	0.0089
JAQRDZ010000028.1	0.4473	0.4433	0.1094
JAQRDZ010000029.1	0.3415	0.6154	0.0431
JAQRDZ010000002.1	0.4454	0.5088	0.0458
JAQRDZ010000030.1	0.5690	0.3920	0.0390
JAQRDZ010000031.1	0.1051	0.7311	0.1638
JAQRDZ010000032.1	0.4372	0.5464	0.0164
JAQRDZ010000033.1	0.4727	0.4502	0.0771
JAQRDZ010000034.1	0.5344	0.4502	0.0154
JAQRDZ010000035.1	0.5693	0.4156	0.0152
JAQRDZ010000036.1	0.3515	0.4629	0.1855
JAQRDZ010000037.1	0.1414	0.7768	0.0818
JAQRDZ010000038.1	0.3705	0.6047	0.0248
JAQRDZ010000039.1	0.4101	0.5419	0.0479
JAQRDZ010000003.1	0.4188	0.5575	0.0237
JAQRDZ010000040.1	0.4914	0.4972	0.0114
JAQRDZ010000041.1	0.7016	0.2879	0.0106
JAQRDZ010000042.1	0.0709	0.8794	0.0497
JAQRDZ010000043.1	0.7100	0.2573	0.0327
JAQRDZ010000044.1	0.4286	0.5619	0.0094
JAQRDZ010000045.1	0.2328	0.6313	0.1359
JAQRDZ010000046.1	0.0331	0.8072	0.1598
JAQRDZ010000047.1	0.2173	0.7798	0.0029
JAQRDZ010000048.1	0.8864	0.0788	0.0348
JAQRDZ010000049.1	0.0562	0.8819	0.0619
JAQRDZ010000004.1	0.4892	0.4813	0.0295
JAQRDZ010000050.1	0.2725	0.5379	0.1897
JAQRDZ010000051.1	0.3820	0.3084	0.3096
JAQRDZ010000052.1	0.3086	0.5499	0.1415
JAQRDZ010000053.1	0.5580	0.2860	0.1560
JAQRDZ010000054.1	0.0660	0.9198	0.0142
JAQRDZ010000055.1	0.1482	0.4268	0.4251
JAQRDZ010000056.1	0.5429	0.3538	0.1032
JAQRDZ010000057.1	0.3397	0.4266	0.2336
JAQRDZ010000058.1	0.1849	0.4377	0.3774
JAQRDZ010000059.1	0.3006	0.3881	0.3113
JAQRDZ010000005.1	0.4261	0.5571	0.0167
JAQRDZ010000060.1	0.3796	0.4329	0.1875
JAQRDZ010000061.1	0.7265	0.1734	0.1002
JAQRDZ010000062.1	0.4766	0.2078	0.3156
JAQRDZ010000063.1	0.5899	0.2470	0.1630
JAQRDZ010000064.1	0.4354	0.2608	0.3038
JAQRDZ010000006.1	0.4968	0.4786	0.0246
JAQRDZ010000007.1	0.4757	0.4994	0.0248
JAQRDZ010000008.1	0.4808	0.4889	0.0303
JAQRDZ010000009.1	0.4357	0.5551	0.0092
