seq_name	chromosome_score	plasmid_score	virus_score
JTEJ01000001.1	0.9720	0.0259	0.0021
JTEJ01000010.1	0.9945	0.0049	0.0006
JTEJ01000100.1	0.9596	0.0371	0.0033
JTEJ01000101.1	0.9929	0.0064	0.0007
JTEJ01000102.1	0.9597	0.0381	0.0022
JTEJ01000103.1	0.9893	0.0095	0.0012
JTEJ01000104.1	0.8835	0.1113	0.0052
JTEJ01000105.1	0.8911	0.1025	0.0064
JTEJ01000106.1	0.8653	0.1214	0.0133
JTEJ01000107.1	0.9422	0.0535	0.0042
JTEJ01000108.1	0.8226	0.1704	0.0070
JTEJ01000109.1	0.9114	0.0820	0.0067
JTEJ01000011.1	0.9195	0.0759	0.0046
JTEJ01000110.1	0.0033	0.9960	0.0007
JTEJ01000111.1	0.9510	0.0443	0.0047
JTEJ01000112.1	0.9333	0.0629	0.0038
JTEJ01000113.1	0.9872	0.0110	0.0018
JTEJ01000114.1	0.0005	0.9994	0.0001
JTEJ01000115.1	0.6909	0.2965	0.0126
JTEJ01000116.1	0.9823	0.0163	0.0014
JTEJ01000117.1	0.9937	0.0056	0.0006
JTEJ01000118.1	0.0006	0.9991	0.0003
JTEJ01000119.1	0.0000	0.9999	0.0000
JTEJ01000012.1	0.9246	0.0707	0.0047
JTEJ01000120.1	0.9408	0.0562	0.0030
JTEJ01000121.1	0.9580	0.0392	0.0028
JTEJ01000122.1	0.9930	0.0062	0.0008
JTEJ01000123.1	0.6214	0.3681	0.0105
JTEJ01000124.1	0.0000	1.0000	0.0000
JTEJ01000125.1	0.0000	0.9999	0.0000
JTEJ01000126.1	0.9772	0.0210	0.0018
JTEJ01000127.1	0.9609	0.0366	0.0025
JTEJ01000128.1	0.8839	0.1091	0.0070
JTEJ01000129.1	0.9679	0.0298	0.0023
JTEJ01000013.1	0.9470	0.0497	0.0033
JTEJ01000130.1	0.9635	0.0346	0.0018
JTEJ01000131.1	0.7936	0.1973	0.0091
JTEJ01000132.1	0.0008	0.9991	0.0002
JTEJ01000133.1	0.9929	0.0063	0.0008
JTEJ01000134.1	0.6191	0.3722	0.0087
