JBJGLF010000002.1_tRNA1_Thr	40286	40361
JBJGLF010000002.1_tRNA2_Val	209837	209911
JBJGLF010000006.1_tRNA1_Thr	73808	73883
JBJGLF010000012.1_tRNA1_Ala	86158	86233
JBJGLF010000014.1_tRNA1_Glu	72805	72880
JBJGLF010000014.1_tRNA2_Ala	72928	73003
JBJGLF010000014.1_tRNA3_Glu	73753	73828
JBJGLF010000014.1_tRNA4_Ala	73876	73951
JBJGLF010000019.1_tRNA1_Gln	100769	100843
JBJGLF010000019.1_tRNA2_Met	100896	100972
JBJGLF010000026.1_tRNA1_Arg	29750	29826
JBJGLF010000030.1_tRNA1_Arg	41533	41609
JBJGLF010000030.1_tRNA2_Arg	41711	41787
JBJGLF010000031.1_tRNA1_Leu	50303	50389
JBJGLF010000036.1_tRNA1_Gly	57220	57295
JBJGLF010000036.1_tRNA2_Cys	57377	57450
