JBJGLE010000001.1_tRNA1_Thr	73806	73881
JBJGLE010000005.1_tRNA1_Thr	40264	40339
JBJGLE010000005.1_tRNA2_Val	209848	209922
JBJGLE010000009.1_tRNA1_Gln	184188	184262
JBJGLE010000009.1_tRNA2_Met	184315	184391
JBJGLE010000021.1_tRNA1_Arg	41547	41623
JBJGLE010000021.1_tRNA2_Arg	41725	41801
JBJGLE010000021.1_tRNA3_Glu	82292	82366
JBJGLE010000028.1_tRNA1_Glu	72805	72880
JBJGLE010000028.1_tRNA2_Ala	72928	73003
JBJGLE010000028.1_tRNA3_Glu	73753	73828
JBJGLE010000028.1_tRNA4_Ala	73876	73951
JBJGLE010000029.1_tRNA1_Leu	50319	50405
JBJGLE010000031.1_tRNA1_Gly	50208	50283
JBJGLE010000031.1_tRNA2_Cys	50365	50438
